API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/sonoteller1-sonoteller-default/api/sonoteller-ai1/,2023-09, SONOTELLER ,SONOTELLER.AI,"(BETA) SONOTELLER is a music analysis AI engine to either summarize, identify the main themes and moods from a song (lyrics analysis endpoint), or extracting attributes such as genres, moods, instruments, bpm or key (music analysis endpoint). It flags explicit lyrics content as well. You just need a song file url (mp3 preferred) as an input.",9.3,"19,595 ms",94%
https://rapidapi.com/RojMusic/api/rojmusic/,2021-11, RojMusic ,RojMusic,Rojmusic stranen kurdi,8.5,40 ms,100%
https://rapidapi.com/nguyenbahoang2806/api/radio35/,2021-11, HOÀNG NGUYỄN BÁ ,radio,songs,9.0,"1,077 ms",100%
https://rapidapi.com/JoseJaramillo04/api/halsey-lyric-snippets/,2023-01, JoseJaramillo04 ,Halsey Lyric Snippets,An API that allows users to view short excerpts of Halsey's songs.,9.2,"3,361 ms",70%
https://rapidapi.com/sabarmenanti223/api/xmusic/,2021-11, Anune Bae ,xmusic,test apis xmusic,8.8,594 ms,100%
https://rapidapi.com/vevioz/api/super-fast-youtube-to-mp3-and-mp4-converter/,2021-11, vevioz ,Super Fast YouTube to MP3 and MP4 Converter,"A simple way to convert Youtube videos to mp3/mp4 using API service. Get quality like 320 kbps, 256 kbps, 192 kbps, 128 kbps mp3 format for all devices. Conversion is instant even in seconds for hours lenght videos no wait. Here is a simple auto responsive[For All Devices] iframe code to easily embed to your websites and enjoy best ever converter for free. MP3 Converter API Code: MP4, WEbM, 3Gp & Flv Video Converter API Code: Please replace YouTu...",9.4,363 ms,100%
https://rapidapi.com/sakfery/api/kotak7/,2021-11, Fery Sak ,kotak7,Api Musik Kotak7,8.9,192 ms,100%
https://rapidapi.com/emilschultz-YJIyBPtsH/api/kjoller/,2022-11, emilschultz ,kjoller,Lyrics for childrens' songs,8.8,"14,782 ms",100%
https://rapidapi.com/sabarmenanti223/api/view-song/,2021-11, Anune Bae ,View Song,View Sonv,9.3,263 ms,100%
https://rapidapi.com/baptiste-buss/api/genius-lyrics2/,2021-11, baptiste-buss ,genius-lyrics,Basic Api of genius lyrics,9.1,462 ms,100%
https://rapidapi.com/Jfreeg/api/apple-marketing-tools/,2023-08, Jfreeg ,Apple marketing tools,Apple Music.,8.9,568 ms,100%
https://rapidapi.com/mussekha/api/audioclash/,2021-11, Musse Kha ,Audioclash,The best audio editor,8.5,887 ms,100%
https://rapidapi.com/hiphopmusique4/api/station1/,2021-11, hiphop musique ,station,radio,8.9,444 ms,100%
https://rapidapi.com/yoyosound/api/yoyosound/,2021-11, yoyosound ,yoyosound,yoyosound radio stations,8.5,411 ms,100%
https://rapidapi.com/Sv443/api/geniurl/,2022-11, Sven Fehler ,geniURL,"This REST API gives you a song's metadata and lyrics URL, either in JSON or XML. No auth is required and CORS is enabled.",9.3,"1,081 ms",100%
https://rapidapi.com/serhaterfidan/api/bando-radio-api/,2023-08, Serhat E ,Bando Radio API,"50,000+ Worldwide FM Radio stations the largest collection of FM Radios API from around the world.",,,
https://rapidapi.com/ozgurcagdas/api/c3-transcode-optimize-audio-upload-your-aws-s3-bucket/,2023-10, ozgurcagdas ,C3- Transcode/Optimize Audio & Upload Your AWS S3 Bucket,"This endpoint transcode && compress audio files like WAV, MP3 to AAC format (which is best compression quality for mobile). And directly upload / send to your Amazon AWS S3 Bucket without any other call. It is super easy. It can compress 100 times original files and 3-5 times compressed files This endpoint is referenced as ""C3"" in our postman collection. We provide very detailed documentation there. Please check our postman documentation for full info.",8.2,562 ms,100%
https://rapidapi.com/audio-tools-audio-tools-default/api/audio2midi/,2022-11, Audio Tools ,audio2midi,Piano Audio-to-MIDI Conversion API,8.2,"2,552 ms",100%
https://rapidapi.com/ozgurcagdas/api/audio-transcoder-compression-optimization-download-url/,2023-10, ozgurcagdas ,Audio Transcoder / Compression / Optimization (Download Url),"This endpoint transcodes & compresses audio files like WAV and MP3 to AAC format (Which has the best compression quality for mobile). It can compress 100 times original files and 3-5 times compressed files. This endpoint is referenced as ""A3"" in our Postman collection. We provide very detailed documentation there. Please check our postman documentation for full info. There is also axios example in tutorials.",8.2,704 ms,100%
https://rapidapi.com/ptwebsolution/api/stock-sfx-and-music/,2023-09, VidLab ,Stock SFX and Music,"Enhance your creative projects with our Stock SFX and Music API. Access a vast library of high-quality sound effects and music tracks to elevate your applications, videos, games, and more. Seamlessly integrate our API to bring depth and emotion to your content, unlocking a world of audio possibilities with ease.",8.1,"1,235 ms",100%
https://rapidapi.com/nathancox90/api/add-subliminal-messages-to-mp3s/,2023-07, Nathan ,Add Subliminal Messages to MP3s,"Add subliminals to your favorite music, or just background ambient sounds. Our subliminal messaging API allows users to enhance their MP3 files with personalized subliminal messages. By simply providing text input, users can embed affirmations and motivational statements into their audio content. This powerful tool can be used in various scenarios, including self-improvement, studying, and language learning. Affirmations: Users can create custom affirmations that promote positive thinking, s...",,,
https://rapidapi.com/manosteletos/api/text-to-music-api/,2023-10, Manolis Teletos ,TEXT to MUSIC API,"🔠➡️🎵 To utilize this API, you provide a URL with query parameters where you input a string. The API then generates a unique file for each ASCII character within that string, which can be downloaded. The query should conclude with ""/play?ascii_text=YOUR_STRING"" as an example.",8.3,"2,026 ms",100%
https://rapidapi.com/rdaiodosis-rdaiodosis-default/api/emisora-radio-dosis/,2021-11, RdaioDosis ,Emisora Radio Dosis,Emisora Radio Dosis,,,
https://rapidapi.com/aftabjaved62/api/pakistanimarket/,2021-11, Aftab Javed ,PakistaniMarket,Best place for music,8.0,570 ms,100%
https://rapidapi.com/adfree03/api/dance/,2021-11, Mastichari Net ,dANCE,DANCEAL RADIO,8.1,256 ms,100%
https://rapidapi.com/247naijabuzz-247naijabuzz-default/api/247naijabuzz/,2021-11, 247NaijaBuzz ,247NaijaBuzz,It's about music and entertainment news update,8.0,470 ms,100%
https://rapidapi.com/jamilsot/api/ezdixannet/,2021-11, Джемил Чолоян ,EzdixanNET,Ezdixan.com MP3 Portal,,,
https://rapidapi.com/piratelove43-NOmq2de5J1D/api/kooed/,2021-11, McNazar 99 ,Kooed,Radio Stations for people how coming to the website.,8.3,"1,782 ms",100%
https://rapidapi.com/sakfery/api/kotaklirik7/,2021-11, Fery Sak ,kotaklirik7,Gratis api lirik kotak7,,,
https://rapidapi.com/ansakoy-xXUtaiVxf/api/testing-options/,2023-06, ansakoy ,Testing options,This is my test API,8.0,"2,336 ms",100%
https://rapidapi.com/dipuani/api/asteeri/,2022-11, Dibyendu Jana ,Asteeri,Common API,8.2,"2,348 ms",100%
https://rapidapi.com/mario.anicet.aron/api/stationradio/,2021-11, Mario Anicet Aron ,StationRADIO,radio,,,
https://rapidapi.com/noahkuhn23-pdXXgDZf7I1/api/youtube126/,2021-11, tif officiel ,youtube,mettre de la musique,,,
https://rapidapi.com/luciomor/api/soundfy/,2021-11, luciomor ,soundfy,music share,8.4,"2,224 ms",100%
https://rapidapi.com/oztop/api/new-music-friday-with-credits/,2023-06, oztop ,New Music Friday with Credits,"New Music Friday songs with Credits data (Producers, Writers, Composers, Lyricist, Label, ISRC, Release date)",,,
https://rapidapi.com/kzony/api/spacedj/,2021-11, kzony ,SpaceDj,Musicas,,,
https://rapidapi.com/skyfly24/api/mistermixmania/,2021-11, skyfly24 ,mistermixmania,albumcover,,,
https://rapidapi.com/codebakers/api/metal-archives-api1/,2023-02, codebakers ,Metal Archives API,Access to all metal-archives bands via a simple API,,,
https://rapidapi.com/APIplaza1/api/paste-magazine-best-song-rankings/,2023-03, APIplaza ,Paste Magazine Best Song Rankings,API that provides data for the best songs listed yearly in Paste Magazine's website,,,
https://rapidapi.com/mathaddict729/api/audiosimscore2/,2021-11, Math Addict ,AudioSimScore,Gives a similarity score between 0 and 1 for two audio files or audio URLs,,,
https://rapidapi.com/pfeeyatko/api/sampled-by/,2021-11, pfeeyatko ,Sampled By,Discover artist tracks that have been sampled and by who,,,
https://rapidapi.com/namonslicemoe21/api/yura-rapi/,2021-11, Zee Pedia ,Yura RAPI,"Yura Fxcloud is a Audio Sharing Platform, Yura Fxcloud is the best way to start your own audiosharing !",,,
https://rapidapi.com/serg.osipchuk/api/SpotifyUserAPI/,2021-11, Serg Osipchuk ,SpotifyUserAPI,Get Spotify user-specific data such as playlists and saved tracks.,4.6,"127,261 ms",0%
https://rapidapi.com/stefan.skliarov/api/Spotify/,2021-11, Stefan Skliarov ,Spotify,Web API lets your applications fetch data from the Spotify music catalog and manage user’s playlists and saved music.,4.5,"127,262 ms",0%
https://rapidapi.com/volodimir.kudriachenko/api/iTunes/,2021-11, Volodimir Kudriachenko ,iTunes,Add iTunes and Mac Store search fields to your app.,4.5,"127,266 ms",0%
https://rapidapi.com/charlestgoldberg/api/northlane-albums/,2021-11, charlestgoldberg ,Northlane Albums,Best Northlane Albums,,,
https://rapidapi.com/Ucmate/api/saavn-downloader/,2021-11, Sapis ,Saavn Downloader,Music,,,
https://rapidapi.com/boxapi/api/spotify-data-api1/,2023-05, boxapi ,Spotify Data API,"Fetch all available Spotify Data like Shows,Playlists, Episodes,Artists, Tracks, User playlists and more Note: Currently the API is deployed on server with basic plan with auto sleep thats why the Latency is so high .After first subscription I will upgrade the plan with always on service and the latency will be normal.",2.2,"13,106 ms",98%
https://rapidapi.com/dev.anderson.santos/api/lyrics-finder1/,2021-11, Anderson Santos ,Lyrics Finder,An API the brings to you the lyrics you want,0.0,377 ms,100%
https://rapidapi.com/manpreet_firewall/api/youtube-to-mp34/,2021-11, Manpreet Singh Bhinder ,Youtube to mp3,Convert Youtube Videos into mp3,0.0,378 ms,100%
https://rapidapi.com/rika97/api/whosampled-api/,2022-11, rika97 ,WhoSampled API,An API to fetch samples and covers of songs by artist name and song title.,0.1,221 ms,0%
https://rapidapi.com/itsrohitofficial-XBPdXttOUQ/api/youtube-hub/,2021-11, Rohit Chouhan ,YouTube Hub,"Fetch all details about single video likes, views, title, thumbnail etc.",0.0,41 ms,0%
https://rapidapi.com/420vijay47/api/bandamp-downloader-api/,2023-09, Vijay Prajapati ,Bandamp Downloader API,"An all-in-one scraper to get everything from Bandcamp. Get tracks, Albums details with downloadable URLs.",0.0,"1,011 ms",0%
https://rapidapi.com/musoaiinc-musoaiinc-default/api/music-credits2/,2021-11, MusoAIinc ,Music Credits,Largest collection of verified music credits in existence.,0.1,308 ms,100%
https://rapidapi.com/schednie/api/song-finder1/,2021-11, schednie ,Song Finder,"Simple API for searching audio with broken metadata in media services. Posted task will convert your audio, with broken metadata, into a media service link. Currently only Spotify media service is supported.",0.1,"127,258 ms",0%
https://rapidapi.com/whatsong-whatsong-default/api/soundtrack-playlists/,2021-11, WhatSong ,Soundtrack Playlists,"Find complete playlists and soundtracks from movies and tv shows. Playlists include audio samples, Spotify, youtube, apply music links, scene description and more.",,,
https://rapidapi.com/AeronDev69/api/youtube-music/,2022-11, AeronDev69 ,Youtube Music,An API that searches through youtube music.,0.1,735 ms,100%
https://rapidapi.com/manoharmohanta/api/sangeetlyrics/,2023-03, Sunglade Digital Solutions ,SangeetLyrics,SangeetLyrics API is an API that allows developers to access the lyrics of Hindi and Telugu songs.,,,
https://rapidapi.com/Bkrap/api/metal-music-news-from-metal-injection/,2021-11, Bkrap ,Metal music news from Metal Injection,Fetch metal music news (14 different genres) from Metal Injection,0.0,295 ms,0%
https://rapidapi.com/hildadiana488/api/youtube-music-api2/,2023-08, hilda diana ,Youtube Music API,Youtube Music API,0.0,452 ms,100%
https://rapidapi.com/vitlabs27/api/radio-world-50-000-radios-stations/,2022-11, VitAPI ,"Radio World - 50,000 Radios Stations","Listen to more 50,000 Radio Stations from all around the world and know what song is playing in real-time.All Stations are updated Daily and More and More Radios are added to the API as soon as discovered.",0.1,"2,978 ms",0%
https://rapidapi.com/Musine/api/chords-progression-to-midi-file/,2023-06, Musine ,Chords progression to Midi file,Give a chords progression and receive a download link for the midi file,,,
https://rapidapi.com/caras/api/public-radio-apis/,2021-11, caras ,Public-Radio-Apis,25K+ Radio station Url's,0.0,13 ms,0%
https://rapidapi.com/SpeechNoted/api/speechnoted/,2021-11, SpeechNoted ,SpeechNoted,SpeechNoted API - Text to Speech,,,
https://rapidapi.com/kevinambush11011/api/ask-music/,2022-11, kevinambush11011 ,Ask Music,API return 15 questions abount music category,,,
https://rapidapi.com/eipiai-eipiai-default/api/music-identify/,2021-11, Eipiai ,Music Identify,A Shazam like music identification API.,0.0,"1,171 ms",0%
https://rapidapi.com/mirzahadjaevaguzal/api/shazam-song-recognizer/,2023-02, Guzal Mirzahadjaeva ,Shazam - song recognizer,Shazam will identify any song in seconds.,0.1,"127,257 ms",0%
https://rapidapi.com/yashmakan261/api/timestamp-lyrics/,2021-11, Programming Hub ,Timestamp Lyrics,Get lyrics of any song of any language with timestamps.,0.1,"1,446 ms",0%
https://rapidapi.com/jidanmaharjan1/api/genius-lyrics-api1/,2022-11, Jidan Maharjan ,Genius Lyrics API,This api is used to fetch Lyrics from genius.com.,,,
https://rapidapi.com/NicolaG1993/api/music-news-api/,2021-11, NicolaG1993 ,music-news-API,music news based on a keyword from top sources around the globe,0.0,472 ms,100%
https://rapidapi.com/clementdolo-nEkPPs9zmZB/api/music-show/,2021-11, Clément Dolo ,Music Show,An API to get all the songs played in a episode of a show!,0.0,645 ms,100%
https://rapidapi.com/hiadeveloepr/api/youtube-mp3-converter/,2021-11, hiadeveloper ,Youtube MP3 Converter,You can download youtube videos as mp3 music and mp4 video.,,,
https://rapidapi.com/aimasteringcom/api/ai-mastering/,2021-11, ai mastering ,AI Mastering,This is a AI Mastering API document. You can use the mastering feature of [AI Mastering](https://aimastering.com) through this API.,0.0,687 ms,100%
https://rapidapi.com/kingtheone/api/mp3appi/,2021-11, mp3appi ,mp3appi,mp3 youtube,0.0,527 ms,100%
https://rapidapi.com/Scrapesoft/api/scrapesoft-music-lyrics/,2021-11, Scrapesoft ,Scrapesoft Music Lyrics,"Welcome to the ScrapeSoft's Lyrics API! You can use my API to access Google's lyrics database through a web scraping API, which can get information on the lyrics of a specific artist's song. This API uses the following license: https://creativecommons.org/licenses/by/2.0/",,,
https://rapidapi.com/channvuthy.plan.b/api/myapi32/,2021-11, vuthy chann ,MyAPI,testing api,,,
https://rapidapi.com/andnov.rzn/api/online-music/,2021-11, Андрей Новиков ,online-music,Music site,0.0,85 ms,0%
https://rapidapi.com/lekinhopsicopata/api/shoxbps/,2021-11, LekinhO / Lek0 ,shoxbps,apishox,,,
https://rapidapi.com/aspirehostingltd/api/crazy-cloud/,2021-11, costin marius puici ,Crazy Cloud,Crazy Cloud,,,
https://rapidapi.com/testingtesting123234234-default/api/crash2/,2021-11, TestingTesting123234234 ,Crash2,ssdf,,,
https://rapidapi.com/zakutynsky/api/Deezer/,2021-11, deezerdevs ,Deezer,Deezer's music catalogue.,0.0,"127,283 ms",0%
https://rapidapi.com/stefan.skliarov/api/Soundcloud/,2021-11, Stefan Skliarov ,Soundcloud,"Integrate SoundCloud user, track and playlist information.",0.0,"127,262 ms",0%
https://rapidapi.com/Vkoor/api/vkoorsound1/,2021-11, Francis Nightingale ,VkoorSound,VkoorSound,,,
https://rapidapi.com/satradiorock/api/artist-info/,2021-11, Satradio ,Artist Info,Find info for artist,,,
