API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/way2risetech/api/vehicle-details/,2023-09, way2risetech ,Vehicle Details,Vehicle Details,9.6,474 ms,100%
https://rapidapi.com/apininjas/api/airports-by-api-ninjas/,2023-05, API Ninjas Team ,Airports by API-Ninjas,"Access vital data for 30,000 different airports worldwide. See more info at https://api-ninjas.com/api/airports.",9.7,499 ms,100%
https://rapidapi.com/apidojo/api/travel-advisor/,2021-11, Api Dojo ,Travel Advisor,"This API helps to query realtime Flights prices, Hotels booking, Restaurants, Attracting locations, etc… to create a travelling site like tripadvisor.com",9.9,"2,313 ms",100%
https://rapidapi.com/letscrape-6bRBa3QguO5/api/driving-directions1/,2023-11, OpenWeb Ninja ,Driving Directions,"Get driving directions and best routes from an origin to a destination in real-time, from Google Maps.",9.7,123 ms,100%
https://rapidapi.com/aitanlabs0/api/rto-vehicle-information-verification-india/,2023-11, Aitan Labs ,RTO Vehicle Information Verification India,"Fetch any Indian Vehicle’s Information in detail through it’s Registration Number/License Plate. This API has the capability to retrieve the below information, Owner Name, Owner’s Phone, Owner’s Address, Vehicle Details, Financer Details, RC details, RTO based registration number, Insurance Details, Chassis Number, Registration Number, Fuel Description, Vehicle Fitness, PUC Info, Owner’s PAN, Owner’s DL Number And much more.",9.8,"1,145 ms",97%
https://rapidapi.com/apidojo/api/flight-radar1/,2021-11, Api Dojo ,Flight Radar,"The world's most popular flight tracker API which helps you to create Flight tracker application, such as : flightradar24.com",9.9,"1,769 ms",100%
https://rapidapi.com/apininjas/api/motorcycles-by-api-ninjas/,2023-05, API Ninjas Team ,Motorcycles by API-Ninjas,Detailed technical specifications on tens of thousands of motorcycle models. See more info at https://api-ninjas.com/api/motorcycles.,9.6,744 ms,100%
https://rapidapi.com/letscrape-6bRBa3QguO5/api/waze/,2023-11, OpenWeb Ninja ,Waze,"Get alerts, traffic jams information and driving directions from Waze/Google in real-time.",9.8,"2,093 ms",100%
https://rapidapi.com/nfacha/api/fachaapi1/,2022-11, nfacha ,FachaAPI,"Multi Purpose API, including Temporary Disposable Email Detection, Aircraft Database and Live Aircraft Data",9.5,887 ms,100%
https://rapidapi.com/flashbomberapp/api/rto-vehicle-details-23/,2023-09, Flash Bomber ,RTO Vehicle Details 2,RTO Vehicle Details v2 Features : - Owner Name - Father Name - Insurance Details - Address contact before purchase : flashbomberapp@gmail.com,9.3,709 ms,100%
https://rapidapi.com/geoapify-gmbh-geoapify/api/gps-coordinate-to-address/,2021-11, Geoapify GmbH ,GPS coordinate to address,Convert GPS coordinate to an address and place information.,9.4,628 ms,100%
https://rapidapi.com/rahilkhan224/api/pincode13/,2023-03, AK IT services ,Pincode,"Search all City, State, Country, and postoffice by pincode, INDIA",9.2,732 ms,100%
https://rapidapi.com/rahilkhan224/api/indian-vehicle-info-by-vehicle-registration-number/,2023-08, AK IT services ,Indian Vehicle Info (By Vehicle Registration Number),"Get Vehicle Information, by entering vehicle registration number. get all Indian vehicle info. INDIAN Vehicle INFO API",9.4,"1,234 ms",100%
https://rapidapi.com/wreckedmediagroup/api/datamo/,2021-11, Wrecked Media Group ,Datamo,Datamo is a RESTful API that provides extensive electric and combustion vehicle specification data.,9.1,"1,938 ms",100%
https://rapidapi.com/papilazaltaj/api/pa-open-data-portal/,2023-08, PA Open Data ,PA Open Data Portal,PA Open Data Portal API,9.4,"7,075 ms",96%
https://rapidapi.com/flashbomberapp/api/popular-vehicles-api/,2023-09, Flash Bomber ,Popular Vehicles API,Popular Vehicles API : you will get top rated popular cars and bikes list FREE.,9.1,"3,597 ms",100%
https://rapidapi.com/breakarabatov/api/power-auto-the-future-of-automotive-interactivity/,2023-08, oliver johnson ,Power Auto - The future of Automotive interactivity,Demo API - Proof of Concept design - Contact us for implementation details.,9.1,"5,382 ms",100%
https://rapidapi.com/tmm6907-9UaCoMqGQi/api/opennwi/,2023-09, terrence moore ,OpenNWI,"Search by address or zipcode access to walkability, cycling and public transit scores for a given area.",8.5,923 ms,100%
https://rapidapi.com/travel-tools-travel-tools-default/api/travel-hacking-tool/,2021-11, Travel Tools ,Travel Hacking Tool,"Complete and up-to-date database with detailed information about IATA airports, IATA airlines, countries, alliances and more.",9.4,517 ms,100%
https://rapidapi.com/tortutales/api/pico-y-placa-medellin/,2023-09, santb08 ,Pico y placa Medellín,Una API no oficial para obtener el pico y placa en Colombia,9.3,639 ms,82%
https://rapidapi.com/apininjas/api/helicopter-by-api-ninjas/,2023-05, API Ninjas Team ,Helicopter by API-Ninjas,Detailed technical specs for a wide range of helicopter models. See more info at https://api-ninjas.com/api/helicopter.,9.1,699 ms,100%
https://rapidapi.com/gonzalosebastian20002/api/infocarsapi/,2023-06, gonzalo mendoza ,InfoCarsAPI,Access detailed car data and captivating visuals effortlessly.,9.3,"10,948 ms",48%
https://rapidapi.com/rahilkhan224/api/bharat-rto-vehicle-owner-search/,2023-06, AK IT services ,Bharat RTO- Vehicle Owner Search,,9.4,"1,006 ms",87%
https://rapidapi.com/ualabee-ualabee-default/api/transit4/,2023-11, Ualabee ,Transit,Transit APIs for urban transport and mobility Apps in selected cities from LATAM.,8.7,"2,126 ms",100%
https://rapidapi.com/finestoreuk/api/cheap-tracking-status/,2023-10, API Factory ,Cheap Tracking Status,"Track the status for parcels/shipments of over 1000+ carriers worldwide and also detect what the courier is, based on the tracking code/number. We can also notify you via Whatsapp for any change of status on your shipments. A free plan is available. -- Rastreie o status de encomendas/remessas de mais de 1.000 transportadoras em todo o mundo e também detecte qual é a transportadora, com base no código/número de rastreamento. Também podemos notificá-lo via Whatsapp sobre qualquer mudança d...",9.1,"11,805 ms",94%
https://rapidapi.com/propenster/api/aviation-airports-and-heliports-api/,2022-11, Olusegun Faith Emmanuel ,Aviation Airports and Heliports API,"Use this API to fetch over 58000 records of registered airports, airfields and heliports in the world.",9.1,"17,564 ms",100%
https://rapidapi.com/3b-data-3b-data-default/api/taxi-fare-calculator/,2022-11, 3B Data / @CRAWLER2API ,Taxi Fare Calculator,How much does a taxi cost? Estimate your taxicab fare & rates. Get your taxi fare now and compare taxi prices. Taxi Fare Calculator provides taxi & cab fares for any trip in any city. The API provides you with a price for the best possible route for your cab ride.,9.4,483 ms,99%
https://rapidapi.com/flashbomberapp/api/rto-challan-api/,2023-09, Flash Bomber ,RTO Challan API,Powerful Challan Information API contact us through email for purchase. contact : flashbomberapp@gmail.com,9.2,"1,761 ms",100%
https://rapidapi.com/aviapages/api/aviapages-flight-time-calculator/,2023-09, aviapages ,Aviapages Flight Time Calculator,"Pre-estimate flight time for 500+ business aviation aircraft types just within a few seconds. The result of the calculation will include flight time, wind impact, fuel consumption and airways route. Fast and accurate flight estimation will significantly reduce time for your quotation delivery and not only, make your price offer even more accurate and competitive on the market, as well as will serve your sales as a great daily support.",9.2,567 ms,91%
https://rapidapi.com/dynamic-solutions-dynamic-solutions-default/api/informazioni-targhe/,2022-11, Dynamic Solutions ,Informazioni Targhe,RCA Targhe Auto e Moto italiane,8.8,325 ms,100%
https://rapidapi.com/aitanlabs0/api/rto-challan-information-verification-india/,2023-10, Aitan Labs ,RTO Challan Information Verification India,"Fetch any Indian Vehicle’s challan in detail through it’s Registration Number/License Plate. This API has the capability to retrieve the below information, Owner Name, Challan Number and its status, Vehicle Impound, offence names, penalty And much more.",9.4,"1,319 ms",100%
https://rapidapi.com/andrebrito16/api/brazilian-airlines-real-flights-data/,2022-11, andrebrito16 ,Brazilian airlines real flights data,✈ This is an API that provides real brazilian airlines flights information.,9.0,"5,367 ms",100%
https://rapidapi.com/interline-technologies-interline-technologies-default/api/interline-global-valhalla-navigation-and-routing-engine/,2021-11, Interline Technologies ,Interline Global Valhalla Navigation and Routing Engine,Global routing and navigation APIs powered by OpenStreetMap,9.0,124 ms,100%
https://rapidapi.com/apininjas/api/aircraft-by-api-ninjas/,2023-05, API Ninjas Team ,Aircraft by API-Ninjas,Detailed technical specs on over 1000 airplane models. See more info at https://api-ninjas.com/api/aircraft,9.2,408 ms,100%
https://rapidapi.com/rahilkhan224/api/bharat-rto-bike-owner-search/,2023-06, AK IT services ,Bharat RTO - Bike Owner Search,"Bharat RTO helps you to find bike owner details within seconds, check car driving licence details, vehicle insurance details, vehicle registration details, & vehicle resale value.",8.8,"1,131 ms",100%
https://rapidapi.com/rahilkhan224/api/all-daily-fuel-prices-india/,2023-07, AK IT services ,All Daily Fuel Prices India,"Get up-to-date Petrol, Diesel, LPG & CNG fuel prices in India. Query daily fuel prices",9.1,218 ms,100%
https://rapidapi.com/lookupaplate/api/lookupaplate-usa/,2023-08, lookupaplate ,LookupAPlate USA,Find vehicle data by license plate in the USA. Covers 150M records.,8.8,804 ms,100%
https://rapidapi.com/lloydfz/api/autoymm1/,2023-05, AutoYMM ,AutoYMM,Ecommerce Automotive Year Make Model Data,8.5,875 ms,100%
https://rapidapi.com/mikhail1814/api/aircraft-data-simple-collection/,2021-11, Mikhail Visloguzov ,Aircraft data simple collection,This API gives you information about an aircraft. We have collected this data from multiple sources. You get data from multiple sources at once using a single request.,8.8,"15,708 ms",100%
https://rapidapi.com/prvishva24/api/cab-booking2/,2023-09, Vishva R ,cab booking,vehicle booking for travel in one place to another place,9.1,"60,332 ms",67%
https://rapidapi.com/phenikaa-maas-phenikaa-maas-default/api/alpr-api/,2023-04, Phenikaa Maas ,ALPR API,API for ALPR/ACCR and Vehicle detection,8.0,"1,145 ms",100%
https://rapidapi.com/ji3g4m6zo6/api/taiwan-transport-nlp/,2021-11, Jia ,Taiwan Transport NLP,交通小幫手 - 協助您透過自然語言查詢交通相關資訊。（台鐵、高鐵、公路客運時刻表與台北捷運轉乘）,,,
https://rapidapi.com/burrotech/api/airports12/,2023-05, Burrotech ,Airports,"Retrieve data about the airports of the world based on code, location or search.",8.0,196 ms,100%
https://rapidapi.com/MrTuvoc/api/electricar/,2023-07, MrTuvoc ,ElectriCar,Explore the World of Electric Cars With Our Comprehensive Electricar API. Discover Information About Various Electric Car Models Sourced Directly From the US Government Public Database.,8.1,"46,229 ms",100%
https://rapidapi.com/med123/api/nederland-license-plate-decoder/,2023-05, Med Developer ,Nederland License Plate Decoder,"The Nederland License Plate Decoder API allows you to retrieve detailed information about vehicles by decoding their license plates. By providing a license plate number, this API offers access to a wide range of vehicle details, including the full vehicle name, hybrid class, fuel type, CO2 emissions (WLTP and NEDC), maximum speed, horsepower and other relevant data. With this API, you can easily gather comprehensive information about Nederland-registered vehicles based on their license plate ...",,,
https://rapidapi.com/flashbomberapp/api/rto-office-location-api/,2023-09, Flash Bomber ,RTO Office Location API,Powerful All in One API for RTO Office Location Information.,8.0,874 ms,100%
https://rapidapi.com/med123/api/vin-decoder-belgium1/,2023-05, Med Developer ,VIN decoder Belgium,"The VIN Decoder API for Belgium vehicles is a powerful tool that enables developers to retrieve essential information about vehicles from the official VIN database. By leveraging this API, developers can extract detailed information about any vehicle/car, such as its make, model, fuel type, CO2 emissions, and more.",,,
https://rapidapi.com/vanderzone/api/car-manufacturer-vehicle-specifications/,2022-11, vanderzone ,Car Manufacturer Vehicle Specifications,Car Manufacturer and Vehicle Specifications Data. Over 1300 of the top current brand cars.,,,
https://rapidapi.com/radarbox-radarbox-default/api/radarbox-on-demand/,2021-11, AirNav RadarBox ,Radarbox On-Demand,"AirNav RadarBox On Demand API enables you to quickly and easily integrate real-time, scheduled or historical flight data into your solutions. Available fields include flight number, scheduled, estimated and actual departure and arrival times, flight parameters such as speed and altitude, aircraft registration/tail-number. For any questions, requests or suggestions contact our support.",,,
https://rapidapi.com/daminsoft/api/translator95/,2022-11, AutomatismZ ,Translator,Translator is an API that can translate to any language.,,,
https://rapidapi.com/webdesignmtl/api/go-train-delay/,2021-11, webdesignmtl ,Go Train Delay,An API provides Ontario Go Train Delay information,,,
https://rapidapi.com/iapphr/api/thai-car-license-plate/,2023-01, iApp Technology ,thai-car-license-plate,"*** We just update API to version 2, for the old users please re-subscibe version 2 again!! **** Recognize the vehicle license plate, license number, province, vehicle brand, model, and color. Included cars and motorcycles from images or Video stream. More than 98.65% license plate reading accuracy. Average time usage per request is about 1.5 second.",,,
https://rapidapi.com/don.ling.lok/api/flight-information-of-hong-kong-international-airport/,2022-11, User ,Flight Information of Hong Kong International Airport,The data of Flight Information of Hong Kong International Airport is provided by Hong Kong International Airport. This web service returns historical data (previous calendar day) in JSON format based on parameters provided by user.,2.0,270 ms,100%
https://rapidapi.com/apininjas/api/vin-lookup-by-api-ninjas/,2023-05, API Ninjas Team ,VIN Lookup by API-Ninjas,Find vehicle information from Vehicle Identification Numbers. See more info at https://api-ninjas.com/api/vinlookup.,2.1,570 ms,100%
https://rapidapi.com/flashbomberapp/api/fuel-price-api/,2023-09, Flash Bomber ,Fuel Price API,Real-time fuel prices at your fingertips !,2.1,402 ms,100%
https://rapidapi.com/evie-group-limited-evie-group-limited-default/api/gryd-vehicle-connected-vehicle-data-api/,2023-05, EVIE Group Limited ,Gryd - Vehicle & Connected Vehicle Data API,Unleash the Power of Real-Time Vehicle Data: Accelerate Your Applications and Drive Innovation with our Seamless Integration and Developer-first Platform. Vehicle VRM Lookup & Connected Vehicle Data. Explore now with our free-usage plans!,,,
https://rapidapi.com/flashbomberapp/api/rto-india-21/,2023-09, Flash Bomber ,RTO India 2,Powerful API for Indian Commercial Vehicle ⚡ Owner Details ⚡ Permit Details ⚡ Licence Details ⚡ and much more... ⚠️ : Not for Private Vehicle ! Contact us before purchasing plan : flashbomberapp@gmail.com,0.0,982 ms,33%
https://rapidapi.com/viandupie/api/automotive-car-specs/,2021-11, Vian du Plessis ,Automotive Car Specs,A database with a collection of technical specs of thousands of cars.,0.0,423 ms,0%
https://rapidapi.com/iguk/api/car-routes-and-directions-google-maps-alternative/,2022-11, iguk ,Car routes and directions (Google Maps Alternative),Routes and driving directions based on OpenStreetMap data,0.0,55 ms,0%
https://rapidapi.com/med123/api/vin-decoder-usa/,2023-05, Med Developer ,VIN decoder USA,"The VIN Decoder API is a useful tool for anyone who needs to access detailed information about a vehicle/cars in the USA, and it can save developers a significant amount of time and effort in gathering this data.",0.0,164 ms,100%
https://rapidapi.com/flashbomberapp/api/vehicle-puc-api/,2023-09, Flash Bomber ,Vehicle PUC API,Powerful API for Indian PUC Information - Certificate Number - Number Plate Image - Vehicle Brand Name - Vehicle Type and Much more.... contact : flashbomberapp@gmail.com,0.0,"3,407 ms",100%
https://rapidapi.com/luhar2992-56QGdH6hJ7/api/electric-vehicle-updates/,2021-11, Rahul R ,Electric Vehicle Updates,An API showing latest update on EV trends,0.0,932 ms,100%
https://rapidapi.com/flyapi20/api/vehicle-specs/,2022-11, fly api ,Vehicle specs,"Obtain the characteristics of a vehicle with type approval number, version code and variant code",0.0,833 ms,100%
https://rapidapi.com/med123/api/danish-license-plates-decoder/,2023-05, Med Developer ,Danish License Plates Decoder,"This API enables the decoding of Danish license plates, providing access to information about the corresponding vehicles. Using a license plate number, the API can retrieve various details such as the full name of the vehicle, the chassis number (VIN), fuel type, the CO2 emission, maximum speed, and other relevant data.",0.0,386 ms,100%
https://rapidapi.com/espositomichele961/api/tracking-login/,2021-11, Michele ,Tracking login,Retrieve the JWT token and the UserId to make call to the tracking api,,,
https://rapidapi.com/nchallioui/api/lecteurimmat/,2021-11, Applia ,LecteurImmat,API d'extraction de plaques immatriculations françaises à partir d'une image,,,
https://rapidapi.com/hkapi/api/nearby-airport/,2021-11, hkapi ,Nearby Airport,"Get nearby airports from a location (longitude, latitude).",0.0,"127,305 ms",0%
https://rapidapi.com/citywonder-citywonder-default/api/builditinerary1/,2021-11, CityWonder ,BuildItinerary,BuildItinerary returns a geo and time-optimised itinerary.,,,
https://rapidapi.com/dlunhappy226/api/plane-tracker/,2023-01, Dlunhappy226 ,Plane tracker,Track a plane by using registration or ICAO address.,0.1,141 ms,100%
https://rapidapi.com/SandiSopian/api/data-mudik/,2021-11, SandiSopian ,Data Mudik,Menyajikan data mudik berdasarkan beberapa sumber berita terpercaya,0.0,729 ms,0%
https://rapidapi.com/whiteshirt-whiteshirt-default/api/london-tower-bridge-lifting-times/,2022-11, WhiteShirt ,London Tower Bridge Lifting Times,Get the latest Tower Bridge lifting times,,,
https://rapidapi.com/anas91612/api/vehicle-rc-information1/,2023-07, anas sidd ,Vehicle RC Information,Find the complete vehicle RC information In India. Contact for more details and demo response: anas91612@gmail.com Buy this API at a significantly lower price than another provider.,0.0,12 ms,0%
https://rapidapi.com/kahenyaa/api/metro-card/,2023-11, Kinyanjui Kahenya ,Metro Card,"REST API custom made for Kenyan matatus to help owners collect fares from passengers directly. With each user and owner having wallet, which is toped up using M-PESA",,,
https://rapidapi.com/konhi/api/poland-public-transport/,2021-11, konhi ,Poland Public Transport,"Free & open-source, safe, CORS-enabled with no-cost infrastructure",,,
https://rapidapi.com/xpeto1980/api/ap-sample/,2021-11, Peter ,AP sample,AR sample,0.0,"1,653 ms",100%
https://rapidapi.com/high-mobility-high-mobility-default/api/high-mobility/,2022-11, High Mobility ,High Mobility,Businesses use High Mobility to build their perfect blend of car data points to optimise and scale their products.,0.0,314 ms,100%
https://rapidapi.com/infocybrohosting/api/zipcode-api-world-wide-search/,2022-11, cybrohosting web solutions ,Zipcode API World wide search,World wide zip code or postal code search API,0.0,"1,251 ms",100%
https://rapidapi.com/salesngine-salesngine-default/api/airpeace-flight-price/,2023-09, Salesngine ,Airpeace Flight Price,This endpoints gets the booking price for a single seat on Airpeace.,0.0,"4,010 ms",100%
https://rapidapi.com/tmascroft-C3fihSV6boQ/api/platetovin/,2021-11, Tom Croft ,PlateToVin,PlateToVin provides an API to convert license plates to VIN numbers.,,,
https://rapidapi.com/informacionecoflow-rlXf98S-4H_/api/ecoflow/,2021-11, Informacion Ecoflow ,EcoFlow,Calculate CO2 emissions,0.0,379 ms,100%
https://rapidapi.com/riteshtyagi/api/automobileapi1/,2021-11, riteshtyagi ,AutomobileAPI,Automobile API,0.0,"127,282 ms",0%
https://rapidapi.com/apilayerapi-apilayerapi-default/api/aviationstack1/,2021-11, apilayerAPI ,aviationstack,"Free, Real-time Flight Status & Global Aviation Data API Flight tracker & airport timetable data web service trusted by 5.000+ of the smartest companies",0.1,332 ms,100%
https://rapidapi.com/villsparekar1/api/checkavailable/,2021-11, Vilas Parekar ,CheckAvailable,Container CheckAvailable,0.0,"180,541 ms",0%
https://rapidapi.com/amelys-ltd-amelys-ltd-default/api/iata-icao-airport-heliport/,2022-11, amelys ltd ,IATA ICAO Airport Heliport,"Detail of Airports (IATA and no IATA, ICAO, and FAA)... search, geolocalisation, itinerary, distance, contact... you can also search for heliport, balloonport, seaplane base or closed field.",,,
https://rapidapi.com/willy13101307/api/aqls-b2c-system/,2022-11, Willy satrio nugroho ,aqls-b2c-system,AQLS for railway transport queue line management,,,
https://rapidapi.com/CarpoolIndia/api/carpool-india/,2023-09, CarpoolIndia ,Carpool India,This Project is used for Car pooling Services,,,
