API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/letscrape-6bRBa3QguO5/api/job-salary-data/,2023-11, OpenWeb Ninja ,Job Salary Data,"Extremely Fast and Simple API to get Job Salary/Pay Estimations from all major publishers - Payscale, Glassdoor, ZipRecruiter and many others, all in a single API.",9.8,458 ms,100%
https://rapidapi.com/totigm/api/candlestick-chart/,2022-11, Toti Muñoz ,Candlestick Chart,This API returns candlestick charts images (base64) so you can use them wherever you want!,9.7,616 ms,100%
https://rapidapi.com/alex-TWmCoeil7/api/redstone/,2021-11, Alex Suvorov ,RedStone,"RedStone API provides pricing data for crypto, stocks, currencies and commodities",9.6,"1,580 ms",100%
https://rapidapi.com/newsfilter-newsfilter-default/api/stock-market-news/,2021-11, Newsfilter ,Stock Market News,"Query & real-time stream API covering analyst ratings, earnings, FDA drug approvals, press releases and more than 20K new articles daily",9.6,468 ms,100%
https://rapidapi.com/metalpriceapi-org-metalpriceapi-org-default/api/metalpriceapi/,2021-11, MetalpriceAPI-Org ,MetalpriceAPI,"Live and historical precious metal (Gold, Silver, Palladium, Platinum, ...) and foreign exchange prices in over 160+ currencies.",9.6,146 ms,100%
https://rapidapi.com/remote-works-default/api/media-obsessed-market/,2021-11, MBAAcademic ,Media-Obsessed Market,Market analytics and insights correlated with the Media trends,9.2,220 ms,100%
https://rapidapi.com/fxcoinapi/api/fcs1/,2021-11, fcs api ,FCS,"Powered by 25+ currency exchange rate data sources. The FCS delivering real-time 145+ country and 2000+ Forex currencies. 5000+ Crypto Currencies data, and 30+ Countries stocks data.",9.3,"1,330 ms",100%
https://rapidapi.com/ashutosh05/api/get-data-from-ifsc-code/,2022-11, CodeWithAshu ,Get Data from IFSC Code,IFSC Code Validator,9.2,"1,963 ms",100%
https://rapidapi.com/DaddyApi/api/crypto-wallet-create-daddy/,2022-11, DaddyApi ,🔴 CRYPTO WALLET CREATE 🔴 Daddy,"Create crypto wallets of the 19 most popular cryptocurrencies. Easy: GET request to desired chain, /bitcoin /etherium etc. Supported chains: bitcoin, algorand, bcash, bsc, bnb, celo, ethereum, one, klaytn, kcs, litecoin, polygon, solana, tron, vet, xdc, xrp, xlm, dogecoin,",9.0,844 ms,100%
https://rapidapi.com/robertoguerraok/api/consulta-fipe-pela-placa/,2023-10, Mobird ,Consulta FIPE pela placa,Consulte o valor e histórico do preço de qualquer carro através da nossa api disponível,9.2,"10,584 ms",53%
https://rapidapi.com/piter8111-6UOE2jxxnX3/api/crypto-indicators1/,2021-11, Piotr ,Crypto Indicators,Crypto Indicators,8.9,"1,016 ms",95%
https://rapidapi.com/neoscrap-net/api/currency-converter219/,2023-03, NEOSCRAP ,Currency Converter,It allows you to convert one currency to another based on the current exchange rate. It is possible to perform currency conversion to multiple currencies at once,9.4,233 ms,100%
https://rapidapi.com/adeofik/api/harga-emas-antam/,2023-01, Ade Ofik Hidayat ,Harga Emas Antam,[ ID ] Menampilkan data harga Emas terbaru. [ EN ] Displays the latest Gold price data. [ SOURCE ] https://www.anekalogam.co.id/,8.6,726 ms,97%
https://rapidapi.com/delios-technology-inc-delios-technology-inc-default/api/currency-converter27/,2021-11, Delios Technology ,Currency Converter,Foreign exchange Currency Converter API,8.8,659 ms,100%
https://rapidapi.com/collectapi/api/currency23/,2021-11, CollectAPI ,Currency,Find currency and bitcoin prices.,9.3,"1,804 ms",98%
https://rapidapi.com/sameer.kumar/api/cas-parser-cams-amp-karvy-pdf-statements/,2023-07, Sameer Kumar ,CAS Parser - CAMS & Karvy PDF Statements,"Mutual Fund Statement Parser. Parse CAS into JSON/XML. Robust API to Read CAS Statements from NSDL, CDSL, CAMS, Karvy. CAS(Consolidated Account Statement). Schedule a Call - https://calendly.com/sameer_kumar/cas-parser-1-1-with-sameer",9.1,"1,880 ms",82%
https://rapidapi.com/DaddyApi/api/check-crypto-balance-daddy/,2022-11, DaddyApi ,🔴 CHECK CRYPTO BALANCE 🔴 Daddy,"Check the balance of crypto currency wallet. Supports 13 blockchains: algorand, bitcoin, bsc, celo, ethereum, flow, one, klaytn, kcs, litecoin, polygon, solana, vet, xdc,",8.8,639 ms,100%
https://rapidapi.com/algodriven-algodriven-default/api/ppsr-search-certificate-motor-vehicle1/,2021-11, AlgoDriven ,PPSR Search Certificate - Motor Vehicle,Search the Australian PPSR register and generate a PDF certificate. Allow searching by the car's VIN or registration.,8.9,"3,701 ms",96%
https://rapidapi.com/kennethschoultz-8WgBOdF1xNb/api/esg-impact-api/,2023-11, ESG Impact API ,ESG Impact API,"Introducing a cutting-edge API solution explicitly tailored for forward-thinking financial institutions that aim to swiftly integrate Environmental, Social, and Governance (ESG) impact benefits into their digital platforms.",8.9,712 ms,95%
https://rapidapi.com/belchiorarkad-FqvHs2EDOtP/api/financial-calculators/,2022-11, Pinto Studio ,Financial Calculators,"This API returns a set of high-level financial formulas such as loan payments, rate, present value, car payments, and much more... with amortization schedules...",8.6,"1,872 ms",100%
https://rapidapi.com/singhaltushar903/api/stockseyes/,2023-05, Tushar Singhal ,StocksEyes,"stocksEyes is a comprehensive API that provides real-time candlestick data (OHLCV - open, high, low, close, volume) for stocks and other securities. With stocksEyes, you have access to live prices and last traded prices, as well as a wealth of historical data. This powerful tool is ideal for traders and investors looking to stay up-to-date on the latest market trends and make informed investment decisions. With its user-friendly interface and reliable data sources, stocksEyes is the go-to sol...",9.1,812 ms,100%
https://rapidapi.com/imarghyadeep/api/crypto-update-live/,2023-10, Arghyadeep Ghosh ,Crypto Update Live,This API gives live updates about cryptocurrency prices and the latest news regarding it.,9.2,528 ms,100%
https://rapidapi.com/ayyildiz-ayyildiz-default/api/us-sales-tax-rates/,2023-10, ayyildiz ,US Sales Tax Rates,The US sales tax rates API provides accurate and up-to-date sales tax in the United States.,8.8,222 ms,100%
https://rapidapi.com/vcano5/api/verificadorrfc/,2022-11, vcano5 ,VerificadorRFC,Verifica ante el Servicio de Administración Tributaria la información proporcionada. NOTA: Solo funciona en Mexico,8.9,7 ms,100%
https://rapidapi.com/bruno_lobo/api/iron-ore/,2021-11, bruno_lobo ,Iron Ore,Iron ore price at DCE (Dalian Commodity Exchange),8.5,"1,932 ms",100%
https://rapidapi.com/innontechnologies/api/nse-bse-listed-companies-financial-data/,2023-09, innon technologies ,NSE BSE listed companies Financial Data,"This API provide financial data information like Balance Sheet, Profit & Loss Satatement, Quarterly Statement, Cash Flows, Ratios.",8.5,"1,778 ms",100%
https://rapidapi.com/finazon-team-finazon-team-default/api/finazon-binance/,2023-10, Finazon Team ,Finazon Binance,Finazon Binance API,8.6,429 ms,100%
https://rapidapi.com/finazon-team-finazon-team-default/api/finazon-forex/,2023-10, Finazon Team ,Finazon Forex,Finazon Forex API,8.6,351 ms,100%
https://rapidapi.com/anju.313/api/forex-news-alerts/,2021-11, News.Agent-API ,Forex News Alerts,Instant financial market news update API service for major Forex indexes. Feel free to use our service for mobile / web alerting services or even for you to get the latest FX news.,9.0,"2,982 ms",100%
https://rapidapi.com/webarjos/api/pix-qr-code1/,2022-11, ARJOS Web Development ,PIX QR Code,QR Code generator for PIX payments. Get a QR Code to receive payments via PIX. You make a POST request with some parameters and you get a base64 encoded image. Note that some parameters are mandatory and others are optional. Use the Glossary endpoint to see some request details.,8.5,245 ms,100%
https://rapidapi.com/safu92/api/nasdaq-stock-pricing/,2023-06, safu92 ,Nasdaq Stock Pricing,Get latest pricing for Nasdaq stocks,9.2,"5,351 ms",89%
https://rapidapi.com/hpats/api/insiders/,2022-11, Edmond Dantes ,Insiders,Detailed inside transactions for publicly listed companies. Includes SEC URLS to original documents. Updated every 30 seconds,8.5,"5,717 ms",100%
https://rapidapi.com/muhammedik111101/api/fastfinanceapi/,2023-09, Ian Curtis ,FastFinanceAPI,Options and time series data for traders. Fast and reliable.,8.5,205 ms,75%
https://rapidapi.com/financetrading/api/tradingview-rest/,2023-11, financetrading ,TradingView REST,Unofficial TradingView REST API.,9.2,"8,495 ms",96%
https://rapidapi.com/apininjas/api/exchange-rate-by-api-ninjas/,2023-05, API Ninjas Team ,Exchange Rate by API-Ninjas,Get current exchange rates for currency pairs. See more info at https://api-ninjas.com/api/exchangerate.,9.4,491 ms,100%
https://rapidapi.com/azeno-azeno-default/api/number2text1/,2023-08, Azeno ,Number2Text,"This API helps to convert the numbers into equivalent words in different languages (English, French, German, Romanian, Spanish, Portuguese, Hungarian, Italian, Danish, Polish)",9.1,590 ms,98%
https://rapidapi.com/kidddevs/api/calcx-investment-api/,2023-09, Dakidarts ,CalcX - Investment API,"This API calculates the simple interest, compound interest, investment returns, return on investment, capital gains tax, and annual percentage yield of an investment based on the input parameters.",9.0,316 ms,100%
https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,2022-11, oz ,CryptoCator,"CryptoCator Stock Indicators for cryptocurrencies is a API library package that produces financial market technical indicators. Moving averages, Relative Strength Index, Stochastic Oscillator, Parabolic SAR, and more.",9.3,"2,668 ms",100%
https://rapidapi.com/jitoot/api/bank-swift-codes/,2023-08, jitoot ,Bank SWIFT codes,Lookup country banks and their SWIFT codes,9.1,264 ms,100%
https://rapidapi.com/solopane/api/quantaex-market-data/,2021-11, solopane ,QuantaEx Market Data,Tickers Data of 24 hours Trading,9.2,859 ms,100%
https://rapidapi.com/BesrourMS/api/tnd-exchange-rate/,2021-11, BesrourMS ,TND Exchange Rate,GET the average exchange rate of TND against USD & EUR,,,
https://rapidapi.com/danilo.nobrega88/api/alpha-vantage12/,2021-11, Danilo Nóbrega ,Alpha Vantage,Bolsa de valores,8.6,664 ms,100%
https://rapidapi.com/drona/api/freefloatus/,2021-11, drona ,FreeFloatUs,"Manage your FreeFloatUs portfolio, download trades and upload executions.",,,
https://rapidapi.com/cleardil-cleardil-default/api/cleardil1/,2023-01, ClearDil ,ClearDil,The End-to-End KYC compliance solution An integrated platform to effortlessly meet all your Anti-Money Laundering and KYC requirements - on the back of a modern Web Portal and a developer-friendly API.,8.5,342 ms,100%
https://rapidapi.com/esg-exerica-esg-exerica-default/api/eu-taxonomy/,2022-11, ESG Exerica ,EU Taxonomy,"Exclusive datasets on EU-taxonomy-eligible and -aligned Revenues, Capex and Opex for European public companies. Each data point is traceable to its source, right down to a specific line in the original publication!",8.6,144 ms,100%
https://rapidapi.com/filtofil/api/ohlc-history-forex/,2022-11, filippo berti ,ohlc history forex,Api to fetch forex Open High Low Close prices for a variety of currency pairs,9.1,"2,064 ms",60%
https://rapidapi.com/vladsf/api/luhn-algorithm/,2023-01, vladsf ,Luhn algorithm,Validate card numbers with Luhn algorithm,8.8,331 ms,100%
https://rapidapi.com/airaudoeduardo/api/currency-converter241/,2023-09, CheckLeakedCC ,Currency Converter,Effortlessly exchange currencies with real-time accuracy using Google's dynamic currency conversion tool!,9.4,427 ms,94%
https://rapidapi.com/Barry786/api/currency-converter193/,2022-11, Barry786 ,Currency Converter,Created from VS Code,8.7,"3,566 ms",100%
https://rapidapi.com/arraial-epico-arraial-epico-default/api/crypto-address-validation-api/,2023-11, Arraial Epico ,Crypto Address Validation API,Easily validate wallet addresses for the major cryptocurrency networks.,,,
https://rapidapi.com/blackbunny/api/crypto-information-service-real-time-data-for-every-crypto/,2023-08, blackbunny ,Crypto Information Service - Real-Time Data for Every Crypto,Open the gateway to the world of cryptocurrencies and embark on a journey through the exciting realm of digital assets! The Crypto Information Service is an innovative platform that consolidates the most up-to-date and comprehensive cryptocurrency data in one place.,,,
https://rapidapi.com/APITechHub/api/price-alerts1/,2023-08, APITechHub ,Price Alerts,Price alerts/notifications REST API for custom price and symbols triggers in the following categories: Crypto Forex Commodities Stocks,8.2,128 ms,100%
https://rapidapi.com/interzoid/api/currency-rate-converter/,2021-11, Interzoid ,Currency Rate Converter,This API converts currency amounts from one global currency to another,8.1,355 ms,100%
https://rapidapi.com/uniquekeylab/api/stock-market-api-indian-stock-market/,2023-06, QuickFloat ,Stock Market API - Indian Stock Market,,8.3,"2,271 ms",100%
https://rapidapi.com/Atomickit/api/sales-tax-calculator1/,2023-04, AtomicTax ,Sales Tax Calculator,"We provide sales tax calculation for your products or services in all US territories. For help, support or questions please contact us support@atomictax.com",8.4,360 ms,100%
https://rapidapi.com/rpodell/api/financial-news-streamer/,2021-11, robert ,Financial News Streamer,Scans and retrieves real-time financial news and sec filings from 30 different news sources.,8.2,6 ms,100%
https://rapidapi.com/PARIKSHITSOL/api/bonds-ncd-fixed-income/,2023-07, Parikshit Technology ,"Bonds, NCD & Fixed Income","Comprehensive data of Bonds, MF & ETF which are exchange approved with there actual Var Margin Charged by Clearing Member. ICCL, NSE",,,
https://rapidapi.com/verckysorwa-LMxdTwfkSm/api/cryptostats/,2023-08, Verckys Orwa ,cryptoStats,This API will show LIVE stats about the top 10 crypto-currencies in the market,,,
https://rapidapi.com/domus-semo-sancus-domus-semo-sancus-default/api/id-verification1/,2021-11, Domus Semo Sancus ,ID Verification,"ID Verification enables document authentication and identity verification for over 3,500 document types in 200+ countries.",,,
https://rapidapi.com/edrra-edrra-default/api/exchange-rates5/,2023-08, edrra ,Exchange Rates,Easy Exchange Rates API between various currencies.,,,
https://rapidapi.com/GRoid-DQnMOs8qf/api/crypto-news-api6/,2023-05, G-Roid ,Crypto News API,Get The Latest Crypto News,8.4,"1,016 ms",100%
https://rapidapi.com/sundarcse89/api/crypto-ohlc/,2023-02, Shanmuga Sundaram P ,Crypto OHLC,"OHLC API chart data for a cryptocurrency can be accessed by making a request to a specific endpoint that returns the data in a format that can be used to generate the chart. The endpoint may require certain parameters to be passed in the request, such as the cryptocurrency symbol, the time frame for the data, and the start and end date for the data. For example, an API endpoint for Bitcoin OHLC data for a 1-day time frame could be accessed by making a GET request to the endpoint 'https://cry...",,,
https://rapidapi.com/apininjas/api/crypto-symbols-by-api-ninjas/,2023-05, API Ninjas Team ,Crypto Symbols by API-Ninjas,Get a complete list of hundreds of cryptocurrency ticker symbols. See more info at https://api-ninjas.com/api/cryptosymbols.,,,
https://rapidapi.com/dev.vividgoat/api/cryptorch/,2022-11, Roshan ,Cryptorch,Predict future prices of Cryptocurrencies with the help of AI even for the next 1 year,8.1,"25,845 ms",100%
https://rapidapi.com/sau3d/api/generate-rfc/,2023-03, sau3d ,generate-rfc,Generate mexican Tax IDs (RFC),8.4,148 ms,100%
https://rapidapi.com/sunclauders/api/bin-check4/,2023-07, sunclauders ,BIN Check,PREMIUM & EXCLUSIVE! Bank Identification Number checker,,,
https://rapidapi.com/kt-api-services-kt-api-services-default/api/atm-locator1/,2023-04, KT API Services ,ATM Locator,"Find ATMs (Automated teller machine, Bankautomat, Bankomat) worldwide, get their location, address, name and other data",,,
https://rapidapi.com/ayushagr254/api/usa-sales-tax-api1/,2023-08, Ayush Agrawal ,USA Sales Tax API,USA Sales Tax API providing data using Zip Code as well as State Name.,,,
https://rapidapi.com/nextgeneration/api/fast-yahoo-api/,2023-08, nextgeneration ,Fast Yahoo API,The stock and company metadata API provides a convenient way to retrieve various information about a stock or company from Yahoo's database.,8.2,165 ms,100%
https://rapidapi.com/onlinecheckwriter/api/ocw/,2021-11, onlinecheckwriter ,OCW,Check Mailing API,,,
https://rapidapi.com/atifmunaf12/api/satoshivision/,2021-11, atifmunaf12 ,satoshivision,Satoshi Vision. Our ecosystem is based on four pillars that form the basis of Bitcoin SV's infrastructure creating the leading blockchain protocol for the world.,,,
https://rapidapi.com/Intelitruth/api/complete-ofac-scan/,2021-11, APIs ,Complete OFAC Scan,"EASY KYC/AML COMPLIANCE: Quickly search for names and companies that are listed on the Office of Foreign Assets Control (OFAC) Specially Designated Nationals & Blocked Persons List (SDN), and the Consolidated Sanctions List -- which includes (but not limited to) the OFAC Foreign Sanctions Evaders List and Account Sanctions (CAPTA) lists -- at the U.S. Treasury Department.",,,
https://rapidapi.com/Sankarsmith/api/crypto-currency-value-data/,2023-01, Sankar Smith ,Crypto Currency Value Data,Crypto Currency Data Value API will return trade the value for pair of crypto currency. Here Fetch Coins Api will list all the existing Coins and its pair value.,,,
https://rapidapi.com/Nedd/api/noticias-economia-espanol/,2023-06, Nedd ,Noticias Economía Español,API que devuelve en formato JSON las últimas noticias sobre el mundo de la economía y la bolsa en español en diferentes periódicos y diarios web disponibles.,,,
https://rapidapi.com/axlharvelleblake-hj0D91GUM6q/api/defi-rates/,2021-11, Alexander Blake ,DeFi Rates,DeFi Rates provides APR for multiple vendors with historical data.,,,
https://rapidapi.com/oriolmiro/api/i-am-rich2/,2021-11, oriolmiro ,I am rich,I'am rich,,,
https://rapidapi.com/fxcoinapi/api/crypto6/,2021-11, fcs api ,Crypto,"Powered by 35+ Crypto coin exchange data sources, The FCS API delivering real-time Crypto 1500+ currencies and 5000+ coins combination rates.",,,
https://rapidapi.com/fxcoinapi/api/forex10/,2021-11, fcs api ,Forex,The FCS delivering real-time 145+ country and 2000+ forex currencies combination prices rates.,,,
https://rapidapi.com/CyberCouncil/api/top-investors/,2022-11, CyberCouncil ,Top Investors,Get insider positions of popular investors. Open data from SEC database.,,,
https://rapidapi.com/muskologlu-xcqALwiPvx7/api/milli-piyango1/,2021-11, Mustafa Koloğlu ,Milli Piyango,"Milli Piyango, Süper Loto, Sayısal Loto, Şans Topu, On Numara çekilişleri için güncel sonuçlar, çekiliş takvimi, istatistikler, yapay zeka tahminleri",,,
https://rapidapi.com/sabeo-sabeo-default/api/fiscalite-lu/,2021-11, SABEO ,Fiscalite.lu,"Provide endpoints to compute Luxembourg taxes and contributions, as well as other luxembourg related utilities",,,
https://rapidapi.com/fxcoinapi/api/stock32/,2021-11, fcs api ,Stock,Powered by 30+ stock exchange rate data sources,,,
https://rapidapi.com/belchiorarkad-FqvHs2EDOtP/api/stock-analysis6/,2023-07, Pinto Studio ,Stock Analysis,Get the Best Analysis for Any Stock. Get started for Free!,,,
https://rapidapi.com/himanshukodwani-1ZgMx_9BF/api/trade-share-api/,2023-04, himanshukodwani ,Trade Share API,Make money by sharing profitable stock market or currency trades or by subscribing to the trades published by stock market experts and by executing these trades manually or automatically.,,,
https://rapidapi.com/webchain/api/mintme-com-coin/,2021-11, Webchain ,MintMe.com Coin,MintMe.com Coin is a transparent web-mineable blockchain platform made to support Decentralized Applications (DApps),,,
https://rapidapi.com/sufyanshafiq/api/firsttesting/,2021-11, sufyanshafiq ,FirstTesting,This is a testing API,,,
https://rapidapi.com/approvals-org-approvals-org-default/api/third-try/,2021-11, Approvals org ,Third try,dfgdfgdfg,,,
https://rapidapi.com/atiqulislam1589-fCvofulMyBC/api/bangladesh-stock-market/,2021-11, Md. Atiqul Islam ,Bangladesh Stock Market,Bangladesh Stock Market (DSE & CSE),,,
https://rapidapi.com/zenity-zenity-default/api/india-mutual-fund-apis/,2021-11, zenity ,India Mutual Fund APIs,"APIs to get mutual fund related data including, but not limited to CAMS report trigger API, CAMS document parser, CDSL/NSDL CAS parser for stock report",,,
https://rapidapi.com/polesapart/api/pix-qr-code/,2021-11, polesapart ,PIX QR-Code,Generate Brazilian digital payment PIX QR-codes,,,
https://rapidapi.com/crazytacolover47/api/stock-price10/,2022-11, Michael White ,Stock Price,Get the current stock price,,,
https://rapidapi.com/uniquekeylab/api/mutual-fund-api-indian-stock-market/,2023-06, QuickFloat ,Mutual Fund API - Indian Stock Market,,,,
https://rapidapi.com/rseshathiri/api/mutual-fund-nav/,2021-11, Seshathiri Ranganathan ,Mutual fund Nav,daily funds nav,,,
https://rapidapi.com/pranaykumarpanda00/api/currency-converter62/,2022-11, StreakMaker 69 ,Currency Converter,A simple API that allows you to exchange a specific amount from one currency to another.,,,
https://rapidapi.com/martnmikedemon/api/currency-converter41/,2022-11, Mohamed Fathy ,Currency Converter,API that allows you to exchange amount from from a specific currency to another and shows you which country you can use this currency at,,,
https://rapidapi.com/CurrencyConverterAPI/api/currency-conveter-api-unlimited-reqests/,2022-11, Currency Converter API ,Currency Conveter API - Unlimited Reqests,Convert all world currencies and get the same prices As Google Finance using our Secure JSON API Unlimited Requests,,,
https://rapidapi.com/codexmaker12-SN1E3_sxh3O/api/crypto-exchange-rate1/,2021-11, Codexmaker ,Crypto Exchange Rate,"Hello there ! this an API for get the exchange rate of any crypto-coin, give it a try !",,,
https://rapidapi.com/stefan.skliarov/api/Coinbase/,2021-11, Stefan Skliarov ,Coinbase,Make bitcoin/ethereum transactions and get real-time data.,4.5,"127,253 ms",0%
https://rapidapi.com/michlawbang123/api/currency-conveter1/,2022-11, Michael L Bangura ,Currency Conveter,API that generates the required Exchange Rate through parameters specified. It shows recommended countries that use that same exchange rate. Eg: specify the currency code you want to convert from and the currency code you want to convert to and also the amount. USD SLL 20,,,
https://rapidapi.com/dkinley/api/crypto-api/,2021-11, dkinley ,Crypto-API,"Dir. Kadata gives a single source updated directory for current top cryptocurrency news stories in the headlines around the world, provided to you via one API.",,,
https://rapidapi.com/stevemacharia/api/generate-erc20/,2021-11, Blockchain APIs ,generate-erc20,The fastest way to generate your own ERC20 tokens on Matic Network,,,
https://rapidapi.com/raygorodskij/api/Paybook/,2021-11, Denis Raygorodskij ,Paybook,Paybook is a hub that connects people with their financial world!,4.0,"127,292 ms",0%
https://rapidapi.com/raygorodskij/api/ICOWatchList/,2021-11, Denis Raygorodskij ,ICOWatchList,Discover the best ICO (initial coin offering) opportunities.,,,
https://rapidapi.com/zakutynsky/api/Quandl/,2021-11, Igor Zakutynsky ,Quandl,"Quandl has a vast collection of free and open data collected from a variety of organizations: central banks, governments, multinational organizations and more.",4.4,"127,212 ms",0%
https://rapidapi.com/volodimir.kudriachenko/api/Currencylayer/,2021-11, Volodimir Kudriachenko ,Currencylayer,Retrieve currency conversions and global exchange rates.,4.3,"127,262 ms",0%
https://rapidapi.com/stefan.skliarov/api/Vatlayer/,2021-11, Stefan Skliarov ,Vatlayer,Validate EU VAT (value added tax) numbers and get prices.,,,
https://rapidapi.com/alvaromasilva/api/currency-converter-api2/,2023-06, Álvaro Silva ,Currency Converter API,API to convert currency taking into consideration actual exchange rates,,,
https://rapidapi.com/braskam-technology-braskam-technology-default/api/stocks73/,2023-03, Braskam Technology ,Stocks,Get the the stocks informations using a REST API simple and free.,2.0,"8,267 ms",38%
https://rapidapi.com/brokingtools/api/mt5-manager-web/,2021-11, Meta Connect ,MT5 Manager Web,Integrate your MT5 Manager features in any application,0.1,519 ms,100%
https://rapidapi.com/kirs26/api/financecalc/,2021-11, kirs26 ,FinanceCalc,"Implements common financial calculations: Amortization, CAGR, CI, DF, FV, IRR, XIRR, LR, NPV, PP, PV, PI, ROI, R72, WACC, PMT, Inflation-adjusted Return",,,
https://rapidapi.com/atilcock/api/bank-converter/,2021-11, Alex Tilcock ,Bank Converter,"An API to convert between, extract and parse numerous common generic and bank specific financial message formats.",,,
https://rapidapi.com/deep_var35/api/mutual-fund-nav-info-and-historic-data/,2021-11, Deepak Varshney ,Mutual Fund Nav Info and Historic Data,This API provides latest NAV as well as Historic Data of Mutual Fund Schemes with response time in milliseconds. 1. Get NAV based on scheme Codes and dates - multiple entries supported 2. Get Unique Schemes for scheme suggestion API 3. Get latest nav based on schemes Codes - multiple scheme codes supported. 4. Latest business News,,,
https://rapidapi.com/zaininijar7610-JE6upX1gijr/api/currency-converter112/,2022-11, Zaini Nijar ,Currency Converter,A simple API that allows you to exchange a specific amount from one currency to another,,,
https://rapidapi.com/pfrodriguezj/api/loansimulator1/,2022-11, Pedro Felipe Rodriguez Jimenez ,LoanSimulator,Loan simulator,,,
https://rapidapi.com/sonu1000raw-IOO9OxyBlLr/api/stock-analytics-api/,2022-11, Sonu Kumar ,Stock Analytics API,Your one-stop place for all the stock-related analytics.,,,
https://rapidapi.com/domus-semo-sancus-domus-semo-sancus-default/api/news-media-screening/,2021-11, Domus Semo Sancus ,News Media Screening,News Media Screening enables simultaneous searching of millions of global news sources for a subject-of-interest.,,,
https://rapidapi.com/217patrick.ck/api/coiner/,2021-11, patrick bateman ,coiner,"An API showing all the latest coin news on Alltop, Coindesk, Finance.Yahoo & Bitcoin",,,
https://rapidapi.com/xTiron/api/crypto-wallet-address-validator/,2021-11, Florin Tiron ,Crypto Wallet Address Validator,Validator for crypto wallets address of Bitcoin and other top altcoins.,0.1,691 ms,0%
https://rapidapi.com/reverie-language-technologies-reverie-language-technologies-default/api/transliteration-for-banking-domain/,2021-11, Reverie Language Technologies ,Transliteration for Banking domain,"API to convert Bank name & address, banking terminologies, acronyms, customer name and address, anything related to the Banking sector.",,,
https://rapidapi.com/blockchaindevguy-aYhGoMzUG2w/api/crypto-wallet/,2021-11, Dev Guy ,Crypto Wallet,"A REST API to access private keys, build crypto wallets, and broadcast transactions to the blockchain.",0.0,188 ms,100%
https://rapidapi.com/spendid-spendid-default/api/spendid/,2023-06, SPENDiD ,SPENDiD,,,,
