API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/zilinskivan/api/travelling-salesman-problem-best-route-finder/,2023-07, IZI ,Travelling salesman problem. Best route finder,"The travelling salesman problem (TSP) asks the following question: ""Given a list of cities and the distances between each pair of cities, what is the shortest possible route that visits each city exactly once and returns to the origin city?"" It is an NP-hard problem in combinatorial optimization, important in theoretical computer science and operations research.",,,
https://rapidapi.com/kijamve/api/3d-bin-packing-calculator/,2023-11, Kijam López ,3D Bin Packing Calculator,This API implementation is used to solve 3D container packing problems for shipping carton calculation.,,,
https://rapidapi.com/zilinskivan/api/3d-bin-packing-problem/,2023-06, IZI ,3D Bin Packing Problem,The 3D Bin Packing Problem (3D-BPP) is one of the most frequent problems in warehousing and logistics. Its solution is filling a container (a box or pallet) with items as closely to each other as possible to minimize the number of required containers.,,,
https://rapidapi.com/pruebas972-wfkbo1Y4zmK/api/logba/,2021-11, Invento Invencion ,LogBA,LogBA,,,
https://rapidapi.com/top-window-cleaners-top-window-cleaners-default/api/top-window-cleaners/,2021-11, Top Window Cleaners ,Top Window Cleaners,Top Window Cleaners,,,
https://rapidapi.com/iftiin-koox-iftiin-koox-default/api/alumprice/,2022-11, Iftiin-api ,AlumPrice,Restful API to query aluminium prices since 2014.,,,
https://rapidapi.com/cthielen/api/arktis-gps-data-point-history/,2021-11, cthielen ,Arktis - GPS Data Point History,"Arktis accepts GPS data points in the form of longitude, latitude, and timestamps, and can be separated out by device in case multiple devices are logging data. From there, data is queryable by device and time.",,,
https://rapidapi.com/approvals-org-approve-meeee/api/segment-test-delete/,2021-11, Approvals org ,segment test delete,sdfsdf,,,
https://rapidapi.com/kairoslogicapi/api/aipickerroute3/,2021-11, KairosLogicAB ,AIPickerRoute,AI Picker route optimization engine minimizes the time required for picking an order. Output of the API being a re-ordered distance optimized pick list improving the picker productivity 40-60%,,,
https://rapidapi.com/edgeapis/api/geo-location14/,2022-11, edge ,Geo Location,Get latitude and longitude from an address or an address from latitude and longitude,,,
https://rapidapi.com/stefan.skliarov/api/OnFleet/,2021-11, Stefan Skliarov ,OnFleet,Real-time delivery management and analytics functionality.,,,
https://rapidapi.com/zakutynsky/api/USPS/,2021-11, Igor Zakutynsky ,USPS,USPS Tracking/Delivery Confirmation Label APIs,4.8,"127,275 ms",0%
https://rapidapi.com/stefan.skliarov/api/Aftership/,2021-11, Stefan Skliarov ,Aftership,Track shipments of 400 couriers.,4.8,"127,269 ms",0%
https://rapidapi.com/stefan.skliarov/api/Shippo/,2021-11, Stefan Skliarov ,Shippo,"Create a shipment, get rates and generate shipping labels.",,,
https://rapidapi.com/stefan.skliarov/api/SnapCXAddressValidation/,2021-11, Stefan Skliarov ,SnapCXAddressValidation,Verify shipping addresses in real-time around the world.,4.2,"127,328 ms",0%
https://rapidapi.com/apis4all-apis4all-default/api/cep-brazil/,2023-02, APIs4All ,CEP Brazil,API gratuita que retorna os dados Correios através de CEP,2.1,"33,219 ms",95%
https://rapidapi.com/akhameneh/api/matrix-route-planner/,2021-11, amir ,Matrix Route Planner,"Vehicle Route Planning , Delivery Plan , VRP ,Vehicle Dispatch , Route plan ,Route Optimization, Dispatch , Delivery management",,,
https://rapidapi.com/ajs-logistics-ajs-logistics-default/api/pack-send/,2023-03, ajslogistics ,Pack & Send,Logistics and Shipment Services,0.1,518 ms,100%
https://rapidapi.com/wiz-boxes-wiz-boxes-default/api/amex-australia-fastway-australia-tracking/,2023-04, Wiz Boxes ,Amex Australia (Fastway Australia) Tracking,Tracking API for Aramex Australia also know as Fastway Australia. For any questions please contact support@logicsquares.com,0.1,"1,095 ms",0%
https://rapidapi.com/pavithran9835/api/api-timing-check/,2023-10, Pavi Thran ,api timing check,api timing check,,,
https://rapidapi.com/qstruthers-LX6HXgTC7Po/api/google-route-planner/,2023-02, Fire ,Google Route Planner,"a Route planner for distance and steps of any vehicles between two points, making it easier to plan and also intergrate.",,,
https://rapidapi.com/eagleseye24x7/api/eagleseye-vrp/,2022-11, eagles eye ,EaglesEye - VRP,Solving the vehicle routing problem with efficient route optimization techniques.,,,
https://rapidapi.com/yy10112001/api/uk-delivery-tracking-all-in-one/,2021-11, Edward Yeung ,UK Delivery Tracking All-in-one,an easy-to-use UK delivery tracking API,,,
https://rapidapi.com/tahirafridi/api/tcs-tracker/,2023-01, Tahir Khan Afridi ,TCS Tracker,A tracking API to track TCS consignments,0.0,62 ms,100%
https://rapidapi.com/orderfulerik/api/orderful/,2021-11, orderfulerik ,Orderful,API for EDI,0.0,729 ms,100%
https://rapidapi.com/serg.osipchuk/api/PostmatesAPI/,2021-11, Serg Osipchuk ,PostmatesAPI,Integrate on-demand local delivery service into your app.,0.0,"127,269 ms",0%
https://rapidapi.com/stefan.skliarov/api/EasyPostTracking/,2021-11, Stefan Skliarov ,EasyPostTracking,"Add postal package tracking to an app, email, SMS or more.",0.0,"127,241 ms",0%
https://rapidapi.com/mystroygrad/api/stroy-grad-rus/,2021-11, Василий Косяков ,stroy-grad.rus,Строй-град.рус,,,
https://rapidapi.com/varalakshmikammisetty/api/parking-system/,2021-11, varalakshmi ,Parking System,Managing Parking System,,,
https://rapidapi.com/SQUAKEAPI/api/squake/,2022-11, SQUAKEAPI ,SQUAKE,"SQUAKE helps businesses to build sustainable products! With the most performant API in the market, we help travel, mobility, and logistics companies calculate carbon emissions and purchase certified climate contributions in real-time. Implemented within mins!",0.1,381 ms,95%
https://rapidapi.com/bostelmann/api/ticklog/,2021-11, Daniel Fernandes Bostelmann ,Ticklog,API Endpoint,,,
https://rapidapi.com/josesequeirasap/api/z-sefaz-rest/,2021-11, José Sequeira ,'Z' SEFAZ REST,"NodeJS App para buscar os status dos servidores atuais dos seguintes: NF-e, CT-e, MDF-e e BPE. Informações buscadas em suas respectivas consultas de disponibilidade.",,,
https://rapidapi.com/msohail/api/track-firstflight/,2021-11, msohail ,track firstflight,track firstflight,,,
https://rapidapi.com/shipmnts-shipmnts-default/api/create-container-tracking/,2021-11, Shipmnts ,Create Container Tracking,User will be able to initiate the container tracking using this API,0.1,459 ms,100%
https://rapidapi.com/CorreoArgentino/api/api-correo-argentino-paq-ar/,2023-06, CorreoArgentino ,API Correo Argentino PAQ.AR,API MI CORREO AR ePAQ Precios y Sucursales para Envios de Correo Argentino en Republica Argentina,0.0,256 ms,100%
https://rapidapi.com/sendcloud-api-sendcloud-api-default/api/parcel3/,2022-11, sendcloud-api ,Parcel,At the core of the Sendcloud Shipping API is the Parcels resource. Parcels are data objects which can be announced and have a shipping method and shipping label assigned to them. You can also think of parcels as shipments.,,,
https://rapidapi.com/sendcloud-api-sendcloud-api-default/api/shipping-methods/,2022-11, sendcloud-api ,Shipping Methods,A shipping method is a specific service offered by a carrier that determines the price and method of delivering a parcel to a customer. A parcel cannot be announced or have a shipping label created for it until a shipping method has been selected.,,,
https://rapidapi.com/MatijaIB/api/international-bridge-blue/,2021-11, MatijaIB ,International Bridge Blue,"International Bridge Blue API allows developers to integrate shipping labels and fulfillment within their e-commerce businesses and online marketplaces. The API offers price comparison, label printing, manifest generation, transactions details and tracking features.",0.0,683 ms,100%
https://rapidapi.com/oladimejid/api/dashex-delivery/,2023-08, David Ogunye ,Dashex Delivery,A collection of Delivery API,,,
https://rapidapi.com/sendcloud-api-sendcloud-api-default/api/shipping-products/,2022-11, sendcloud-api ,Shipping Products,"Shipping product is the term used to refer to a group of shipping methods offered by a shipping carrier. The methods within the overall shipping product will share the same characteristics but are differentiated from each other based on additional shipping functionalities, parcel weight classes, or other criteria.",0.0,74 ms,100%
https://rapidapi.com/beautyvillageng/api/terminal7/,2022-11, Beauty Village Limited ,TERMINAL,DELIVERY,0.0,335 ms,100%
https://rapidapi.com/mandarvaze/api/pod-finder1/,2021-11, mandarvaze ,POD finder,Find Proof of Delivery from the image - TESTING,,,
