API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/MASNathan/api/domain-checker7/,2023-08, André Filipe ,Domain Checker,"The Domain Checker API allows users to quickly and easily check the validity, availability, expiration, and DNS settings of a given domain name. With features such as keyword search and validation, it's an efficient tool for developers, businesses, and individuals looking to manage or purchase domain names.",9.9,"1,113 ms",100%
https://rapidapi.com/judge0-official/api/judge0-extra-ce/,2022-11, Judge0 ,Judge0 Extra CE,The most advanced open-source online code execution system in the world.,9.8,254 ms,100%
https://rapidapi.com/almann/api/email-validator28/,2022-11, almann ,Email Validator,This API is a fast and robust email address syntax and deliverability validator. API detects 3000+ disposable email services.,9.6,"1,018 ms",100%
https://rapidapi.com/DaddyApi/api/user-agents-daddy/,2023-07, DaddyApi ,🔴 USER AGENTS 🔴 Daddy,"Introducing the User Agents API - the ultimate solution for generating authentic and diverse user agents for your website or application. Our API uses advanced algorithms to create user agents that mimic real browsers and devices, ensuring that your requests are not blocked or flagged as suspicious. With a simple API call, you can quickly and easily generate a wide variety of user agents to improve your online presence and protect your business from fraud and scraping. Try it out now and see ...",9.5,580 ms,100%
https://rapidapi.com/ytjar/api/ytstream-download-youtube-videos/,2023-06, ytjar ,YTStream - Download YouTube Videos,Download or stream YouTube Videos/MP4.,9.9,231 ms,100%
https://rapidapi.com/letscrape-6bRBa3QguO5/api/domain-name-search5/,2023-11, OpenWeb Ninja ,Domain Name Search,"Search for domain names, domain availability, validation, expiration, prices, WHOIS, quality aspects and more data available on https://domains.google.",9.5,81 ms,100%
https://rapidapi.com/acrogenesis-llc-api/api/turnstile-captcha-solver/,2023-04, acrogenesis-llc ,Turnstile CAPTCHA Solver,Solve Cloudflare's Turnstile CAPTCHA,9.5,978 ms,93%
https://rapidapi.com/domainskbgroup/api/whatsapp-number-validators/,2023-09, Singleton Lab ,WhatsApp Number Validators,Enhance the effectiveness of your WhatsApp Marketing by utilizing our API to validate WhatsApp numbers in bulk validation or single validation call.,9.6,"2,169 ms",100%
https://rapidapi.com/ajithjojo1230/api/referral-domain-checker-api/,2023-02, Getecz ,Referral Domain checker API,"Get Referral Domains of a website, backlink counts , ranks etc",9.5,"10,439 ms",100%
https://rapidapi.com/judge0-official/api/judge0-ce/,2022-11, Judge0 ,Judge0 CE,The most advanced open-source online code execution system in the world.,9.9,"2,318 ms",100%
https://rapidapi.com/apininjas/api/dns-lookup-by-api-ninjas/,2023-05, API Ninjas Team ,DNS Lookup by API-Ninjas,Look up DNS records for any domain. See more info at https://api-ninjas.com/api/dnslookup.,9.5,"1,440 ms",100%
https://rapidapi.com/zilinskivan/api/web-scrapper3/,2023-10, IZI ,Web Scrapper,"HTML Web Scrapper & Parser. Fetch HTML page & return exctracted data by selectors (if specified). Definitions: - url: https://wikipedia.org (required) - s: .class1, class2, div, a, img, #id",9.7,"6,216 ms",100%
https://rapidapi.com/elisbushaj2/api/text-to-speach-api/,2023-09, Elis ,Text To Speach API,"The Text-to-Speech API is a powerful tool that converts written text into natural-sounding speech, allowing applications and devices to communicate with users through spoken language.",9.5,212 ms,100%
https://rapidapi.com/tokcount-tokcount-default/api/spotify-downloader1/,2023-05, TokCount ,Spotify Downloader,"Download tracks, albums and playlists from Spotify! The best and most reliable Spotify Downloader API on RapidAPI!",9.6,"2,309 ms",96%
https://rapidapi.com/joshirajesh448-emyeudCJ4Y-/api/cors-proxy1/,2023-08, Rajesh Joshi ,CORS Proxy,🚀 Solve CORS errors effortlessly! CORS Proxy: Your ultimate tool for seamless cross-origin resource sharing in frontend development,9.6,"1,625 ms",100%
https://rapidapi.com/Exerra/api/exerra-phishing-check/,2023-11, Exerra ,Exerra phishing check,This API checks URLs to see whether they are known phishing attempts.,9.6,141 ms,100%
https://rapidapi.com/proxypage/api/proxypage1/,2021-11, Arc53 ,ProxyPage,"Get high quality proxies for free, proxy list with your filters",9.6,"7,464 ms",75%
https://rapidapi.com/kelvin2go/api/text-to-speech27/,2023-07, kelvin ,Text to speech,A text to speech endpoint to steam output,9.9,234 ms,100%
https://rapidapi.com/hassan.cs91/api/website-seo-analyzer/,2023-09, PromoterKit ,Website SEO Analyzer,Analyze Any URL and Generate a Basic SEO Audit Report,9.5,"1,685 ms",64%
https://rapidapi.com/pdf4me-pdf4me-default/api/pdf4me/,2023-10, PDF4me ,PDF4me,"Document API to manipulate PDFs, Convert to PDF, Optimize PDF, Convert with OCR, Convert documents to eBook formats, Rotate pages, Split PDF by page number, Split PDf with Barcode, Convert from PDF to Office documents like Word, Excel, PowerPoint.",9.5,"4,349 ms",99%
https://rapidapi.com/capitalize-my-title-cmt/api/capitalize-my-title/,2022-11, Capitalize My Title ,Capitalize My Title,Capitalize your titles using logic from the leading title capitalization tool.,9.5,159 ms,100%
https://rapidapi.com/hydrone/api/qr-code-generator20/,2021-11, UltraCoded ,QR Code Generator,QR code generator API. Dynamically generate QR codes and get an image in multiple formats.,9.5,428 ms,92%
https://rapidapi.com/onecompiler-onecompiler-default/api/onecompiler-apis/,2023-11, OneCompiler ,OneCompiler APIs,Fast & reliable code compilation and execution of APIs for 50+ languages & databases,9.8,535 ms,100%
https://rapidapi.com/420vijay47/api/youtube-mp3-download-highest-quality1/,2023-09, Vijay Prajapati ,YouTube mp3 Download (Highest Quality),"Download YouTube video or YT music in highest mp3 audio quality. Best audio quality: 320Kbps, 128Kbps, 192Kbps, 256Kbps & 64Kbps. (No ads, no wild redirects, only mp3 files) Updated: 31 May 2023. (Now supports Youtu.be links)",9.6,"27,292 ms",84%
https://rapidapi.com/acrogenesis-llc-api/api/hcaptcha-solver1/,2023-06, acrogenesis-llc ,hCaptcha Solver,hCaptcha puzzle solving.,9.6,"1,377 ms",100%
https://rapidapi.com/cacasdragaow/api/binarytohex-api/,2023-09, cacasdragaow ,BinaryToHex API,"he ""BinaryToHex API"" is a straightforward and efficient conversion service that allows you to convert data between binary and hexadecimal formats. With this API, you can easily perform conversions to work with binary and hex data conveniently.",9.6,446 ms,100%
https://rapidapi.com/belchiorarkad-FqvHs2EDOtP/api/youtube-video-to-mp31/,2023-02, Pinto Studio ,YouTube Video to MP3,Our YouTube to MP3 conversion API is the perfect solution for developers who need to quickly and easily convert YouTube videos into high-quality MP3 files.,9.5,"4,315 ms",94%
https://rapidapi.com/samuka/api/github-repos/,2023-02, samuk-a ,Github Repos,An API to retrieve github info about repositories of an user,9.5,"1,569 ms",100%
https://rapidapi.com/rysikrainarz/api/date-calculator-api/,2023-09, rysikrainarz ,Date Calculator API,"The Date Calculator API is a simple yet powerful tool for performing date calculations, allowing you to count the number of days between two given dates or calculate a future date based on a starting date.",9.6,444 ms,100%
https://rapidapi.com/DaddyApi/api/page-scraper-daddy/,2023-08, DaddyApi ,🔴 Page Scraper 🔴 Daddy,Fetch and return the HTML content of a given URL using a real browser and rotating proxies. Big IP pool + automatic rotation.,9.6,"7,820 ms",98%
https://rapidapi.com/420vijay47/api/youtube-subtitles-captions-downloader/,2023-11, Vijay Prajapati ,YouTube Subtitles & Captions Downloader,Download subtitles of YouTube videos in plain text. Last updated: 31 May 2023,9.6,"2,465 ms",100%
https://rapidapi.com/wualdorauccib/api/binary-to-string-converter/,2023-09, wualdorauccib ,Binary to String Converter,"This API endpoint allows you to convert binary data into a human-readable string. The server takes the binary input from the request body, processes it, and responds with the converted string as a JSON object. To use this API, send a POST request to the /convert endpoint with a JSON body containing the ""binary"" field with the binary data you want to convert. The response will contain the converted string. Please note that the binary input should not contain spaces between each binary digit,...",9.6,439 ms,100%
https://rapidapi.com/apininjas/api/whois-by-api-ninjas/,2023-05, API Ninjas Team ,Whois by API-Ninjas,Look up domain registry information using WHOIS protocol for any domain. See more info at https://api-ninjas.com/api/whois.,9.8,652 ms,91%
https://rapidapi.com/inutil-inutil-default/api/bulk-whatsapp-validator/,2023-11, inUtil Labs ,Bulk Whatsapp Validator,Check if a number is registered on whatsapp. Add context to whatsapp profiles.,9.8,409 ms,100%
https://rapidapi.com/yuananf/api/proxy12/,2021-11, Crawler ,Proxy,Simple rotating proxy,9.7,"1,169 ms",100%
https://rapidapi.com/salmanakbar264/api/web-capture-api/,2023-10, Suleman Akbar ,web Capture Api,The WebScreenshotAPI allows you to capture screenshots of web pages and retrieve them as images. It's a powerful tool for generating visual content from URLs.,9.5,"7,503 ms",99%
https://rapidapi.com/netostbatista-8PFB2-57zTu/api/ytconvert2/,2023-10, Neto Batista ,YTConvert,Download mp4 and mp3 from youtube,9.8,"1,000 ms",100%
https://rapidapi.com/urlcontentextractor/api/url-content-extractor/,2023-09, urlcontentextractor ,URL Content Extractor,Provide a URL and get the content in return,9.6,829 ms,100%
https://rapidapi.com/shishir3324kumar-sKDnKH8uNpZ/api/seo-audit1/,2023-03, Shishir ,SEO Audit,The best SEO extraction tool | Investigates any webpage and generates a comprehensive SEO report | (read the docs for more info),9.7,610 ms,100%
https://rapidapi.com/segnayt-e1RorVbq3qe/api/dimondevosint/,2023-08, Dimon Dev ,dimondevosint,"It is an API for mobile phone number OSINT. If you abuse it, you will be immediately banned!",9.7,"6,661 ms",46%
https://rapidapi.com/selimekim94/api/honeypotapi/,2023-11, Selim ,honeypotapi,"Honeypot Detector - Honeypot Checker for BSC, ETH, POLYGON",9.7,"1,260 ms",100%
https://rapidapi.com/owunnakerjew/api/string-to-md5-converter/,2023-09, owunnakerjew ,String to MD5 Converter,"This API endpoint allows you to convert a given string into its MD5 hash representation. The server takes the input string from the request body, processes it, and responds with the MD5 hash as a JSON object. To use this API, send a POST request to the /convert endpoint with a JSON body containing the ""string"" field with the string you want to convert",9.6,435 ms,100%
https://rapidapi.com/ajithjojo1230/api/seo-keyword-research/,2023-11, Getecz ,SEO Keyword Research,"Keyword Research helps to analyze keywords and related keywords competitions , search volume (google) and CPC. For private plans, custom plans, custom billing contact : info@getecz.com",9.9,"1,418 ms",100%
https://rapidapi.com/billiejutt/api/image-to-text9/,2023-06, Billie Jutt ,Image to text,This OCR API provides a complete solution for optical character recognition in images,9.6,"10,124 ms",100%
https://rapidapi.com/mousutmador/api/string-to-sha-1/,2023-09, mousutmador ,string to sha-1,"This API endpoint allows you to convert a given string into its SHA-1 hash representation. The server takes the input string from the request body, processes it, and responds with the SHA-1 hash as a JSON object. To use this API, send a POST request to the /convert endpoint with a JSON body containing the ""string"" field with the string you want to convert. The response will contain the SHA-1 hash of the input string. SHA-1 (Secure Hash Algorithm 1) is a cryptographic hash function commonly ...",9.6,441 ms,100%
https://rapidapi.com/malhnoubom/api/word-count-api2/,2023-09, malhnoubom ,Word Count API,"The Word Count API is a powerful and easy-to-use tool that allows developers to perform word counting operations on text input. Whether you need to count the number of words in a document, analyze content length, or implement word-related features in your application, this API provides a seamless solution.",9.6,438 ms,100%
https://rapidapi.com/ariefsam/api/easy-qr-code/,2021-11, Arief ,Easy QR Code,Simple QR Code generator. https://easy-qr-code.p.rapidapi.com/generate?content=https://google.com,9.6,465 ms,98%
https://rapidapi.com/portamine781/api/fast-tubedown-videos-api/,2023-10, porta amine ,Fast TubeDown Videos Api,"Currently Get Video Streams on (YouTube & Facebook + Instagram & TikTok & Vimeo & Koo & Pintrest & 9Gag & Tumblr & Imdb & Ted ) (Without watermark), and as soon we add more platform social media like ( Twitter, Snapchat, Likree, reddit,). This api offers you to download videos in multiple formats including MP4, M4A, 3GP, MP3 from multiple sources which include.",9.6,"1,111 ms",100%
https://rapidapi.com/SamLevin/api/youtube-video-downloader-4k-and-8k-mp3/,2021-11, SamLevin ,YouTube Video Downloader (4K and 8K) / MP3,"The #1 API to download content from YouTube. Supports upto 8K video downloads. Works on Windows, Mac, Android, Linux etc.",9.5,475 ms,100%
https://rapidapi.com/perlesnotasm/api/password-strength-checker2/,2023-09, perlesnotasm ,Password Strength Checker,This API is a simple password strength checker,9.6,444 ms,100%
https://rapidapi.com/tokcount-tokcount-default/api/tiktok-web-api/,2022-11, TokCount ,TikTok Web API,"The fastest TikTok Web API on the planet! Get useful information like user info, video info and so on!",9.6,526 ms,99%
https://rapidapi.com/realbrain-realbrain-default/api/code-compiler10/,2023-11, RealBrain ,Code compiler,"Compile code online for free! C++, Python 3, PHP, C#, Kotlin, Go, R, Java, TypeScript, Node.js, Ruby, Perl, Swift, Fortran, and Bash.",9.6,"4,349 ms",96%
https://rapidapi.com/saicoder/api/famous-quotes4/,2021-11, saicoder ,Famous Quotes,"Over 100 000 of famous quotes, 100 categories and 10K authors",9.8,375 ms,100%
https://rapidapi.com/goforamit16/api/unitconversion/,2022-11, Amit yadav ,UnitConversion,App to easily convert units,9.5,241 ms,100%
https://rapidapi.com/chdan/api/otp-authenticator/,2023-09, chdan ,OTP Authenticator,API to generate and validate time-based one-time passwords (TOTP) for second factor authentication (2FA) procedure e.g. using Google Authenticator or other similar apps,9.8,248 ms,100%
https://rapidapi.com/m190/api/qr-code-and-barcode-manager/,2023-05, A. Max ,QR Code and Barcode Manager,QR Code and Barcode Manager API contains Scanner (Reader) and Generator (Creator) API.,9.5,"1,024 ms",100%
https://rapidapi.com/ytjar/api/youtube-mp36/,2023-06, ytjar ,YouTube MP3,Convert Youtube Videos to MP3,9.9,469 ms,100%
https://rapidapi.com/epconmx/api/numeros-a-letras1/,2021-11, epconmx ,Números a Letras,API para convertir números a letras en español.,9.6,370 ms,99%
https://rapidapi.com/theapiguy/api/world-clock/,2021-11, API Guy ,World Clock,An API to get the current time. REST Services that will return current date/time in JSON for any registered time zone.,9.7,"7,165 ms",85%
https://rapidapi.com/restpack/api/website-screenshot-or-thumbnail/,2021-11, restpack ,Website Screenshot or Thumbnail,Take pixel-perfect screenshots or thumbnails of any website. Restpack Screenshot API is an easy to use RESTful web service that can capture screenshots of live web pages and deliver the results in several formats. The service sits on a fully functional browser rendering engine with rich html / css / js capabilities.,9.6,"1,847 ms",100%
https://rapidapi.com/orthosie/api/shakespeare-translator/,2021-11, orthosie ,Shakespeare Translator,Convert your modern day English phrases into Shakespeare style old English. Thou shalt try this API!,9.6,350 ms,100%
https://rapidapi.com/meezaan/api/prayer-times/,2021-11, meezaan ,Prayer Times,"A flexible RESTful prayer times API that returns JSON times for a given day or a calendar for a whole month. For more detailed documentation, various methods and additional endpoints, please see the complete documentation on http://aladhan.com/prayer-times-api.",9.9,79 ms,100%
https://rapidapi.com/apilayer/api/mailboxlayer/,2021-11, apilayer ,mailboxlayer,"Simple and powerful email verification JSON API using SMTP, typo checks, syntax validation, and free and disposable provider filtering.",9.5,473 ms,100%
https://rapidapi.com/ajith/api/qr-code-generator-with-multiple-datatypes-/,2023-02, Ajith Joseph ,QR code generator with multiple datatypes .,"Our QR code generator API allows you to generate QR codes for various types of data, including text, URLs, phone numbers, SMS messages, and email addresses. The API returns a QR code image in JPG format.",9.7,575 ms,99%
https://rapidapi.com/community/api/viewdns/,2021-11, community ,ViewDNS,"Your one source for DNS related tools! dns, info, reverse ip, pagerank, portscan, port scan, lookup, records, whois, ipwhois, dnstools, web hosting, hosting, traceroute, dns report, dnsreport, ip location, ip location finder, spam, spam database, dnsbl, propagation, dns propagation checker, checker, china, chinese, firewall, great firewall, is my site down, is site down, site down, down, dns propagate",9.5,529 ms,100%
https://rapidapi.com/neutrinoapi/api/bad-word-filter/,2021-11, NeutrinoAPI.com ,Bad Word Filter,"Detect and censor bad words, swear words and profanity in a given text. Currently works with an English only database which includes ""leetspeak"".",9.7,51 ms,100%
https://rapidapi.com/neutrinoapi/api/qr-code/,2021-11, NeutrinoAPI.com ,QR Code,Generate a QR code image in PNG format. You can choose your size and colors.,9.5,315 ms,100%
https://rapidapi.com/neutrinoapi/api/convert-1/,2021-11, NeutrinoAPI.com ,Convert,"A powerful unit conversion tool. Convert currency (using an up-to-date international currency feed). Convert most known measurement types: imperial, metric, mass, length, temperature, time (and more). The convertor will accept full unit names as well as abbreviations (e.g. millimeter and mm)",9.6,158 ms,100%
https://rapidapi.com/community/api/purgomalum-1/,2021-11, community ,PurgoMalum,"PurgoMalum is a simple, free, RESTful web service for filtering and removing content of profanity, obscenity and other unwanted text. PurgoMalum's interface accepts several parameters for customization and can return results in plain text, XML and JSON. PurgoMalum is designed to remove words from input text, based on an internal profanity list (you may optionally add your own words to the profanity list through a request parameter (see Request Parameters below). It is designed to recognize character alternates often used in place of standard alphabetic characters, e.g. ""@"" will be recognized as an ""a"", ""$"" will be recognized as an ""s"", and so forth. PurgoMalum also utilizes a list of ""safe words"", i.e. innocuous words which contain words from the profanity list (""class"" for example). These safe words are excluded from the filter.",9.8,244 ms,100%
https://rapidapi.com/pagepeeker/api/pagepeeker/,2021-11, pagepeeker ,Pagepeeker,"Automate website screenshots creation. Generate screenshots in a matter of seconds. Never busy, so there's no waiting in line. Rendering starts immediately and is finished quickly.",9.5,385 ms,100%
https://rapidapi.com/seikan/api/img4me-text-to-image-service/,2021-11, seikan ,IMG4Me - Text to Image Service,"IMG4Me is a free service to convert your text into image. You can use this service to prevent crawlers and robots from copying your email address, articles, or website contents. Meanwhile, you can handle encoding errors as well if your text is in non-English characters.",9.7,62 ms,100%
https://rapidapi.com/ismaelc/api/bitly-2/,2021-11, ismael ,bitly,Shortens urls,9.5,241 ms,100%
https://rapidapi.com/jfhe88/api/rfc-generator-mexico/,2021-11, jfhe88 ,RFC Generator Mexico,"Generador de RFC con homoclave, en base al NOMBRE, APELLIDO PATERNO, APELLIDO MATERNO, FECHA DE NACIMIENTO",9.7,410 ms,100%
https://rapidapi.com/cas8398/api/masehi-ke-hijriyah/,2023-09, Cahyanudien aziz “Wayang” Saputra ,Masehi ke Hijriyah,convert tanggal Masehi to Hijriyah,9.6,434 ms,100%
https://rapidapi.com/ytjar/api/youtube-mp3-download1/,2023-07, ytjar ,Youtube MP3 Download,Convert Youtube Videos to MP3. Forever Free Version.,9.9,217 ms,100%
https://rapidapi.com/proweblook-proweblook-default/api/whatsapp-number-checker/,2021-11, proweblook ,Whatsapp Number checker,This is free whatsapp unoffical api to check weather number is whatsapp or not.Please check live working demo on below link. https://proweblook.com/whatsapp-number-checker,9.8,840 ms,100%
https://rapidapi.com/sdc14359-6xmESRqt8eH/api/tmail2/,2021-11, Tmail ,Tmail,Temporary Disposable Email Address | Disposable email is a service that allows to receive email at a temporary address that self-destructed after a certain time elapses.,9.7,249 ms,100%
https://rapidapi.com/devXprite/api/whois40/,2023-07, Prateek ,Whois,A 100% free and easy to use API for WHOIS Lookup,9.8,"1,377 ms",97%
https://rapidapi.com/Didward/api/free-random-word-generator-api/,2023-01, Didward ,Free Random Word Generator API,Returns a random English word.,9.5,809 ms,100%
https://rapidapi.com/ytjar/api/youtube-video-download-info/,2023-09, ytjar ,Youtube Video Download Info,Download YouTube Videos/MP4. Forever Free Version.,9.9,74 ms,100%
https://rapidapi.com/MenesesGHZ/api/captcha-generator/,2023-05, MenesesGHZ ,Captcha Generator,A captcha generator tool with different settings for difficulty.,9.5,"1,497 ms",100%
https://rapidapi.com/opensorted/api/token-api/,2022-11, opensorted ,Token API,"Generate a new token for Unlimited Language API. Token is only valid for ~5 minuts, so it has to be generated frequently",9.6,38 ms,100%
https://rapidapi.com/salmanakbar264/api/youtube-thumbnail-downloader1/,2023-09, Suleman Akbar ,YouTube Thumbnail Downloader,"This API allows you to download the thumbnail of a YouTube video by providing its URL. Simply pass the YouTube video link as a query parameter, and the API will automatically fetch and download the thumbnail image for you. Use this API to easily obtain YouTube video thumbnails for your applications or projects",9.6,276 ms,100%
https://rapidapi.com/mallailqadrillah43/api/text-to-speech-api3/,2023-10, M Al lail Qadrillah ,Text To Speech API,This API takes text and languages code and return speech voice,9.7,"3,637 ms",89%
https://rapidapi.com/mike.nichols/api/phonetic-bad-word-filter/,2021-11, Michael Nichols ,Phonetic Bad Word Filter,"This filter detects offensive English swear words based on if they SOUND like bad words on your list. This filter matches by phonetic patterns and can block bad words that have been purposefully misspelled. This is useful when you need to be sure a message in non offensive, such as TTS applications.",9.3,176 ms,100%
https://rapidapi.com/ariesbrow/api/apk-downloader1/,2021-11, aries ,APK Downloader,Simple tools to download apps from Google Play Store,9.2,642 ms,100%
https://rapidapi.com/sam.koucha/api/pdf-to-text/,2023-08, SK ,PDF To Text,Extract the embedded text from any PDF,9.4,"1,124 ms",83%
https://rapidapi.com/kist/api/imei-decoding/,2021-11, Kist ,Imei Decoding,API for decoding IMEI number more than 16 000 000 items,9.4,"1,277 ms",100%
