API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Specifications by {Year} / {Make} / {Model},"GET /article/{year}/{make}/{model}
[ArticleGetByYearMakeModel]",,"[{'参数名': ['year', 'make', 'model'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Image by {ID} as Media Content,"Get article image as media as content.
[ArticleGetImageByType]
Useful for mobile apps.",,"[{'参数名': ['article'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Image by {ID} as Link,"/api/v1/article/{article}/image/link
[ArticleGetImageByType]
Get article image link
sample:",,"[{'参数名': ['article'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Specifications by {Make} / {Model},"Get Specifications by {Make} / {Model}
[MakeModelGetCompleteSpecification]",,"[{'参数名': ['model', 'make'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Specifications by {ID},"Get all specifications available by ID
[ArticleGetCompleteSpecification]",,"[{'参数名': ['article'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Models by {Make},"Get all models by make name
ex: /model/make-name/BMW
sample:",,"[{'参数名': ['make'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Models by {Make ID} / {Year},"api/v1/model/make-id/{make}/{year}
Get model by make id and year
sample:",,"[{'参数名': ['year', 'make'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:List of all Makes,"List of all Makes
[MakeAll]
Get a list of all makes
sample:",,[{}],[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Production Years (grouped) by {Model ID},"Get makeName, modelName, years, by model Id",,"[{'参数名': ['modelId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Production Years by {Model ID},"Get makeName, modelName, years, by model Id",,"[{'参数名': ['modelId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:List of all Categories,Get all Categories:,,[{}],[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Specifications by {Group},"ArticleGetSpecificationGroup
{specs} => engineAndTransmission
{specs} => chassisSuspensionBrakesAndWheels
{specs} => physicalMeasuresAndCapacities
{specs} => otherSpecifications",,"[{'参数名': ['article', 'specs'], '参数类型': ['ENUM', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Models by {Make ID} / {Year} / {Category},"get model by make ID, year and category:",,"[{'参数名': ['category', 'year', 'make'], '参数类型': ['STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Models by {Make ID},"Get all model list by make ID
/model/make-id/{id}",,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Motorcycle Specs Database,https://rapidapi.com/makingdatameaningful/api/motorcycle-specs-database/,motorcycle-specs-database.p.rapidapi.com,GET:Models by {Make ID} and {Category},"Get all models by make ID and category
ex: /api/v1/model/make-id/100/category/Sport",,"[{'参数名': ['make', 'category'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Dados CNPJ,https://rapidapi.com/binfoconsultas/api/dados-cnpj/,dados-cnpj.p.rapidapi.com,GET:CNPJ,Buscar dados empresa pelo CNPJ,,"[{'参数名': ['cnpj'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
WHOIS v2,https://rapidapi.com/whoisapi/api/whois-v2/,whoisapi-whois-v2-v1.p.rapidapi.com,GET:WHOIS lookup v2,"WHOIS lookup in JSON or XML, ver. 2",,[{}],"[{'参数名': ['outputFormat', 'da', 'ipwhois', 'thinWhois', '_parse', 'registryrawtext', 'preferfresh', 'checkproxydata', 'callback', 'ip', 'registrarRawText'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Response output format. Acceptable values: XML or JSON. Defaults to XML.', 'Perform domain availability check. Accepted values are 0, 1 and 2. Defaults to 0: no domain availability check is performed. When set to 1 the result contains a quick check on domain availability, 2 is slower but more accurate. Results are returned under WhoisRecord → domainAvailability (AVAILABLE | UNAVAILABLE | UNDETERMINED).', '1 results in returning the WHOIS record for the hosting IP if the WHOIS record for the domain is not supported. For unsupported TLDs, domain NameServers are returned if the ipWhois flag is activated, a WHOIS record for the hosting IP is added to the result. Accepted values are 0 and 1, the default is 0.', '1 results in returning whois data from the registry only, without fetching data from the registrar. Returned registry data are to be found in the WhoisRecord → registryData schema element. Accepted values are 0 and 1, the default is 0.', 'This parameter enables the use of the API for parsing WHOIS raw text provided in the query.1 provides parsing for input WHOIS raw texts described at the parameters registryRawText and registrarRawText. Accepted values are 0 and 1, the default is 0.', 'The string containing the registry WHOIS raw text to be parsed; works only when the _parse parameter is equal to 1.', 'Can be 0 or 1. 1 results in getting the latest Whois record even if it is incomplete. Defaults to 0.', '1 results in fetching proxy/whois guard data, if found, they are returned in the WhoisRecord → privateWhoisProxy schema element. Accepted values are 0 and 1, the default is 0.', 'A JAVAscript function used when outputFormat is JSON; this is an implementation known as JSONP which invokes the callback on the returned response.', 'Return IPs for the domain name. Accepted values are 0 and 1. Defaults to 0: no IPs are returned. 1 results in returning IPs.', 'A string containing the registrar WHOIS raw text to be parsed; works only when the _parse parameter is equal to 1.']}]"
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,GET:Google Hunt,Find reviews and possible location of a google account.,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,GET:Ip Lookup,Search ip location.,,"[{'参数名': ['ip'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,GET:LeakCheck.net Query,Search in LeakCheck. You must add 192.126.161.211 to your authorized ips.,,"[{'参数名': ['key', 'check', 'type'], '参数类型': ['STRING', 'STRING', 'ENUM'], '参数注意事项': ['LeakCheck.net API KEY (Not ours)', 'Entry to be checked', 'Check Type.']}]",[{}]
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,POST:Crack Hash,Crack Hash (Requires unlock password feature),,[{}],[{}]
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,POST:Experimental Search,Experimental Search,,[{}],[{}]
CheckLeakedCC Official,https://rapidapi.com/airaudoeduardo/api/checkleakedcc-official/,checkleakedcc-official.p.rapidapi.com,POST:Dehashed Search,Dehashed Search (Requires Pro Subscription in our site),,[{}],[{}]
"All Cars Names, Image and Variants Info",https://rapidapi.com/rahilkhan224/api/all-cars-names-image-and-variants-info/,all-cars-names-image-and-variants-info.p.rapidapi.com,GET:Search All Cars,"This API will fetch you all cars list,
If you need bike details change vehicle_type from ""car"" to ""bike"".",,"[{'参数名': ['vehicle_type'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Car Info,https://rapidapi.com/ocean-express-ocean-express-default/api/car-info/,car-info.p.rapidapi.com,GET:Get Info,Get Rego Info in New Zealand,,[{}],"[{'参数名': ['rego'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Udyam Aadhaar Verification,https://rapidapi.com/idfy-idfy-default/api/udyam-aadhaar-verification/,udyam-aadhaar-verification.p.rapidapi.com,GET:GET Call,"Get call is to be made by appending request id to the url in the query parameter, to fetch the api results.",,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Udyam Aadhaar Verification,https://rapidapi.com/idfy-idfy-default/api/udyam-aadhaar-verification/,udyam-aadhaar-verification.p.rapidapi.com,POST:Udyam Aadhaar Verification,"Make your onboarding process safer, faster, and smarter by verifying the legitimacy of the MSME merchants operating in the manufacturing or service sectors, on your platform. Use get call on the left and pass the request id to fetch api call results.",,[{}],[{}]
Vehicle RC Verification,https://rapidapi.com/idfy-idfy-default/api/vehicle-rc-verification/,vehicle-rc-verification.p.rapidapi.com,GET:GET task result,This GET call will give you the results of the RC verification. You will need to pass the request ID received in the first API call.,,[{}],[{}]
Vehicle RC Verification,https://rapidapi.com/idfy-idfy-default/api/vehicle-rc-verification/,vehicle-rc-verification.p.rapidapi.com,POST:Vehicle RC Verification,"You can now confidently onboard vehicles and individuals knowing that the vehicle is genuine, registered by an RTO, and associated with a specific individual.",,[{}],[{}]
CURP de RENAPO (Clave Única de Registro de Población),https://rapidapi.com/alex.pcs8509/api/curp-de-renapo-clave-unica-de-registro-de-poblacion/,curp-de-renapo-clave-unica-de-registro-de-poblacion.p.rapidapi.com,GET:Validación por medio de la CURP,"La consulta puede efectuarse indicando la clave CURP cuando ya la conoce, se devolvera informacion de la persona registrada.",,"[{'参数名': ['curp'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
CURP de RENAPO (Clave Única de Registro de Población),https://rapidapi.com/alex.pcs8509/api/curp-de-renapo-clave-unica-de-registro-de-poblacion/,curp-de-renapo-clave-unica-de-registro-de-poblacion.p.rapidapi.com,GET:Obtener CURP por medio de datos,La consulta puede efectuarse proporcionando el nombre y datos de nacimiento de la persona.,,"[{'参数名': ['nombres', 'primerApellido', 'segundoApellido', 'fechaNacimiento', 'sexo', 'entidadNacimiento'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '', '']}]",[{}]
ICAI Chartered Accountant Verification,https://rapidapi.com/idfy-idfy-default/api/icai-chartered-accountant-verification/,icai-chartered-accountant-verification.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
ICAI Chartered Accountant Verification,https://rapidapi.com/idfy-idfy-default/api/icai-chartered-accountant-verification/,icai-chartered-accountant-verification.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
ICAI Chartered Accountant Verification,https://rapidapi.com/idfy-idfy-default/api/icai-chartered-accountant-verification/,icai-chartered-accountant-verification.p.rapidapi.com,POST:ICAI Chartered Accountant Verification,This API checks the genuineness of the CA membership. Use the GET Call in the bundle to fetch result of the request_id received in the response.,,[{}],[{}]
List oF Philosophers,https://rapidapi.com/raajreact/api/list-of-philosophers/,list-of-philosophers.p.rapidapi.com,GET:Random Philosopher,Returns information of a random philosopher,,[{}],[{}]
List oF Philosophers,https://rapidapi.com/raajreact/api/list-of-philosophers/,list-of-philosophers.p.rapidapi.com,GET:Search Philosopher By Name,Search for a philosopher by their name,,[{}],"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
HSN TSN,https://rapidapi.com/webmonkey/api/hsn-tsn1/,hsn-tsn1.p.rapidapi.com,GET:Get Models,Returns all models based on manufacturer.,,"[{'参数名': ['manufacturer'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
HSN TSN,https://rapidapi.com/webmonkey/api/hsn-tsn1/,hsn-tsn1.p.rapidapi.com,GET:Get HSN TSN,Search for dedicated car. Year is optional. Records are limited by 100 rows.,,[{}],"[{'参数名': ['year'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]"
Data Axle Business Phone Search,https://rapidapi.com/data-axle-data-axle-default/api/data-axle-business-phone-search/,data-axle-business-phone-search.p.rapidapi.com,GET:Business Phone Search,Find relevant businesses in the Data Axle database,,"[{'参数名': ['packages', 'query', 'limit'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
fwd-api,https://rapidapi.com/admhsni/api/fwd-api/,fwd-api.p.rapidapi.com,"POST:Upload file, retrieve public URL",Basic usage example:,,[{}],[{}]
fwd-api,https://rapidapi.com/admhsni/api/fwd-api/,fwd-api.p.rapidapi.com,GET:get test,test the endpoint response,,[{}],[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Airplanes ordered by descending,Get all airplanes ordered by name in descending order.,,"[{'参数名': ['ordering'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Airplanes ordered by ascending,Get all airplanes ordered by name in ascending order.,,"[{'参数名': ['ordering'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Search by Engine,Get all airplanes by engine keyword.,,"[{'参数名': ['engine__icontains'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Airplanes by Brand,"Get all airplanes by brands such as Boeing, Airbus, etc.",,"[{'参数名': ['brand'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Search,Search airplane by name.,,"[{'参数名': ['search'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:Single Airplane,Get details of a single airplane by its ID.,,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
AirplanesDB,https://rapidapi.com/encurate/api/airplanesdb/,airplanesdb.p.rapidapi.com,GET:All Airplanes,Get complete data of all airplanes.,,[{}],[{}]
MCI NMC Doctor Verification,https://rapidapi.com/idfy-idfy-default/api/mci-nmc-doctor-verification/,mci-nmc-doctor-verification.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MCI NMC Doctor Verification,https://rapidapi.com/idfy-idfy-default/api/mci-nmc-doctor-verification/,mci-nmc-doctor-verification.p.rapidapi.com,POST:MCI / NMC Doctor Verification,This API allows the client to verify the integrity and validity of a medical certificate,,[{}],[{}]
Database Of Airports API,https://rapidapi.com/zyla-labs-zyla-labs-default/api/database-of-airports-api/,database-of-airports-api.p.rapidapi.com,GET:Airports,Get data about global airports by providing the IATA code.,,"[{'参数名': ['codeIataAirport'], '参数类型': ['STRING'], '参数注意事项': ['Use this parameter to get information about a specific airport, you can search based on IATA code.']}]",[{}]
Garden API,https://rapidapi.com/aligulajeff/api/garden-api/,garden-api.p.rapidapi.com,POST:Create a New Plant or Flower,Endpoint used to create a New Plant or Flower,,[{}],[{}]
Garden API,https://rapidapi.com/aligulajeff/api/garden-api/,garden-api.p.rapidapi.com,GET:Get All Plants and Flowers,Get All Plants and Flowers,,[{}],"[{'参数名': ['plants'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Garden API,https://rapidapi.com/aligulajeff/api/garden-api/,garden-api.p.rapidapi.com,GET:Get Individual Plant or Flower using ID,Get Individual Plant or Flower using ID,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Passport Verification,https://rapidapi.com/idfy-idfy-default/api/passport-verification/,passport-verification.p.rapidapi.com,GET:GET Call,Used to fetch api result using the request id received in responses.,,"[{'参数名': ['request_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Passport Verification,https://rapidapi.com/idfy-idfy-default/api/passport-verification/,passport-verification.p.rapidapi.com,POST:Passport Verification,"Instant Passport Verification using government database check.
IDfy’s Passport Verification API instantly verifies details of a Passport by confirming them from the Government database.
Use Get call to obtain results of the response received.",,[{}],[{}]
Data Axle Consumer Phone Search,https://rapidapi.com/data-axle-data-axle-default/api/data-axle-consumer-phone-search/,data-axle-consumer-phone-search.p.rapidapi.com,GET:Consumer Phone Search,Find relevant People in the Data Axle database,,[{}],"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Paginated,Get all dog breed results in a set of 10 per page.,,[{}],[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Order by Descending,Gives a list of all dogs sorted in descending order by name.,,"[{'参数名': ['ordering'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Order by Ascending,Gives a list of all dogs sorted in ascending order by name.,,"[{'参数名': ['ordering'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Origin,Gives a list of all dogs with the origin country.,,"[{'参数名': ['origin'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Fur Color,Gives a list of all dogs with the color as provided in the parameter.,,"[{'参数名': ['furColor__icontains'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Breed Type,Gives all results by the type of breed.,,"[{'参数名': ['breedType'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Search,Search dog breed by keyword.,,"[{'参数名': ['search'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:Single Dog Breed,Gives details of a single dog breed.,,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
DogBreedDB,https://rapidapi.com/encurate/api/dogbreeddb/,dogbreeddb.p.rapidapi.com,GET:All Dog Breed,Gets details of all dog breeds.,,[{}],[{}]
veiculos-api,https://rapidapi.com/roapis-roapis-default/api/veiculos-api/,veiculos-api.p.rapidapi.com,GET:/veiculo_tipo,"Retorna as marcas do tipo selecionado, os tipos disponíveis são ""carros"", ""motos"" e ""caminhoes"".",,"[{'参数名': ['veiculo_tipo'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
veiculos-api,https://rapidapi.com/roapis-roapis-default/api/veiculos-api/,veiculos-api.p.rapidapi.com,GET:/veiculo_tipo/id_marca/id_modelo/id_modelo_ano,/,,"[{'参数名': ['id_modelo_ano', 'veiculo_tipo', 'id_marca', 'id_modelo'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]",[{}]
veiculos-api,https://rapidapi.com/roapis-roapis-default/api/veiculos-api/,veiculos-api.p.rapidapi.com,GET:/veiculo_tipo/id_marca,Retorna listagem dos veículos de uma determinada marca.,,"[{'参数名': ['veiculo_tipo', 'id_marca'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
veiculos-api,https://rapidapi.com/roapis-roapis-default/api/veiculos-api/,veiculos-api.p.rapidapi.com,GET:/veiculo_tipo/id_marca/id_modelo,/,,"[{'参数名': ['id_marca', 'id_modelo', 'veiculo_tipo'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
SuggestUse,https://rapidapi.com/tsepelev/api/suggestuse/,suggestuse.p.rapidapi.com,GET:Detail info,Get detail info by application name,,"[{'参数名': ['slug'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
SuggestUse,https://rapidapi.com/tsepelev/api/suggestuse/,suggestuse.p.rapidapi.com,GET:Search Application,Search Application,,[{}],"[{'参数名': ['limit', 'offset'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]"
Societe Contacts,https://rapidapi.com/societe-contacts-societe-contacts-default/api/societe-contacts/,societe-contacts.p.rapidapi.com,GET:Suggest company by name,Suggest companies by name,,"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Societe Contacts,https://rapidapi.com/societe-contacts-societe-contacts-default/api/societe-contacts/,societe-contacts.p.rapidapi.com,GET:Find company by siren,"Find company by siren and get emails, telephone numbers, websites, social networks and legal information",,"[{'参数名': ['siren'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
timedb,https://rapidapi.com/stromdao-stromdao-default/api/timedb/,timedb.p.rapidapi.com,GET:measurements,Retrieve list of Measurements in TimeDB,,[{}],[{}]
timedb,https://rapidapi.com/stromdao-stromdao-default/api/timedb/,timedb.p.rapidapi.com,GET:provision,Runs provisioning on database(s) causing downsampling of data. Provides connection and retention information for account as a result,,[{}],[{}]
timedb,https://rapidapi.com/stromdao-stromdao-default/api/timedb/,timedb.p.rapidapi.com,POST:writeMeasurement,"writeMeasurement functions similarly to writePoints, but it automatically fills in the measurement value for all points for you.",,[{}],[{}]
timedb,https://rapidapi.com/stromdao-stromdao-default/api/timedb/,timedb.p.rapidapi.com,GET:query,InfluxDB Query (v1.8),,[{}],"[{'参数名': ['database'], '参数类型': ['STRING'], '参数注意事项': ['A list of retention policy specific databases could be retrieved using the manage endpoint.']}]"
timedb,https://rapidapi.com/stromdao-stromdao-default/api/timedb/,timedb.p.rapidapi.com,POST:query,Alter/Modify query InfluxDB 1.8,,[{}],[{}]
Property Records Search,https://rapidapi.com/digital-insights-digital-insights-default/api/property-records-search/,property-records-search.p.rapidapi.com,GET:Search by Name,Search property records by name,,[{}],"[{'参数名': ['State', 'Page'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]"
List Movies v3,https://rapidapi.com/jpbermoy/api/list-movies-v3/,list-movies-v3.p.rapidapi.com,GET:Movie Details,Returns the information about a specific movie,,[{}],"[{'参数名': ['movie_id', 'imdb_id', 'with_images', 'with_cast'], '参数类型': ['NUMBER', 'NUMBER', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['The YTS ID of the movie or the IMDB ID', 'The YTS ID of the movie or the IMDB ID', 'When set the data returned will include the added image URLs', 'When set the data returned will include the added information about the cast']}]"
List Movies v3,https://rapidapi.com/jpbermoy/api/list-movies-v3/,list-movies-v3.p.rapidapi.com,GET:Movie Parental Guides,Returns all the parental guide ratings for the specified movie,,[{}],[{}]
