API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
ecoweather,https://rapidapi.com/stromdao-stromdao-default/api/ecoweather/,ecoweather.p.rapidapi.com,GET:Schneetage,"Beantwortet die Frage, wie viel Schnee und an wie viel Tagen innerhalb eines Zeitraums vorhanden gewesen ist. Wird verwendet zum Beispiel bei der Einsatzplanung im Winterdienst und Hausmeisterservice sowie im Tourismus.",DE - Standard Anwensungsfälle,[{}],"[{'参数名': ['to'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
ecoweather,https://rapidapi.com/stromdao-stromdao-default/api/ecoweather/,ecoweather.p.rapidapi.com,GET:Heizgradtage,"Beantwortet die Frage, wie viele Heizgradtage innerhalb eines Zeitraums vorhanden gewesen sind. Wird verwendet zum Beispiel bei der unterjährigen Abgrenzung von Heizkosten bei der Nebenkostenabrechnung.",DE - Standard Anwensungsfälle,[{}],"[{'参数名': ['to'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
ecoweather,https://rapidapi.com/stromdao-stromdao-default/api/ecoweather/,ecoweather.p.rapidapi.com,GET:Niederschlag,"Beantwortet die Frage, wie viel Niederschlag innerhalb eines Zeitraums vorhanden gewesen ist. Wird verwendet zum Beispiel bei der Dimensionierung von Regenwassernutzung (Zisterne) oder bei der Planung von Gärten .",DE - Standard Anwensungsfälle,[{}],"[{'参数名': ['to'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
nemy,https://rapidapi.com/nemy-nemy/api/nemy/,nemy.p.rapidapi.com,GET:/NEM/summary/current,Gets current summary of NEM data from AEMO based on user-defined parameters.,NEM,"[{'参数名': ['state'], '参数类型': ['STRING'], '参数注意事项': ['State for which you would like the price. Valid states are: NSW1, QLD1, SA1, TAS1, VIC1 and NEM (which is the whole NEM).']}]",[{}]
PVPC hourly Spanish energy prices API,https://rapidapi.com/willyfromtheblock/api/pvpc-hourly-spanish-energy-prices-api/,pvpc-hourly-spanish-energy-prices-api.p.rapidapi.com,GET:electricity price - daily average,"Returns JSON with price average for the day that matches the timestamp in the given zone.
Returned ""time"" object is l o c a l time in the given zone.",,"[{'参数名': ['zone', 'timestamp'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
PVPC hourly Spanish energy prices API,https://rapidapi.com/willyfromtheblock/api/pvpc-hourly-spanish-energy-prices-api/,pvpc-hourly-spanish-energy-prices-api.p.rapidapi.com,GET:electricity price (daily),"Returns JSON with price data for the day that matches the timestamp in the given zone.
Returned ""time"" object is l o c a l time in the given zone.",,"[{'参数名': ['timestamp', 'zone'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
PVPC hourly Spanish energy prices API,https://rapidapi.com/willyfromtheblock/api/pvpc-hourly-spanish-energy-prices-api/,pvpc-hourly-spanish-energy-prices-api.p.rapidapi.com,GET:electricity price (hourly),"Returns JSON with price data for the hour that matches the timestamp in the given zone.
Returned ""time"" object is l o c a l time in the given zone.",,"[{'参数名': ['zone', 'timestamp'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Electricity Price,https://rapidapi.com/miesolavi/api/electricity-price/,electricity-price.p.rapidapi.com,GET:Generation,"The /api/generation endpoint is a part of the Electricity Price API that returns a list of hourly electricity generation data for a selected date in MAW. The endpoint accepts a date parameter and returns the hourly generation data for major European countries, including the ty...",,[{}],"[{'参数名': ['date', 'country'], '参数类型': ['DATE (YYYY-MM-DD)', 'ENUM'], '参数注意事项': ['', '']}]"
Electricity Price,https://rapidapi.com/miesolavi/api/electricity-price/,electricity-price.p.rapidapi.com,GET:Price,The /api/price endpoint is a part of the Electricity Price API that returns a list of hourly electricity prices for a selected date.,,[{}],"[{'参数名': ['date', 'priceFormat', 'country', 'currency'], '参数类型': ['DATE (YYYY-MM-DD)', 'ENUM', 'ENUM', 'ENUM'], '参数注意事项': ['', '', '', '']}]"
ELECTRIC VEHICLE CHARGING STATION AND POINT,https://rapidapi.com/zoal21301/api/electric-vehicle-charging-station-and-point/,electric-vehicle-charging-station-and-point.p.rapidapi.com,GET:Elec 'EV' Station for US,Find electric vehicle charging stations in the United States,,[{}],"[{'参数名': ['equalTo', 'print', 'limitToFirst', 'limitToLast', 'startAt', 'endAt'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '', '']}]"
ELECTRIC VEHICLE CHARGING STATION AND POINT,https://rapidapi.com/zoal21301/api/electric-vehicle-charging-station-and-point/,electric-vehicle-charging-station-and-point.p.rapidapi.com,GET:Elec 'EV' Station for CA,Find electric vehicle charging stations in the United States,,[{}],"[{'参数名': ['equalTo', 'print', 'limitToFirst', 'limitToLast', 'startAt', 'endAt'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '', '']}]"
OPENTPL,https://rapidapi.com/clenox/api/opentpl1/,opentpl1.p.rapidapi.com,POST:/dev/tplapi,Example requests,dev,[{}],[{}]
CO2 Emissions,https://rapidapi.com/miesolavi/api/co2-emissions/,co2-emissions.p.rapidapi.com,GET:ECommerce Shipment Emissions,"Calculate the estimated carbon footprint of an eCommerce shipment based on the transport mode, distance, and weight.",,[{}],"[{'参数名': ['transportMode', 'distanceInKm', 'weightInKg'], '参数类型': ['ENUM', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]"
CO2 Emissions,https://rapidapi.com/miesolavi/api/co2-emissions/,co2-emissions.p.rapidapi.com,GET:Flight Emissions,Calculate the estimated carbon footprint of a flight journey between two airports.,,[{}],"[{'参数名': ['passangers', 'startAirport', 'endAirport'], '参数类型': ['NUMBER', 'STRING', 'STRING'], '参数注意事项': ['', 'IATA code of the departure airport.', 'IATA code of the destination airport.']}]"
CO2 Emissions,https://rapidapi.com/miesolavi/api/co2-emissions/,co2-emissions.p.rapidapi.com,GET:Hotel Stay Emissions,Calculate the estimated carbon footprint of a hotel stay.,,[{}],"[{'参数名': ['starRating', 'roomCount', 'nightCount'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]"
CyGaz,https://rapidapi.com/dmouratidis153/api/cygaz/,cygaz.p.rapidapi.com,GET:Get Gas Pricing,This wil fetch all the stations for whole Cyprus,,"[{'参数名': ['petroleum_type'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
CyGaz,https://rapidapi.com/dmouratidis153/api/cygaz/,cygaz.p.rapidapi.com,GET:Get API version,Get deployed API version,,[{}],[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,GET:[Step02] eplans,get energy power company's plan list.,,"[{'参数名': ['epcorp_cd'], '参数类型': ['NUMBER'], '参数注意事项': ['epcorp_cd value you can get after calling /epcorps. ex) 4']}]",[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,GET:[Step01] epcorps,get energy power company list.,,"[{'参数名': ['zip_cd'], '参数类型': ['STRING'], '参数注意事项': ['your living place zip code. ex) 1000001']}]",[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,POST:[Step03] family,create family information.,,[{}],[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,PUT:[Step04] enqinfos,put questionnaire information.,,[{}],[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,POST:[Step05] eploadcalc,execute energy plan simulation.,,[{}],[{}]
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,GET:[Step6] calcprogress,check the status of energy plan simulation.,,[{}],"[{'参数名': ['mode'], '参数类型': ['NUMBER'], '参数注意事项': ['mode value that you should add fixed ""0"".']}]"
Enegaeru Home Energy Plan Simulator,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-plan-simulator/,enegaeruapi-ep-v3.p.rapidapi.com,GET:[Step07] epcalcsmplrpt,get energy plan simulation result.,,"[{'参数名': ['calc_date', 'process_id', 'family_id'], '参数类型': ['STRING', 'STRING', 'NUMBER'], '参数注意事项': ['calc_date value when you executed YYYY-MM-DD date. ex) 2018-01-01', 'process_id value that you can get after calling /eploadcalc. ex) ""a35b1b11569e7e340a4350c6aeb42573""', 'family_id value that you can get after calling /family ex) 1234567890']}]",[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:queroseno,Get the current fuel price by fuel type Queroseno,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:avgas,Get the current fuel price by fuel type AvGas,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:jet,Get the current fuel price by fuel type Jet A1.,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:gasoil50,Get the current fuel price by fuel type gasoil50s,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:gasoil10,Get the current fuel price by fuel type gasoil10s,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:premium97,Get the current fuel price by fuel type premium97,,[{}],[{}]
Uruguay Fuels API,https://rapidapi.com/mariano-S5TXhNSEEEK/api/uruguay-fuels-api/,uruguay-fuels-api.p.rapidapi.com,GET:super95,Get the current fuel price by fuel type super95,,[{}],[{}]
energy Optimizer,https://rapidapi.com/turvas/api/energy-optimizer/,energy-optimizer.p.rapidapi.com,GET:About,Return version and data last updated info,,[{}],[{}]
energy Optimizer,https://rapidapi.com/turvas/api/energy-optimizer/,energy-optimizer.p.rapidapi.com,GET:Get hours_available,"Returns : json of chepaest hours info, for future time interval
Parameters:
country - one of supported 2-letter formats
count - number of hours to return
start_time - ISO formatted wit...",{country},[{}],"[{'参数名': ['start_time', 'end_time'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]"
energy Optimizer,https://rapidapi.com/turvas/api/energy-optimizer/,energy-optimizer.p.rapidapi.com,GET:Get hours,"Returns : json of chepaest hours, for full periods (past time included), depending period parameter
Parameters:
country - one of supported 2-letter formats
count - number of hours to return
peri...",{country},[{}],"[{'参数名': ['period'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]"
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,GET:[Step01] epcorps,get energy power company list.,,"[{'参数名': ['zip_cd'], '参数类型': ['STRING'], '参数注意事项': ['your living place zip code. ex) 1000001']}]",[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,GET:[Step02] eplans,get energy power company's plan list.,,"[{'参数名': ['epcorp_cd'], '参数类型': ['NUMBER'], '参数注意事项': ['epcorp_cd value you can get after calling /epcorps. ex) 4']}]",[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,POST:[Step03] family,create family information.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,PUT:[Step04] enqinfos,put questionnaire information.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,POST:[Step05] pvinfos,post solar panel information.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,GET:[Step06] cells,check existing storage batteries information.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,POST:[Step07] cellinfos,post storage battery information.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,POST:[Step08] pvloadcalc,execute energy usage optimizing.,,[{}],[{}]
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,GET:[Step9] calcprogress,check the status of energy usage optimizing simulation.,,[{}],"[{'参数名': ['mode'], '参数类型': ['NUMBER'], '参数注意事项': ['mode value that you should add fixed ""3"".']}]"
Enegaeru Home Energy Usage Optimizer,https://rapidapi.com/enegaeruapi/api/enegaeru-home-energy-usage-optimizer/,enegaeruapi-pv-v3.p.rapidapi.com,GET:[Step10] pvcalcsmplrpt,get energy usage optimizing simulation result.,,"[{'参数名': ['calc_date', 'family_id', 'process_id'], '参数类型': ['STRING', 'NUMBER', 'STRING'], '参数注意事项': ['calc_date value when you executed YYYY-MM-DD date. ex) 2018-01-01', 'family_id value that you can get after calling /family ex) 1234567890', 'process_id value that you can get after calling /pvloadcalc. ex) ""a35b1b11569e7e340a4350c6aeb42573""']}]",[{}]
Oil Well Directional Drilling Survey Calculations,https://rapidapi.com/contacto.siaho/api/oil-well-directional-drilling-survey-calculations/,oil-well-directional-drilling-survey-calculations.p.rapidapi.com,POST:Survey,it receives a survey objects list and responds a similar list but with the calculated values added,,[{}],[{}]
Fuels Live,https://rapidapi.com/panagiotistzimis/api/fuels-live/,fuels-live.p.rapidapi.com,GET:Get Individual News based on Press Name,This endpoint will return news from a specific press resource,,"[{'参数名': ['pressId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Fuels Live,https://rapidapi.com/panagiotistzimis/api/fuels-live/,fuels-live.p.rapidapi.com,GET:Get All Fuel News,This endpoint will return all news about Fuel from all over the world,,[{}],[{}]
Strom-Quittung,https://rapidapi.com/stromdao-stromdao-default/api/strom-quittung/,strom-quittung.p.rapidapi.com,POST:create,Erstellen einer neuen StromQuittung.,,[{}],[{}]
CBECS,https://rapidapi.com/saget/api/cbecs/,cbecs.p.rapidapi.com,GET:/buildings/list,List the buildings in the CBECS database.,buildings,[{}],"[{'参数名': ['page'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
German Gasstation Prices,https://rapidapi.com/t0rkh/api/german-gasstation-prices/,german-gasstation-prices.p.rapidapi.com,GET:https://api.spritstar.de:3000/v1/gasstations/{id},This Endpoint serves a single gas station and its prices.,v1,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
German Gasstation Prices,https://rapidapi.com/t0rkh/api/german-gasstation-prices/,german-gasstation-prices.p.rapidapi.com,GET:https://api.spritstar.de:3000/v1/gasstations,This Endpoint serves all german gas stations and its prices.,v1,[{}],[{}]
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,POST:stromkontoLogin,Sends a mail to a given email address to login this user. This function makes life a bit easier in order to not having to deal with private key protection on the user side as a shared key is used to sign transactions onbehalf of a particular account. However viewing consensus...,Stromkonto (Ledger),[{}],[{}]
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:stromkontoBalances,Stromkonto represents a core component of the Corrently Ecosystem. It is a ledger for green energy related transactions and gets heavily used by the public Web-UI on www.stromkonto.net . Beside of some decoration and refo...,Stromkonto (Ledger),[{}],"[{'参数名': ['account'], '参数类型': ['STRING'], '参数注意事项': ['Ethereum style address referencing a valid account (AKA Stromkonto).']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:stromkontoChoices,Signable choices (contract changes) for customer.,Stromkonto (Ledger),[{}],"[{'参数名': ['account'], '参数类型': ['STRING'], '参数注意事项': ['Ethereum style address referencing a valid account alias (never use Stromkonto directly!).']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,POST:prepareTransaction,Prepares and inques a transaction (transfer) between two accounts (Stromkonten). This might be used to send any balanced entity. Using this endpoint will only prepare the transaction and enques it for signing and countersigning. This is done from within the user UI using valid...,Stromkonto (Ledger),[{}],[{}]
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,POST:stromkontoRegister,Calling this method with an unregistered (new) email will create a new account (Stromkonto) with all balances having a value of 0 and no transaction history. In addition some basic properties like region and zipcode are set to allow further operation of account.,Stromkonto (Ledger),[{}],[{}]
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:gsiDispatch,Dispatch of green energy has two aspects to consider:,GreenPowerIndex (GrünstromIndex),[{}],"[{'参数名': ['key', 'zip'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Any valid Stromkonto account (address).', 'Zipcode (Postleitzahl) of a city in Germany.']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:gsiBesthour,Simple Wrapper around the GreenPowerIndex for easy integration into almost any SmartHome system that allows access to a JSON/REST Service This endpoint is designed to indicate if a device should be turned on or off. (Switch state).,GreenPowerIndex (GrünstromIndex),[{}],"[{'参数名': ['zip', 'timeframe', 'key', 'hours'], '参数类型': ['STRING', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['Zipcode (Postleitzahl) of a city in Germany.', 'Number of hours to check (default 24 hours from now).', 'Any valid Stromkonto account (address).', 'How many hours in row do you need the device turned on?']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:gsiMarketdata,Compatible to awattar (https://api.awattar.de/v1/marketdata) API interface but data comes from GreenPowerIndex instead of EPEXSpot.,GreenPowerIndex (GrünstromIndex),[{}],"[{'参数名': ['zip'], '参数类型': ['STRING'], '参数注意事项': ['Zipcode (Postleitzahl) of a city in Germany.']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:gsiPrediction,Retrieval the GreenPowerIndex (GrünstromIndex) for a given city (by zipcode) in Germany.,GreenPowerIndex (GrünstromIndex),[{}],"[{'参数名': ['zip', 'key'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Zipcode (Postleitzahl) of a city in Germany.', 'Any valid Stromkonto account (address).']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,GET:meteringGet,Retrieves a metered reading using account (Stromkonto).,Metering (Decorator),[{}],"[{'参数名': ['account'], '参数类型': ['STRING'], '参数注意事项': ['Account/Address (Stromkonto) to retrieve reading for.']}]"
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,POST:meteringPost,Post meter reading and get it decorated. Best practice is to first create a new Stromkonto with the register method and choose a nice secret to protect updates. Now regularly send updates to get readings (consumption) split into green power (1.8.1) and grey power (1.8.2).,Metering (Decorator),[{}],[{}]
Corrently,https://rapidapi.com/stromdao-stromdao-default/api/corrently/,corrently.p.rapidapi.com,POST:meteringPost,Post meter reading and get it decorated. Best practice is to first create a new Stromkonto with the register method and choose a nice secret to protect updates. Now regularly send updates to get readings (consumption) split into green power (1.8.1) and grey power (1.8.2).,Tariff (Price API),[{}],[{}]
Motivation-api,https://rapidapi.com/hafitkode-iLnzlb6I0uv/api/motivation-api1/,motivation-api1.p.rapidapi.com,GET:home,home page already fetch data,,[{}],[{}]
Smart Electric Vehicle Charging,https://rapidapi.com/getbauen/api/smart-electric-vehicle-charging/,smart-electric-vehicle-charging.p.rapidapi.com,GET:smart_charging,Generates an optimized electric vehicle charging schedule,,"[{'参数名': ['start_time', 'end_time', 'lat', 'lon', 'minutes'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '', '']}]",[{}]
Regionalkonzept Strom Herkunft,https://rapidapi.com/stromdao-stromdao-default/api/regionalkonzept-strom-herkunft/,regionalkonzept-strom-herkunft.p.rapidapi.com,GET:erzeugung,"Endpunkt erlaubt eine Liste der Postleitzahlenbereiche zu erhalten, in denen Verbraucher sein dürfen, die von einer Erzeugungsanlage von angegebener Postleitzahl ihren Strom beziehen sollen.",Regionenkonzept 2021 - Gebiete,"[{'参数名': ['postleitzahl'], '参数类型': ['STRING'], '参数注意事项': ['Postleitzahl der Erzeugungsanlage, für die eine Liste der Postleitzahlen von Verbrauchergebiete einers regionalen Ökostrombezugs erstellt werden soll.']}]",[{}]
