API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,POST:sendMessage,"Sends both text and media (image, video, sound, document) to the user, whose number is taken at the body of the request.",Message Sending Operations,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,GET:getProduct,Gets the product id and webhook url of the account.,Account Information Retrieval & Edit,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,GET:getListPhones,Gets the list of phones with their id's and numbers that are registered to the given product id.,Account Information Retrieval & Edit,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,POST:setWebhook,Sets the webhook url. Webhook is used for directing the incoming messages and some changes in the session.,Account Information Retrieval & Edit,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,POST:setAckPreference,"Sets the acknowledge notification preference to true or false. If it is set to true, then every acknowledge message of the delivered messages are sent to the webhook address if a webhook address is available. Otherwise, no acknowledgement is sent to the webhook.",Account Information Retrieval & Edit,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,POST:addPhone,"Adds a new phone object to the database for the product determined by the taken product id. A number can also be specified in that step but if not, the phone number in the active session after the qr-screen process is entered to the database.",Account Information Retrieval & Edit,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,POST:createGroup,Sets the option for getting the acknowledge messages from the webhook to true or false.,Group Chat Operations,[{}],[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,GET:getGroups,Sets the option for getting the acknowledge messages from the webhook to true or false.,Group Chat Operations,"[{'参数名': ['phone_id'], '参数类型': ['STRING'], '参数注意事项': ['Enter phone id']}]",[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,GET:queue,Returns the queue info of the phone.,Queue Operations,"[{'参数名': ['phone_id'], '参数类型': ['STRING'], '参数注意事项': ['Enter phone id']}]",[{}]
Maytapi WhatsApp,https://rapidapi.com/maytapi/api/maytapi-whatsapp/,maytapi-whatsapp.p.rapidapi.com,GET:purgeQueue,Clears phone's send message queue.,Queue Operations,"[{'参数名': ['phone_id'], '参数类型': ['STRING'], '参数注意事项': ['Enter phone id']}]",[{}]
Email Verifier,https://rapidapi.com/mr_admin/api/email-verifier/,email-checker.p.rapidapi.com,GET:/verify/v1,,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['The email address to be validated.']}]",[{}]
NBNco Address Check,https://rapidapi.com/api-endpoints/api/nbnco-address-check/,nbnco-address-check.p.rapidapi.com,GET:NBN Address Query,NBN Address Query,,"[{'参数名': ['address'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
RoboKiller Call Confidence,https://rapidapi.com/teltech-systems-inc-teltech-systems-inc-default/api/robokiller-call-confidence/,robokiller-call-confidence.p.rapidapi.com,GET:getNumberReputation,This method returns the reputation of a phone number.,,"[{'参数名': ['from'], '参数类型': ['STRING'], '参数注意事项': ['Telephone number in E.164 format ([+] [country code] [subscriber number including area code]).']}]",[{}]
Truecaller,https://rapidapi.com/DataCrawler/api/truecaller4/,truecaller4.p.rapidapi.com,GET:Get Country Codes,This will return list of all country codes.,,[{}],[{}]
Truecaller,https://rapidapi.com/DataCrawler/api/truecaller4/,truecaller4.p.rapidapi.com,GET:Get Details,This end point will display the search details for the number you are looking for.,,"[{'参数名': ['phone', 'countryCode'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Truecaller,https://rapidapi.com/DataCrawler/api/truecaller4/,truecaller4.p.rapidapi.com,GET:Get Bulk Details,This end point will display the search details for the bulk number's you are looking for.,,"[{'参数名': ['phoneNumbers', 'countryCode'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Comma separated number (Without Country Code)\nExample:- 9768XXXXXX,1400XXXXXX,1400XXXXXX', '']}]",[{}]
Truecaller,https://rapidapi.com/DataCrawler/api/truecaller4/,truecaller4.p.rapidapi.com,GET:Test API,This API is to test if server is up and running,,[{}],[{}]
Validate Phone by API-Ninjas,https://rapidapi.com/apininjas/api/validate-phone-by-api-ninjas/,validate-phone-by-api-ninjas.p.rapidapi.com,GET:/v1/validatephone,API Ninjas Validate Phone API endpoint. Returns metadata (including whether it is valid) for a given phone number.,,[{}],"[{'参数名': ['country'], '参数类型': ['STRING'], '参数注意事项': ['2-letter ISO-3166 country code the phone number belongs to.']}]"
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,POST:send,"It will send you a whatsapp. Learn how to use this endpoint: a text on this video, or this one for media file types.",send,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,POST:set url,"Set a whin-receive endpoint. Learn how to use it on this video. This is the valid url where the whatsapps you send to whin, or are written on a whatsapp group, will be delivered. The url has to be accessible from the i...",receive,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:show url,"This endpoint is used to request the webhook routes created on your account.
Learn how to use it on this video",receive,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:delete url,This endpoint will erase the url you set to receive the whatsapps sent to whin. Learn how to use it on this video.,receive,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:websocket checker,"Whin-receive (thick-client) websockets checker.
This endpoint is ONLY used to authorize websocket connections to the backend by thick clients. The Response is a token needed to complete handshaking.",receive,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:create a group,"This API will create a group, it will add you, and will promote you to Admin of the group. Check this video to learn how to use it.",groups,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,POST:send to groups,This endpoint will send a message to a whatsapp group. You need the group-id to route the message. Check this video lo learn how to use it.,groups,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:list groups,This endpoint returns a list of the groups you created through whin.,groups,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:group invite link,the endpoint returns an invite link url for a group you own.,groups,"[{'参数名': ['gid'], '参数类型': ['STRING'], '参数注意事项': ['the group id of which you want to get an invite link url']}]",[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:personal listener,"The response is an url that you have to use as a webhook destination at the origin service. The content sent to it will be routed as a message to a whatsapp group owned by the user, or to the user.
Learn use-cases on these videos:",webhooks,[{}],"[{'参数名': ['gid', 'origin'], '参数类型': ['STRING', 'ENUM'], '参数注意事项': ['Each whatsapp group will have its own webhook address; set the group-id on this field to get a unique valid url and deliver webhooks as messages on each whatsapp group. Learn how to get a valid value here.', 'This is the service that is sending Webhooks to your whin personal receiver. If the origin service is nos listed you can select Do not include in request, or leave the value blank, and whin will do its best to parse the payload received.']}]"
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,POST:hook receiver,This endpoint shall be triggered by the webhook origin and is not intended to be used through this frontend.,ops,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:hook receiver,This endpoint shall be triggered by the webhook origin and is not intended to be used through this frontend.,ops,[{}],"[{'参数名': ['gid'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,POST:hk receiver,"this endpoint shall be triggered by origin services, it's NOT to be used on the playground.",ops,[{}],[{}]
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:hk receiver,"this endpoint shall be used by the origin services, it's NOT to be used on the playground.",ops,[{}],"[{'参数名': ['gid', 'service'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]"
whin,https://rapidapi.com/inutil-inutil-default/api/whin2/,whin2.p.rapidapi.com,GET:signup,"This endpoint is ONLY used to enter the code you received to signup. Follow this video, or read the",sign up,"[{'参数名': ['code'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
QR Code by API-Ninjas,https://rapidapi.com/apininjas/api/qr-code-by-api-ninjas/,qr-code-by-api-ninjas.p.rapidapi.com,GET:/v1/qrcode,API Ninjas QR Code API endpoint. Returns a QRCode image binary specified by input parameters.,,[{}],"[{'参数名': ['size', 'fg_color', 'bg_color'], '参数类型': ['NUMBER', 'STRING', 'STRING'], '参数注意事项': ['size of the QR code image to generate. The output will be a square image with (size x size) dimensions.', 'foreground color of the QR code. Must be a 6-digit hex color (e.g. 00ff00 for green). Default is 000000 (black)', 'background color of the QR code. Must be a 6-digit hex color (e.g. 00ff00 for green). Default is ffffff (white)']}]"
Scout,https://rapidapi.com/icehook-systems-icehook-systems-default/api/scout/,scout.p.rapidapi.com,GET:Basic Phone Number Validation,Basic Phone Number Validation,,[{}],"[{'参数名': ['country_code'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Scout,https://rapidapi.com/icehook-systems-icehook-systems-default/api/scout/,scout.p.rapidapi.com,GET:Advanced Phone Number Lookup,Advanced Phone Number Information,,"[{'参数名': ['dialcode'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Quick Email Verification,https://rapidapi.com/quickemailverification/api/quick-email-verification/,quickemailverification.p.rapidapi.com,GET:/v1/verify,,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['Enter email address to validate']}]",[{}]
ClickSend SMS,https://rapidapi.com/clicksend/api/clicksend-sms/,clicksend.p.rapidapi.com,POST:Send SMS,Sends an SMS,SMS,[{}],[{}]
ClickSend SMS,https://rapidapi.com/clicksend/api/clicksend-sms/,clicksend.p.rapidapi.com,POST:Send Voice TTS,Send a Voice Call - Text-to-speech,Voice,[{}],[{}]
ClickSend SMS,https://rapidapi.com/clicksend/api/clicksend-sms/,clicksend.p.rapidapi.com,POST:Send Post Letter,Send Post Letter,Post Letters,[{}],[{}]
ClickSend SMS,https://rapidapi.com/clicksend/api/clicksend-sms/,clicksend.p.rapidapi.com,POST:Send Fax,,Fax,[{}],[{}]
Inteltech SMS,https://rapidapi.com/inteltech/api/inteltech-sms/,inteltech.p.rapidapi.com,POST:Check Credit,Returns Prepaid Account Balance,,[{}],[{}]
Inteltech SMS,https://rapidapi.com/inteltech/api/inteltech-sms/,inteltech.p.rapidapi.com,POST:Send SMS,Send an SMS with the Inteltech API,,[{}],[{}]
SMS Gateway,https://rapidapi.com/messagebird/api/sms-gateway/,messagebird-sms-gateway.p.rapidapi.com,POST:SMS Gateway,,SMS,[{}],[{}]
SMS Gateway,https://rapidapi.com/messagebird/api/sms-gateway/,messagebird-sms-gateway.p.rapidapi.com,POST:HLR-lookup (network query),,SMS,[{}],[{}]
Free Phone Carrier Lookup,https://rapidapi.com/nemohadaana/api/free-phone-carrier-lookup/,free-phone-carrier-lookup.p.rapidapi.com,GET:Carrier Endpoint,The phone number carrier provides useful information about location. Please any Bug contact me at @ta9ra9pa9 on Telegram,,[{}],"[{'参数名': ['PhoneNumber'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Ardic Speech to Text Service,https://rapidapi.com/ArdicAITeam/api/ardic-speech-to-text-service/,ardic-speech-to-text-service.p.rapidapi.com,POST:Speech To Text File,Speech to Text service using binary file payload instead of Base64 encoded JSON payload,,[{}],[{}]
Ardic Speech to Text Service,https://rapidapi.com/ArdicAITeam/api/ardic-speech-to-text-service/,ardic-speech-to-text-service.p.rapidapi.com,POST:Speech to Text Base64,Transcribes audio files.,,[{}],[{}]
Textbelt SMS,https://rapidapi.com/r4chestnut/api/textbelt-sms/,textbelt-sms.p.rapidapi.com,POST:Send Text,Sends an SMS message,,[{}],[{}]
Sagenda Free Booking System,https://rapidapi.com/sagenda/api/sagenda-free-booking-system/,sagenda-sagenda-v1.p.rapidapi.com,GET:/Events/GetAvailability/{token}/{fromdate}/{todate}?bookableItemId={bookableitemid},This will pick all events associated with the bookable item,,"[{'参数名': ['token', 'fromdate', 'todate', 'bookableitemid'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]",[{}]
Sagenda Free Booking System,https://rapidapi.com/sagenda/api/sagenda-free-booking-system/,sagenda-sagenda-v1.p.rapidapi.com,POST:/Events/SetBookingWithPayment,Booking with paypal payment. This will build paypal redirection url with IPN information as a url.,,[{}],[{}]
Sagenda Free Booking System,https://rapidapi.com/sagenda/api/sagenda-free-booking-system/,sagenda-sagenda-v1.p.rapidapi.com,GET:/ValidateAccount/{token},This will validate the sagenda acount,,"[{'参数名': ['token'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Sagenda Free Booking System,https://rapidapi.com/sagenda/api/sagenda-free-booking-system/,sagenda-sagenda-v1.p.rapidapi.com,GET:/Events/GetBookableItemList,list of the bookable Items,,[{}],[{}]
Sagenda Free Booking System,https://rapidapi.com/sagenda/api/sagenda-free-booking-system/,sagenda-sagenda-v1.p.rapidapi.com,POST:/Events/SetBooking,With the help of this API end point you can book the free event,,[{}],[{}]
Quotes,https://rapidapi.com/yusufnb/api/quotes/,yusufnb-quotes-v1.p.rapidapi.com,GET:/widget/~{search}.json,Search or get a random quote,,"[{'参数名': ['search'], '参数类型': ['STRING'], '参数注意事项': ['Search term. Use dash(-) instead of space and must be lower case.']}]",[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,GET:Verify,"To use this endpoint, you need to make an HTTP GET request to the API with the phone and country parameters in the query string.",Phone Type,"[{'参数名': ['phone', 'country'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The phone number to verify. It should be provided without any spaces or special characters.', 'The two-letter country code of the phone number. eg US, CA, FR etc.']}]",[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,POST:Verify (POST),This endpoint accepts a POST request with JSON payload to verify the validity of a phone number and returns its type and national format.,Phone Type,[{}],[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,POST:Verify (Batch),This endpoint accepts a POST request with JSON payload to verify the validity of a phone number and returns its type and national format.,Phone Type,[{}],[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,GET:Carrier,The Checky Carrier Information endpoint allows you to retrieve information about the carrier or service provider for a given phone number.,Carrier Info,"[{'参数名': ['phone', 'country'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The phone number for which to retrieve carrier information.', 'The country code of the phone number.']}]",[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,POST:Carrier (POST),The Checky Carrier Information endpoint allows you to retrieve information about the carrier or service provider for a given phone number.,Carrier Info,[{}],[{}]
Checky - Verify Phone Number,https://rapidapi.com/kidddevs/api/checky-verify-phone-number/,checky-verify-phone-number.p.rapidapi.com,POST:Carrier (Batch),The Checky Carrier Information endpoint allows you to retrieve information about the carrier or service provider for a given phone number.,Carrier Info,[{}],[{}]
1 Cent SMS,https://rapidapi.com/dananos/api/1-cent-sms/,1-cent-sms.p.rapidapi.com,POST:SendSMS,"Send an SMS to the USA or Canada for 1 cent, the payload should be something like;",default,[{}],[{}]
Phone and Email Validator,https://rapidapi.com/nextgenict-nextgenict-default/api/phone-and-email-validator/,phone-and-email-validator.p.rapidapi.com,GET:Email Id,eg: email@example.com,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Phone and Email Validator,https://rapidapi.com/nextgenict-nextgenict-default/api/phone-and-email-validator/,phone-and-email-validator.p.rapidapi.com,GET:Phone Number,E164 Format. Eg 19542567890 for USA,,"[{'参数名': ['phone'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Phone and Email Validator,https://rapidapi.com/nextgenict-nextgenict-default/api/phone-and-email-validator/,phone-and-email-validator.p.rapidapi.com,GET:IP Address,Eg: 8.8.8.8,,"[{'参数名': ['ip'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Phone and Email Validator,https://rapidapi.com/nextgenict-nextgenict-default/api/phone-and-email-validator/,phone-and-email-validator.p.rapidapi.com,GET:PostalCode,Postal Code or Zip Code to Location For USA only,,"[{'参数名': ['postal_code'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Free Phone Number Lookup and Validation API,https://rapidapi.com/teracrawl-teracrawl-default/api/free-phone-number-lookup-and-validation-api1/,free-phone-number-lookup-and-validation-api1.p.rapidapi.com,GET:Free JSON Endpoint,Please see https://phone-number-api.com/docs/json for details,,"[{'参数名': ['number'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Phone and Email validator,https://rapidapi.com/lj.carpen/api/phone-and-email-validator1/,phone-and-email-validator1.p.rapidapi.com,GET:getEmailValidity,Will check the validity of an email and return a Boolean. Specific aspects of the email can be used to check its validity,,[{}],"[{'参数名': ['format', 'blacklist', 'dns', 'smtp'], '参数类型': ['BOOLEAN', 'BOOLEAN', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['Will check if the format of the email is correct. Defaults to true', 'Will verify if the email is in the blacklist of domains from DadouData. Default is true', 'Will compare the email to DNS mx-records. Default is true', 'Will actually check if the email is true by establishing an SMTP conversation. Default is true']}]"
Phone and Email validator,https://rapidapi.com/lj.carpen/api/phone-and-email-validator1/,phone-and-email-validator1.p.rapidapi.com,GET:getPhoneDetails,"Enter phone number to check its validity and obtain details if its real. If the country code is not specified. The location of request's ip address is considered. If the country prefix is specified directly in the phone number, country code is not required.",,[{}],"[{'参数名': ['country'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Kiara Translate v2,https://rapidapi.com/kiara-inc-kiara-inc-default/api/kiara-translate-v2/,kiara-translate-v2.p.rapidapi.com,POST:kiara.translate,"Kiara Translate v.2 comes as an upgrade of Kiara Translate API.
input text to a target language.
It is build up as integration of powerful machine translation .
The API takes in an input text from desired source language and translate it to a desired targ...",Translate v2,[{}],[{}]
caller-id,https://rapidapi.com/williamchew85/api/caller-id4/,caller-id4.p.rapidapi.com,GET:search-mobile,Retrieve personal details with mobile number,,"[{'参数名': ['q', 'countryCode', 'type', 'encoding'], '参数类型': ['NUMBER', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]",[{}]
Retrieve DNS Entries,https://rapidapi.com/AirBorne04/api/retrieve-dns-entries/,retrieve-dns-entries.p.rapidapi.com,GET:/api/dns,,dns,[{}],"[{'参数名': ['host', 'url', 'record'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]"
Retrieve DNS Entries,https://rapidapi.com/AirBorne04/api/retrieve-dns-entries/,retrieve-dns-entries.p.rapidapi.com,GET:/api/schema,,schema,[{}],[{}]
Retrieve DNS Entries,https://rapidapi.com/AirBorne04/api/retrieve-dns-entries/,retrieve-dns-entries.p.rapidapi.com,GET:/api/whois,,whois,[{}],"[{'参数名': ['ip', 'host', 'url'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]"
Disposable RegData Verification,https://rapidapi.com/it-fintech-md-it-fintech-md-default/api/disposable-regdata-verification/,disposable-regdata-verification.p.rapidapi.com,POST:IP Verification,Check IP details for supporting v4 and v6,Score,[{}],[{}]
Disposable RegData Verification,https://rapidapi.com/it-fintech-md-it-fintech-md-default/api/disposable-regdata-verification/,disposable-regdata-verification.p.rapidapi.com,POST:Email Verification,"Verifying Email against RFC standards.
Checks if it's from a disposable/temporary email service
Checks for MX records in order to be sure that client provide correct/valid domain name.",Score,[{}],[{}]
Disposable RegData Verification,https://rapidapi.com/it-fintech-md-it-fintech-md-default/api/disposable-regdata-verification/,disposable-regdata-verification.p.rapidapi.com,POST:Validate phone number,"Checks provided phone number for Disposable services
As well check if phone is mentioned in public recourses which affects reputation score.",Score,[{}],[{}]
Kiara Spam Detector v1,https://rapidapi.com/kiara-inc-kiara-inc-default/api/kiara-spam-detector-v1/,kiara-spam-detector-v1.p.rapidapi.com,POST:predict v1,"When given a text, the end result is a number in [0, 1] where 1 is spam and 0 is no spam",,[{}],[{}]
Automatic-custom-response-creator,https://rapidapi.com/lespagnolrobin/api/automatic-custom-response-creator/,automatic-custom-response-creator.p.rapidapi.com,GET:get_response,There are 3 params necessary :,,"[{'参数名': ['avis', 'business_type', 'business_brand'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,PUT:UpdateProject,API for update project,admin,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,POST:CreateProject,API for create project,admin,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,POST:CreateAccount,API for create wa instance,account,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,GET:GetAccount,API for get list account under the projects,account,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,POST:SendMessage,API for send message,conversation,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,POST:DeleteMessage,API for delete message,conversation,[{}],[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,GET:GetContacts,,conversation,"[{'参数名': ['account_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Whatsapp Private API,https://rapidapi.com/prabunesia-prabunesia-default/api/whatsapp-private-api/,whatsapp-private-api.p.rapidapi.com,POST:MarkRead,API for mark as read message,conversation,[{}],[{}]
Intobo WhatsApp API,https://rapidapi.com/root-h1mkMNR1x/api/intobo-whatsapp-api1/,intobo-whatsapp-api1.p.rapidapi.com,POST:CreateWaAccount,Create new WhatsApp account,WhatsApp Accounts,[{}],[{}]
