API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,GET:AddressBook-DeleteGroup,Get details about a specific registered device on your account,Groups,"[{'参数名': ['key', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The api key you copied from the SMSWAY APP (Tools -> API Keys) page', 'ID of contact group']}]",[{}]
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,POST:AddressBook-CreateContact,Create and save a new contact to your account,Contacts,[{}],[{}]
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,GET:AddressBook-GetContacts,Get the list of your saved contacts,Contacts,"[{'参数名': ['key'], '参数类型': ['STRING'], '参数注意事项': ['The api key you copied from the SMSWAY APP (Tools -> API Keys) page']}]",[{}]
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,GET:AddressBook-DeleteContact,Delete saved contact number from your account,Contacts,"[{'参数名': ['key', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The api key you copied from the SMS API KEY (Tools -> API Keys) page', 'ID of contact number']}]",[{}]
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,GET:Devices-GetDevice,Get details about a specific registered device on your account,Devices,"[{'参数名': ['key', 'id'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The api key you copied from the SMSWAY APP (Tools -> API Keys) page', 'ID of the device']}]",[{}]
SMSWAY APP,https://rapidapi.com/mddoulat/api/smsway-app/,smsway-app.p.rapidapi.com,GET:Devices-GetDevices,Get the list of registered devices on your account,Devices,"[{'参数名': ['key'], '参数类型': ['STRING'], '参数注意事项': ['The api key you copied from the SMSWAY APP (Tools -> API Keys) page']}]",[{}]
ShoutOUT SMS,https://rapidapi.com/shoutout-shoutout-default/api/shoutout-sms/,shoutout-sms.p.rapidapi.com,POST:Send an SMS,Send sms to given mobile number(s).,,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get Products,,Catalog,"[{'参数名': ['skip', 'limit'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,DELETE:Delete Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Create Product,,Catalog,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get Categories,,Catalog,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get Products in Category,,Catalog,"[{'参数名': ['limit', 'category', 'skip'], '参数类型': ['NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Place Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get User Orders,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Get Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Add to Order,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,DELETE:Delete from Order,,Order,"[{'参数名': ['id', 'productId'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Create Order,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,DELETE:Cancel Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Create User (Sign Up),,Authentication,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,POST:Login,,Authentication,[{}],[{}]
👋 Demo Project,https://rapidapi.com/anticorruptionrolic/api/demo-project738/,demo-project738.p.rapidapi.com,GET:Me,,Authentication,[{}],[{}]
Bulk SMS Sending - Sri Lanka,https://rapidapi.com/in4mfawzar/api/bulk-sms-sending-sri-lanka/,bulk-sms-sending-sri-lanka.p.rapidapi.com,GET:New Send SMS,New Send SMS,,"[{'参数名': ['email', 'password', 'sendto', 'sendmsg'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]",[{}]
Bulk SMS Sending - Sri Lanka,https://rapidapi.com/in4mfawzar/api/bulk-sms-sending-sri-lanka/,bulk-sms-sending-sri-lanka.p.rapidapi.com,GET:Account Details,Account Details,,"[{'参数名': ['email', 'password'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Enter the email id provided to create an account with us', 'Enter the password you provided when you create the account']}]",[{}]
Bulk SMS Sending - Sri Lanka,https://rapidapi.com/in4mfawzar/api/bulk-sms-sending-sri-lanka/,bulk-sms-sending-sri-lanka.p.rapidapi.com,GET:SMS Credit Balance,Enter Your Account Email and Password To Know Your SMS Credit Balance.,,[{}],"[{'参数名': ['bal'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
D7 Number Validator,https://rapidapi.com/direct7-networks-direct7-networks-default/api/d7-number-validator/,d7-number-validator.p.rapidapi.com,POST:Validate Number,"Using this endpoint get detailed information about the phone number, including the carrier name, country code, number type (landline or mobile), and other relevant details",,[{}],[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:Get Message List,"Get the SMS sent list based on the range, from date and end date. Range can be like 1 to 100, 100 to 200.",SMS,"[{'参数名': ['ApiKey', 'ClientId', 'start', 'length', 'fromdate', 'enddate'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['Use Rivet SMS API API key (You can get it from https://app.rivet.solutions/ApiDocument/ApiDocs#)', 'Use Rivet SMS API client ID (You can get it from https://app.rivet.solutions/ApiDocument/ApiDocs#)', 'Starting index value to fetch the campaign detail', 'Ending index value to fetch the campaign detail.', 'Date format must be in yyyy-mm-dd', 'Date format must be in yyyy-mm-dd']}]",[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:Sent Message Status,Get the sent message status of the message using the message id.,SMS,"[{'参数名': ['ApiKey', 'ClientId', 'MessageId'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Use Rivet SMS API API key (You can get it from https://app.rivet.solutions/ApiDocument/ApiDocs#)', 'Use Rivet SMS API client Id(You can get it from https://app.rivet.solutions/ApiDocument/ApiDocs#)', 'Id of the message for which you need its status.']}]",[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:SendSMS,Send single messages,SMS,[{}],"[{'参数名': ['Is_Unicode', 'Is_Flash', 'ScheduleTime', 'GroupId'], '参数类型': ['BOOLEAN', 'BOOLEAN', 'STRING', 'STRING'], '参数注意事项': ['Boolean value : Is_Unicode is true for unicode message else false.', 'Boolean value: True if flash message else false.', 'Date in yyyy-MM-dd HH:MM (only for schedule message)', 'Valid group-id of current user (only for group message otherwise leave empty string)']}]"
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,POST:SendSMS,"Send sms using HTTP POST request.
parameters:
""SenderId"": ""string"",
""Is_Unicode"": true, //optional boolean value true or false
""Is_Flash"": true, //optional boolean value true or false
""SchedTime"": ""string"", //optional Date in yyyy-...",SMS,[{}],[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:Bulk SMS,Send bulk sms to multiple numbers .,SMS,[{}],"[{'参数名': ['Is_Unicode', 'Is_Flash', 'ScheduleTime'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Is_Unicode is true ,if the message is unicode message else false for non-unicode message', 'Is_Flash is true or false for flash message', 'Date in yyyy-MM-dd HH:MM (only for schedule message)']}]"
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,POST:Bulk SMS,"JSON BODY:
{
""SenderId"": ""string"",
""Is_Unicode"": true,
""Is_Flash"": true,
""SchedTime"": ""string"",
""MessageParameters"": [
{
""Number"": ""string"",
""Text"": ""string""
},
{
""Nu...",SMS,[{}],[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:Get Credit check,Get the credit balance in your account.,Credit Check,"[{'参数名': ['ApiKey', 'ClientId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['You can get the API key at https://app.rivet.solutions/ApiDocument/ApiDocs, once your account is created.', 'You can get the Client ID at https://app.rivet.solutions/ApiDocument/ApiDocs, once your account is created.']}]",[{}]
Rivet SMS,https://rapidapi.com/rivetsolutionsfze/api/rivet-sms/,rivet-sms.p.rapidapi.com,GET:Get Sender ID,Get the list of all Sender ID that are registered for your account to send SMS.,Sender ID,"[{'参数名': ['ApiKey', 'ClientId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['You can get the API key at https://app.rivet.solutions/ApiDocument/ApiDocs, once your account is created.', 'You can get the Client ID at https://app.rivet.solutions/ApiDocument/ApiDocs, once your account is created.']}]",[{}]
sms,https://rapidapi.com/yennhi-yennhi-default/api/sms222/,sms222.p.rapidapi.com,POST:sms,sendsms,,[{}],[{}]
phonenumber,https://rapidapi.com/mr643062/api/phonenumber/,phonenumber.p.rapidapi.com,POST:verfikiasiPhone,for study,,[{}],[{}]
SMS & Voice Messages,https://rapidapi.com/stefanluciandeleanu/api/sms-voice-messages/,sms-voice-messages.p.rapidapi.com,POST:VoiceMessage,Send voice messages to phone number,,[{}],[{}]
MobileCheck MNP Lookup,https://rapidapi.com/quartz-data-services-ltd-quartz-data-services-ltd-default/api/mobilecheck-mnp-lookup/,mobilecheck-mnp-lookup.p.rapidapi.com,GET:MNP Lookup,MNP Lookup,,"[{'参数名': ['tel'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
AI Messaging,https://rapidapi.com/businessangelsunited/api/ai-messaging/,ai-messaging.p.rapidapi.com,GET:Send-Image,This endpoint allows users to send images,,[{}],"[{'参数名': ['send-image'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
AI Messaging,https://rapidapi.com/businessangelsunited/api/ai-messaging/,ai-messaging.p.rapidapi.com,GET:receive-text,This endpoint allows users to receive text messages.,,[{}],"[{'参数名': ['receive-text'], '参数类型': ['STRING'], '参数注意事项': ['This endpoint allows users to receive text messages.']}]"
AI Messaging,https://rapidapi.com/businessangelsunited/api/ai-messaging/,ai-messaging.p.rapidapi.com,GET:Send-Text,This endpoint will allow users to send text messages.,,[{}],"[{'参数名': ['send-text'], '参数类型': ['STRING'], '参数注意事项': ['This endpoint will allow users to send text messages']}]"
FireText UK SMS,https://rapidapi.com/firetext-firetext-default/api/firetext-uk-sms/,firetext-uk-sms.p.rapidapi.com,POST:Send SMS,Send SMS messages to customers via your FireText account. Note: this is intended for UK recipients only (as default).,,[{}],[{}]
smssendin,https://rapidapi.com/activewatersaver/api/smssendin/,smssendin.p.rapidapi.com,GET:smsa,sens sms in portal,,[{}],[{}]
EasySendSMS,https://rapidapi.com/easysendsms/api/easysendsms/,easysendsms.p.rapidapi.com,POST:SMS API,This page provides a reference for all features available to you via the HTTP interface for sending SMS.,SMS,[{}],[{}]
EasySendSMS,https://rapidapi.com/easysendsms/api/easysendsms/,easysendsms.p.rapidapi.com,POST:Check Balance,This API available to you via the HTTP interface for Balance query.,SMS,[{}],[{}]
Afilnet SMS,https://rapidapi.com/linkses/api/afilnet-sms/,afilnet-sms.p.rapidapi.com,POST:Send SMS,Send SMS to a destination,,[{}],[{}]
test,https://rapidapi.com/oliverlikowloon-9SzjVjYlt8j/api/test6219/,test6219.p.rapidapi.com,GET:test,test,,[{}],[{}]
OKKO,https://rapidapi.com/goooogle/api/okko/,okko.p.rapidapi.com,GET:GO,GO,,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send single message,Send a single message to a number,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send campaign message,Send message to multiple recipients (phone numbers),SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send Message to a list or multiple list in array,Send Message to a list or multiple list in array,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send personalized messages,Send personalized messages,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Schedule sending messages,Schedule messages to send later,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send flash message,Send flash message to a number,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Send viber message,Send viber message to a number,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,GET:Get messages,Fetch paginated messages.,SMS Messaging,[{}],"[{'参数名': ['limit', 'order_direction', 'order_by', 'status', 'created_at', 'to'], '参数类型': ['NUMBER', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['The number of messages per page.', 'Sort messages.', 'Field to sort by', 'Filter by status', 'Filter by created at', 'Filter by recipient number']}]"
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,GET:Get message by id,Get the message that you have sent by ID,SMS Messaging,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,GET:Get last campaign,Get the last campaign that you have sent,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Estimate single message,Estimate the cost of sending single message,SMS Messaging,[{}],[{}]
SMSto,https://rapidapi.com/intergo-telecom-ltd-intergo-telecom-ltd-default/api/smsto/,smsto.p.rapidapi.com,POST:Estimate campaign message,Estimate the cost of sending message to multiple recipients (phone numbers),SMS Messaging,[{}],[{}]
Bulk US phone numbers,https://rapidapi.com/smsreceive/api/bulk-us-phone-numbers/,bulk-us-phone-numbers.p.rapidapi.com,GET:Check status,Check if SMS is received,,"[{'参数名': ['key', 'api'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Your API key', 'Set api=status to check if any SMS is received.']}]",[{}]
Bulk US phone numbers,https://rapidapi.com/smsreceive/api/bulk-us-phone-numbers/,bulk-us-phone-numbers.p.rapidapi.com,GET:Get a number for a service,To get a new US number for a service/app.,,"[{'参数名': ['key', 'services', 'api'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Your API key', 'Select services=facebook for getting a number for facebook.', 'Put api=new for getting a new US phone number.']}]",[{}]
Textnow one day (Phone US),https://rapidapi.com/shadow-immo-shadow-immo-default/api/textnow-one-day-phone-us/,textnow-one-day-phone-us.p.rapidapi.com,POST:Read Phone SMS,Read all messages of your phone number,,[{}],[{}]
Textnow one day (Phone US),https://rapidapi.com/shadow-immo-shadow-immo-default/api/textnow-one-day-phone-us/,textnow-one-day-phone-us.p.rapidapi.com,GET:Get Phone Number,Get a random US phone number in Textnow.,,[{}],[{}]
KYC verification,https://rapidapi.com/rmr-soft-rmr-soft-default/api/kyc-verification1/,kyc-verification1.p.rapidapi.com,GET:Register new User,"To initiate the user verification process, please provide us with the relevant user information. Kindly ensure that the email is URL encoded before sending it via GET. For mobile numbers, please include the country code without using either + or 00.",,[{}],"[{'参数名': ['vtype', 'step', 'vtype', 'step'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]"
KYC verification,https://rapidapi.com/rmr-soft-rmr-soft-default/api/kyc-verification1/,kyc-verification1.p.rapidapi.com,GET:Check user status,"During this step, you can verify the status of your users by sending their user ID and your company hash to our API. The API will process the request and provide the result of the verification as well as information about the steps that the user has completed.",,"[{'参数名': ['hash', 'id'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Redtie,https://rapidapi.com/blemedia-solutions-blemedia-solutions-default/api/redtie/,redtie.p.rapidapi.com,POST:Create,,Contacts,[{}],[{}]
Redtie,https://rapidapi.com/blemedia-solutions-blemedia-solutions-default/api/redtie/,redtie.p.rapidapi.com,GET:Info,,Contacts,"[{'参数名': ['secret', 'business_id', 'phone_number', 'user_id', 'apikey'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '']}]",[{}]
Redtie,https://rapidapi.com/blemedia-solutions-blemedia-solutions-default/api/redtie/,redtie.p.rapidapi.com,POST:Update,,Contacts,[{}],[{}]
Redtie,https://rapidapi.com/blemedia-solutions-blemedia-solutions-default/api/redtie/,redtie.p.rapidapi.com,POST:Delete,,Contacts,[{}],[{}]
HookSMS,https://rapidapi.com/clarkhacks/api/hooksms/,hooksms.p.rapidapi.com,POST:Send,The only endpoint you'll ever need.,,[{}],[{}]
HookSMS,https://rapidapi.com/clarkhacks/api/hooksms/,hooksms.p.rapidapi.com,GET:OTP Verification,Allows you to check if the OTP code is valid.,,"[{'参数名': ['otp', 'user'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
HookSMS,https://rapidapi.com/clarkhacks/api/hooksms/,hooksms.p.rapidapi.com,POST:OTP Generation,Allows Generation of OTP Codes.,,[{}],[{}]
BulkSMSSender,https://rapidapi.com/marcduplessis1/api/bulksmssender/,bulksmssender.p.rapidapi.com,POST:Send,Sends bulk SMSes,default,[{}],[{}]
Format Phone Number,https://rapidapi.com/josh--iONfbK0eYx/api/format-phone-number1/,format-phone-number1.p.rapidapi.com,POST:Format,"With this endpoint, you can either pass a telephone number and 2 character country code, or just pass a telephone number, and the app will use the country code used during signup.",,[{}],[{}]
Skip Auth,https://rapidapi.com/pik-technologies-llc-pik-technologies-llc-default/api/skip-auth/,skip-auth.p.rapidapi.com,GET:Status,status check,,[{}],[{}]
Skip Auth,https://rapidapi.com/pik-technologies-llc-pik-technologies-llc-default/api/skip-auth/,skip-auth.p.rapidapi.com,POST:Ticket,Ticket authentication.,,[{}],[{}]
Skip Auth,https://rapidapi.com/pik-technologies-llc-pik-technologies-llc-default/api/skip-auth/,skip-auth.p.rapidapi.com,PATCH:Ticket PATCH,Ticket code validation.,,[{}],[{}]
Skip Auth,https://rapidapi.com/pik-technologies-llc-pik-technologies-llc-default/api/skip-auth/,skip-auth.p.rapidapi.com,GET:Ticket,Find your Ticket (session) for given phoneNumber,,"[{'参数名': ['phoneNumber'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Disposable phone number,https://rapidapi.com/need-it-need-it-default/api/disposable-phone-number/,disposable-phone-number.p.rapidapi.com,GET:disposable,return a bolean,,"[{'参数名': ['phone-number'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Otp sms verification,https://rapidapi.com/Atia/api/otp-sms-verification/,otp-sms-verification.p.rapidapi.com,POST:verify code,verify code that has been sent using send code api,,[{}],[{}]
Otp sms verification,https://rapidapi.com/Atia/api/otp-sms-verification/,otp-sms-verification.p.rapidapi.com,POST:send sms,send otp verification code to number,,[{}],[{}]
SMSjet,https://rapidapi.com/illegalbyte/api/smsjet/,smsjet.p.rapidapi.com,GET:Validate Phone Number,Check the validity of a phone number's format.,Sending SMS,"[{'参数名': ['phone_number'], '参数类型': ['STRING'], '参数注意事项': ['The phone number to validate. Must include country code.']}]",[{}]
SMSjet,https://rapidapi.com/illegalbyte/api/smsjet/,smsjet.p.rapidapi.com,GET:Check SMS Send Status,Check the send status of an SMS using its ID,Sending SMS,"[{'参数名': ['sms_id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
SMSjet,https://rapidapi.com/illegalbyte/api/smsjet/,smsjet.p.rapidapi.com,POST:Send SMS,"Phone numbers must include the country code prefix, e.g. '+61412345678', or '+61 4123 45678'.
The leading '+' can be omitted, but it will be added automatically.
You can test your phone number validity with the /api/validate/ endpoint.",Sending SMS,[{}],[{}]
SMSjet,https://rapidapi.com/illegalbyte/api/smsjet/,smsjet.p.rapidapi.com,GET:Check Status of All Sent SMS,Check the send status of all SMS sent.,Sending SMS,[{}],[{}]
SMSjet,https://rapidapi.com/illegalbyte/api/smsjet/,smsjet.p.rapidapi.com,POST:Send 2FA Token,Easily send 2FA tokens to your users for sign in purposes.,2FA,[{}],[{}]
SpewHub,https://rapidapi.com/remote-analytics-jobs-remote-analytics-jobs-default/api/spewhub/,spewhub.p.rapidapi.com,POST:Sending SMS (Test API),"Try the system using the test endpoint to send sms to valid phone numbers.
The Test endpoint allows you to send a maximum of 30 (thirty) messages per day to 4 (four) verified phone numbers. You can modify and replace any of the four test phone numbers, but any new phone...",,[{}],[{}]
SpewHub,https://rapidapi.com/remote-analytics-jobs-remote-analytics-jobs-default/api/spewhub/,spewhub.p.rapidapi.com,POST:Sending Broadcast SMS (Broadcast API),"Send Unlimited SMS with a subscribed account. To use the Broadcast API, create a license key on https://spewhub.com/dashboard. The subscriptions include $5/hour, $15 /day and $300/month.",,[{}],[{}]
gms,https://rapidapi.com/gurukrupa77/api/gms/,gms.p.rapidapi.com,GET:Namdev Raut,Admin,Group 1,[{}],"[{'参数名': ['Password'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
otpninja,https://rapidapi.com/otpninja-otpninja-default/api/otpninja/,otpninja.p.rapidapi.com,POST:Verify an otp,Verify the code your user provides.,,[{}],[{}]
otpninja,https://rapidapi.com/otpninja-otpninja-default/api/otpninja/,otpninja.p.rapidapi.com,POST:Trigger an otp,Use this endpoint to send a SMS message with the code to your customers,,[{}],[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,POST:Login to Accuratecheckr,Get access token from accuratecheckr.com for registered user and use this token in all future request.,A - Login,"[{'参数名': ['grant_type', 'username', 'password'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['put the string ""password""', 'email used when registering the user on accuratecheckr.com in api ""/api/v1/signup""', 'Password of registered user']}]",[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,POST:Signup to Accuratecheckr,Signup to create a user account in Accuratecheckr,B - Registration,[{}],[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,GET:Download Verification Results,This endpoint returns the result file to be downloaded.,C - Validate,"[{'参数名': ['fileName'], '参数类型': ['STRING'], '参数注意事项': ['Name of file to be downloaded. Result file name is always in format {filename}_output.xlsx Replace {filename} with the name returned from upload file call.']}]",[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,GET:Verify Single Number,Get the details of phone number supplied in the query param. Do not forget to pass Authorization header with your access_token.,C - Validate,"[{'参数名': ['number'], '参数类型': ['STRING'], '参数注意事项': ['Phone/mobile number to get details for.']}]",[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,POST:Upload File with Phone Numbers For Verification,Upload file with phone numbers for bulk verification.,C - Validate,"[{'参数名': ['docType'], '参数类型': ['STRING'], '参数注意事项': [""keep this as 'bulkData'""]}]",[{}]
Phone verification,https://rapidapi.com/accuratecheckr/api/phone-verification3/,phone-verification3.p.rapidapi.com,GET:Get Processing Status of File,This endpoint gives you status of file uploaded for verification.,C - Validate,"[{'参数名': ['fileName'], '参数类型': ['STRING'], '参数注意事项': ['file name received in response of upload file call.']}]",[{}]
Nobel SMS,https://rapidapi.com/mariusripeanu/api/nobel-sms/,nobel-sms.p.rapidapi.com,POST:SEND_SMS,Send SMS,,"[{'参数名': ['from', 'to', 'username', 'message', 'password'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '']}]",[{}]
Nobel SMS,https://rapidapi.com/mariusripeanu/api/nobel-sms/,nobel-sms.p.rapidapi.com,GET:GET_SMS_STATUS,Get SMS status using Message ID,,"[{'参数名': ['start_date', 'end_date', 'message_id'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
One Step 2FA SMS,https://rapidapi.com/arminashoury/api/one-step-2fa-sms/,one-step-2fa-sms.p.rapidapi.com,POST:Verify Login,"Pass a phone number and a confirmation URL to this end point, the user will receive a text message on that phone number, if they confirm to login, a POST request will be sent to the confirmation URL you provided.",,[{}],[{}]
number lookup,https://rapidapi.com/hamedagebaty/api/number-lookup1/,number-lookup1.p.rapidapi.com,POST:check number,check number operator,,[{}],[{}]
Lowest Cost OTP Via SMS for Bangladesh,https://rapidapi.com/bd2010news-U1yT1lt2b4b/api/lowest-cost-otp-via-sms-for-bangladesh/,lowest-cost-otp-via-sms-for-bangladesh.p.rapidapi.com,POST:Send OTP,Send OTP with a phone number only.,,[{}],[{}]
cybearian-sms,https://rapidapi.com/cybearian-cybearian-default/api/cybearian-sms/,cybearian-sms.p.rapidapi.com,POST:/Message,,Message,[{}],[{}]
2FA Provider,https://rapidapi.com/servettuncel/api/2fa-provider/,2fa-provider.p.rapidapi.com,POST:Send SMS,Send Verification SMS,,[{}],[{}]
AugustinAPI,https://rapidapi.com/autobamm/api/augustinapi1/,augustinapi1.p.rapidapi.com,POST:SMS sender,SMS Sender,,[{}],[{}]
SMS,https://rapidapi.com/miftahsteven/api/sms35/,sms35.p.rapidapi.com,GET:dcapi telegram,dcapi telegram,dcadmin,[{}],[{}]
