API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Kunyomi reading,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['kun'], '参数类型': ['STRING'], '参数注意事项': ['Hiragana or romaji']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Kanji English meaning,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['kem'], '参数类型': ['STRING'], '参数注意事项': ['Simplified English kanji meaning']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Kanji stroke number,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['ks'], '参数类型': ['NUMBER'], '参数注意事项': ['Positive integer']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Radical Japanese name,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['rjn'], '参数类型': ['STRING'], '参数注意事项': ['Hiragana or romaji']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Radical English meaning,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['rem'], '参数类型': ['STRING'], '参数注意事项': [""Radical's meaning in English""]}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Radical position,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['rpos'], '参数类型': ['STRING'], '参数注意事项': ['Hiragana or romaji']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Radical stroke number,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['rs'], '参数类型': ['STRING'], '参数注意事项': ['Positive integer']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Study list (AP exam),The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['list'], '参数类型': ['STRING'], '参数注意事项': ['Kanji divided into chapters (1-20) by Kanji alive']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Kanji character,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['kanji'], '参数类型': ['STRING'], '参数注意事项': ['Kanji character']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Study list (Macquarie),The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['list'], '参数类型': ['STRING'], '参数注意事项': ['Kanji divided into chapters (12-22)']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Kanji grade level,The Advanced Search URL parameters are described here as individual endpoints to permit per parameter testing. Parameters may be combined as required.,Advanced Search,"[{'参数名': ['grade'], '参数类型': ['STRING'], '参数注意事项': ['Positive integer']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Single Kanji Details,Language attributes and media files for a single kanji,Kanji Details,"[{'参数名': ['kanji'], '参数类型': ['STRING'], '参数注意事项': ['A single kanji character']}]",[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:All Kanji Details,Language attributes and media files for all supported kanji (~ 6.5MB),Kanji Details,[{}],[{}]
Learn to read and write Japanese kanji,https://rapidapi.com/KanjiAlive/api/learn-to-read-and-write-japanese-kanji/,kanjialive-api.p.rapidapi.com,GET:Basic Search,"A kanji character, Onyomi reading (katakana), Kunyomi reading (hiragana) or a kanji's simplified English meaning.",Basic Search,"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['N.B. With Basic Search, Onyomi and Kunyomi values must be in katakana or hiragana.']}]",[{}]
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/topics,Get list of all topics,,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/random,Get random treasure,,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/verse/{verse},Get treasure by verse,,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/search/{searchterm},"Search for treasure by term, e.g. ""wisdom""",,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/today,Get treasure of the day,,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/topic/{topic},Get entries from a specific topic,,[{}],"[{'参数名': ['callback'], '参数类型': ['STRING'], '参数注意事项': ['Optional JSONP callback']}]"
Uncovered Treasure,https://rapidapi.com/acg/api/uncovered-treasure/,uncovered-treasure-v1.p.rapidapi.com,GET:/cron,"Cron task, requires an additional secret key. Not for typical public usage.",,"[{'参数名': ['key', 'limit'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Dictionary Translation Hablaa,https://rapidapi.com/hablaa/api/dictionary-translation-hablaa/,hablaa-dictionary-translation-hablaa-v1.p.rapidapi.com,GET:Get available languages,Get a list of available languages.,,[{}],[{}]
Dictionary Translation Hablaa,https://rapidapi.com/hablaa/api/dictionary-translation-hablaa/,hablaa-dictionary-translation-hablaa-v1.p.rapidapi.com,GET:Get a translation,Get a translation by defining source and destination languages as well as a word to translate.,,"[{'参数名': ['text_to_translate', 'lang_code_src-lang_code_dst'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Dictionary Translation Hablaa,https://rapidapi.com/hablaa/api/dictionary-translation-hablaa/,hablaa-dictionary-translation-hablaa-v1.p.rapidapi.com,GET:Example sentences,Request multiple example sentences containing the word to translate.,,"[{'参数名': ['text_to_translate', 'lang_code_src-lang_code_dst'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Dictionary Translation Hablaa,https://rapidapi.com/hablaa/api/dictionary-translation-hablaa/,hablaa-dictionary-translation-hablaa-v1.p.rapidapi.com,GET:Similar words,Get translations of similar words.,,"[{'参数名': ['text_to_translate', 'lang_code_src-lang_code_dst'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Numbers,https://rapidapi.com/divad12/api/numbers-1/,numbersapi.p.rapidapi.com,GET:Get date fact,Get a fact about a day of year,,[{}],"[{'参数名': ['fragment', 'json'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Add ""?fragment=true"" to return the fact as a sentence fragment that can be easily included as part of a larger sentence. This means that the first word is lowercase and ending punctuation is omitted. For trivia and math, a noun phrase is returned that can be used in a sentence like “We now have more users than [fact as fragment]!”.', 'Specify ""true"" to return result as JSON instead of plaintext.']}]"
Numbers,https://rapidapi.com/divad12/api/numbers-1/,numbersapi.p.rapidapi.com,GET:Get math fact,Get a mathematical property about a number,,[{}],"[{'参数名': ['fragment', 'json'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Add ""?fragment=true"" to return the fact as a sentence fragment that can be easily included as part of a larger sentence. This means that the first word is lowercase and ending punctuation is omitted. For trivia and math, a noun phrase is returned that can be used in a sentence like “We now have more users than [fact as fragment]!”.', 'Specify ""true"" to return result as JSON instead of plaintext.']}]"
Numbers,https://rapidapi.com/divad12/api/numbers-1/,numbersapi.p.rapidapi.com,GET:Get random fact,Get result by random number,,[{}],"[{'参数名': ['min', 'max', 'fragment', 'json'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Minimum number, inclusive', 'Maximium number, inclusive', 'Add ""?fragment=true"" to return the fact as a sentence fragment that can be easily included as part of a larger sentence. This means that the first word is lowercase and ending punctuation is omitted. For trivia and math, a noun phrase is returned that can be used in a sentence like “We now have more users than [fact as fragment]!”.', 'Specify ""true"" to return result as JSON instead of plaintext.']}]"
Numbers,https://rapidapi.com/divad12/api/numbers-1/,numbersapi.p.rapidapi.com,GET:Get trivia fact,Get a trivia fact about a number,,[{}],"[{'参数名': ['fragment', 'notfound', 'json'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Add ""?fragment=true"" to return the fact as a sentence fragment that can be easily included as part of a larger sentence. This means that the first word is lowercase and ending punctuation is omitted. For trivia and math, a noun phrase is returned that can be used in a sentence like “We now have more users than [fact as fragment]!”.', 'Specifies what to return if the number is not found. Value can be ""default"" (to return a canned message), ""floor"" (to round down to the largest number that does have an associated fact, and return that fact), or ""ceil"" (which is like floor but rounds up to the smallest number that has an associated fact).', 'Specify ""true"" to return result as JSON instead of plaintext.']}]"
Numbers,https://rapidapi.com/divad12/api/numbers-1/,numbersapi.p.rapidapi.com,GET:Get year fact,Get a fact about a year,,[{}],"[{'参数名': ['fragment', 'json'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Add ""?fragment=true"" to return the fact as a sentence fragment that can be easily included as part of a larger sentence. This means that the first word is lowercase and ending punctuation is omitted. For trivia and math, a noun phrase is returned that can be used in a sentence like “We now have more users than [fact as fragment]!”.', 'Specify ""true"" to return result as JSON instead of plaintext.']}]"
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getMediumQuestion,Get the number of medium level questing solved by the user.,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getEasyQuestion,Get the number of easy question solved by the user,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getHardQuestion,Get the number of hard questions solved by the user.,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getMaxStreak,Get the max streak of the user in the current user,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getTotalActiveDays,Get the total active days of the user in the current year.,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getRank,Get the contest rank of the user,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getTotalSolved,Get the total number of questions solved by the user.,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
LeetcodeApi,https://rapidapi.com/mujtabah258/api/leetcodeapi/,leetcodeapi.p.rapidapi.com,GET:getName,Get the name of the user,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Book Finder,https://rapidapi.com/dfskGT/api/book-finder1/,book-finder1.p.rapidapi.com,GET:Find books,"Search books using optional title, author, series, book type, categories, and lexile measure range.",,[{}],"[{'参数名': ['title', 'author', 'series', 'book_type', 'categories', 'lexile_min', 'lexile_max', 'results_per_page', 'page'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Terms to be appeared in book title.', 'Name of the author.', 'Series name.', 'Book type, fiction or nonfiction.', ""Semicolon separated book categories to search for, e.g., 'Mystery & Suspense; Science Fiction & Fantasy'. Available categories include: ['Animals, Bugs & Pets', 'Art, Creativity & Music', 'General Literature', 'Hobbies, Sports & Outdoors', 'Science Fiction & Fantasy', 'Real Life', 'Science & Technology', 'Mystery & Suspense', 'Reference']"", 'Minimum Lexile measure.', 'Maximum Lexile measure.', 'Results per page.', 'Page of the results.']}]"
Bookstore API,https://rapidapi.com/romelmarfa/api/bookstore-api/,bookstore-api.p.rapidapi.com,GET:FindBooks,Retrieves a list of all books in the bookstore.,,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get all hadiths,"Get all hadiths from the database, by default limit is 10 and page is 1. the limit and page can be altered to suit your taste.",Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get hadiths by collection,"Each collection has their own categories, You can check the collection and category endpoints to get more information. Each hadiths is under a category and each category is under a collection.
Example:
{COLLECTION} ---> {CATEGORY} ---> {HADITHS}
{Sahih...",Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get hadiths based on the category,"Each h collection has their own categories, You can check the collection and category endpoints to get more information. Each hadiths is under a category and each category is under a collection.
Example:
{COLLECTION} ---> {CATEGORY} ---> {HADITHS}
{Sah...",Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get hadith by id,Each hadith have a unique ID. These ID can be used to get the hadith,Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Search for hadiths with key words,"Searching for hadiths. Just enter the keyword, example searching for food, the request will look like this https://hadiths-api.vercel.app/api/hadiths?search=food",Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Search for hadiths in collection with key words,"Searching for hadiths based on their various collections. Just enter the keyword, example searching for food, the request will look like this https://hadiths-api.vercel.app/api/hadiths?collec...",Hadiths,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get all collections,"Get all collections from the database, by default limit is 10 and page is 1. the limit and page can be altered to suit your taste.",Collections,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get collection by id,Each collection have a unique ID. These ID can be used to get the collection,Collections,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get all categories,"Get all categories from the database, by default limit is 10 and page is 1. the limit and page can be altered to suit your taste.",Categories,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get categories by collection,"Each collection has their own categories, You can check the collection and category endpoints to get more information. Each hadiths is under a category and each category is under a collection.
Example:
{COLLECTION} ---> {CATEGORY} ---> {HADITHS}
{Sahih...",Categories,[{}],[{}]
Hadiths API,https://rapidapi.com/BigYusuf/api/hadiths-api/,hadiths-api.p.rapidapi.com,GET:Get category by id,Each category have a unique ID. These ID can be used to get the category,Categories,[{}],[{}]
Bhagavad Gita,https://rapidapi.com/bhagavad-gita-bhagavad-gita-default/api/bhagavad-gita3/,bhagavad-gita3.p.rapidapi.com,GET:Get all chapters,Get information about all the chapters from the Bhagavad Gita.,chapters,[{}],"[{'参数名': ['skip', 'limit'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]"
Bhagavad Gita,https://rapidapi.com/bhagavad-gita-bhagavad-gita-default/api/bhagavad-gita3/,bhagavad-gita3.p.rapidapi.com,GET:Get a particular chapter,Get information about a particular chapter from the Bhagavad Gita.,chapters,"[{'参数名': ['chapter_number'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Bhagavad Gita,https://rapidapi.com/bhagavad-gita-bhagavad-gita-default/api/bhagavad-gita3/,bhagavad-gita3.p.rapidapi.com,GET:Get all verses from a particular chapter,"Get information, translations and commentaries for all the verses of a specific chapter in the Bhagavad Gita.",verses,"[{'参数名': ['chapter_number'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Bhagavad Gita,https://rapidapi.com/bhagavad-gita-bhagavad-gita-default/api/bhagavad-gita3/,bhagavad-gita3.p.rapidapi.com,GET:Get a particular verse,"Get information, translations and commentaries from a particular verse in the Bhagavad Gita.",verses,"[{'参数名': ['verse_number', 'chapter_number'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Current Affairs Of India,https://rapidapi.com/malaithiru370/api/current-affairs-of-india/,current-affairs-of-india.p.rapidapi.com,GET:Recent Current Affairs,This will provide you with the recent current affairs of India.,,[{}],[{}]
Current Affairs Of India,https://rapidapi.com/malaithiru370/api/current-affairs-of-india/,current-affairs-of-india.p.rapidapi.com,GET:Today's International Current Affairs,This endpoint provides you the international current affairs of today.,,[{}],[{}]
Current Affairs Of India,https://rapidapi.com/malaithiru370/api/current-affairs-of-india/,current-affairs-of-india.p.rapidapi.com,GET:History Of Today,This endpoint will return you the historical events that has occurred today.,,[{}],[{}]
Current Affairs Of India,https://rapidapi.com/malaithiru370/api/current-affairs-of-india/,current-affairs-of-india.p.rapidapi.com,GET:Quiz For Today,This endpoint will fetch you today's current affair 10 quiz questions.,,[{}],[{}]
Sith Translator,https://rapidapi.com/orthosie/api/sith-translator/,sith.p.rapidapi.com,GET:/sith.json,Sith Translator,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['Text to convert to Sith Speak.']}]",[{}]
Gungan or Jar Jar Binks Translator,https://rapidapi.com/orthosie/api/gungan-or-jar-jar-binks-translator/,gungan.p.rapidapi.com,GET:/gungan.json,Gungan (Jar Jar Binks) Translator,,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['Text to translate to Gungan.']}]",[{}]
