API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToEpub,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToTiff,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPsInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dstFolder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToMobiXml,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToLaTeX,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToLaTeX,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutXfaPdfInRequestToAcroForm,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToPdfA,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToHtml,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToXps,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetMhtInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToTeX,,Convert,[{}],"[{'参数名': ['storage', 'folder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutMhtInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The destination document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToDoc,,Convert,[{}],"[{'参数名': ['mode', 'recognizeBullets', 'imageResolutionX', 'relativeHorizontalProximity', 'addReturnToLineEnd', 'folder', 'imageResolutionY', 'maxDistanceBetweenTextLines', 'storage', 'format'], '参数类型': ['STRING', 'BOOLEAN', 'NUMBER', 'NUMBER', 'BOOLEAN', 'STRING', 'NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['Allows to control how a PDF document is converted into a word processing document.', 'Recognize bullets.', 'Image resolution X.', 'Relative horizontal proximity.', 'Add return to line end.', 'The document folder.', 'Image resolution Y.', 'Max distance between text lines.', 'The document storage.', 'Allows to specify .doc or .docx file format.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToPptx,,Convert,[{}],"[{'参数名': ['storage', 'folder', 'separateImages', 'slidesAsImages'], '参数类型': ['STRING', 'STRING', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['The document storage.', 'The document folder.', 'Separate images.', 'Slides as images.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToXps,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPsInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToXps,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToEpub,,Convert,[{}],"[{'参数名': ['storage', 'contentRecognitionMode', 'folder'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['The document storage.', 'Property tunes conversion for this or that desirable method of recognition of content.', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutXmlInStorageToPdf,,Convert,[{}],"[{'参数名': ['xslFilePath', 'storage', 'dstFolder'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Full XSL source filename (ex. /folder1/folder2/template.xsl)', 'The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutTeXInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The destination document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetXpsInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToDoc,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutSvgInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'isLandscape', 'adjustPageSize', 'marginRight', 'height', 'marginLeft', 'marginTop', 'width', 'storage', 'marginBottom'], '参数类型': ['STRING', 'BOOLEAN', 'BOOLEAN', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['The destination document folder.', 'Is page landscaped', 'Adjust page size', 'Page margin right', 'Page height', 'Page margin left', 'Page margin top', 'Page width', 'The document storage.', 'Page margin bottom']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToXls,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToXlsx,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToSvg,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToPptx,,Convert,[{}],"[{'参数名': ['folder', 'storage', 'slidesAsImages', 'separateImages'], '参数类型': ['STRING', 'STRING', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['The document folder.', 'The document storage.', 'Slides as images.', 'Separate images.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfAInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'storage', 'dontOptimize'], '参数类型': ['STRING', 'STRING', 'BOOLEAN'], '参数注意事项': ['The destination document folder.', 'The document storage.', 'If set, document resources will not be optimized.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetHtmlInStorageToPdf,,Convert,[{}],"[{'参数名': ['marginRight', 'storage', 'isLandscape', 'marginLeft', 'height', 'marginTop', 'width', 'marginBottom', 'htmlFileName'], '参数类型': ['NUMBER', 'STRING', 'BOOLEAN', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Page margin right', 'The document storage.', 'Is page landscaped', 'Page margin left', 'Page height', 'Page margin top', 'Page width', 'Page margin bottom', 'Name of HTML file in ZIP.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToHtml,,Convert,[{}],"[{'参数名': ['splitIntoPages', 'specialFolderForAllImages', 'imageResolution', 'trySaveTextUnderliningAndStrikeoutingInCss', 'storage', 'htmlMarkupGenerationMode', 'fontEncodingStrategy', 'compressSvgGraphicsIfAny', 'antialiasingProcessing', 'additionalMarginWidthInPoints', 'explicitListOfSavedPages', 'lettersPositioningMethod', 'useZOrder', 'documentType', 'splitCssIntoPages', 'defaultFontName', 'fixedLayout', 'outputFormat', 'partsEmbeddingMode', 'removeEmptyAreasOnTopAndBottom', 'cssClassNamesPrefix', 'pagesFlowTypeDependsOnViewersScreenSize', 'specialFolderForSvgImages', 'minimalLineWidth', 'preventGlyphsGrouping', 'saveShadowedTextsAsTransparentTexts', 'folder', 'convertMarkedContentToLayers', 'flowLayoutParagraphFullWidth', 'fontSavingMode', 'rasterImagesSavingMode', 'saveTransparentTexts'], '参数类型': ['BOOLEAN', 'STRING', 'NUMBER', 'BOOLEAN', 'STRING', 'STRING', 'STRING', 'BOOLEAN', 'STRING', 'NUMBER', 'ARRAY', 'STRING', 'BOOLEAN', 'STRING', 'BOOLEAN', 'STRING', 'BOOLEAN', 'STRING', 'STRING', 'BOOLEAN', 'STRING', 'BOOLEAN', 'STRING', 'NUMBER', 'BOOLEAN', 'BOOLEAN', 'STRING', 'BOOLEAN', 'BOOLEAN', 'STRING', 'STRING', 'BOOLEAN'], '参数注意事项': [""The flag that indicates whether each page of source document will be converted into it's own target HTML document, i.e whether result HTML will be splitted into several HTML-pages."", 'The path to directory to which must be saved any images if they are encountered during saving of document as HTML. If parameter is empty or null then image files(if any) wil be saved together with other files linked to HTML It does not affect anything if CustomImageSavingStrategy property was successfully used to process relevant image file.', 'Resolution for image rendering.', ""PDF itself does not contain underlining markers for texts. It emulated with line situated under text. This option allows converter try guess that this or that line is a text's underlining and put this info into CSS instead of drawing of underlining graphically."", 'The document storage.', 'Sometimes specific reqirments to generation of HTML markup are present. This parameter defines HTML preparing modes that can be used during conversion of PDF to HTML to match such specific requirments.', 'Defines encoding special rule to tune PDF decoding for current document.', 'The flag that indicates whether found SVG graphics(if any) will be compressed(zipped) into SVGZ format during saving.', 'The parameter defines required antialiasing measures during conversion of compound background images from PDF to HTML.', 'Defines width of margin that will be forcibly left around that output HTML-areas.', 'With this property You can explicitely define what pages of document should be converted. Pages in this list must have 1-based numbers. I.e. valid numbers of pages must be taken from range (1…[NumberOfPagesInConvertedDocument]) Order of appearing of pages in this list does not affect their order in result HTML page(s) - in result pages allways will go in order in which they are present in source PDF.', 'The mode of positioning of letters in words in result HTML.', 'If attribute UseZORder set to true, graphics and text are added to resultant HTML document accordingly Z-order in original PDF document. If this attribute is false all graphics is put as single layer which may cause some unnecessary effects for overlapped objects.', 'Result document type.', ""When multipage-mode selected(i.e 'SplitIntoPages' is 'true'), then this attribute defines whether should be created separate CSS-file for each result HTML page."", 'Specifies the name of an installed font which is used to substitute any document font that is not embedded and not installed in the system. If null then default substitution font is used.', 'The value indicating whether that HTML is created as fixed layout.', 'This parameter determines the type of result. The zip archive will be uploaded into the storage if the parameter is ""Zip"" or missed (default). In case of the ""Folder"", all resulting files and directories will be uploaded to the folder of the resulting HTML file.', 'It defines whether referenced files (HTML, Fonts,Images, CSSes) will be embedded into main HTML file or will be generated as apart binary entities.', 'Defines whether in created HTML will be removed top and bottom empty area without any content (if any).', 'When PDFtoHTML converter generates result CSSs, CSS class names (something like "".stl_01 {}"" … "".stl_NN {}) are generated and used in result CSS. This property allows forcibly set class name prefix.', ""If attribute 'SplitOnPages=false', than whole HTML representing all input PDF pages will be put into one big result HTML file. This flag defines whether result HTML will be generated in such way that flow of areas that represent PDF pages in result HTML will depend on screen resolution of viewer."", 'The path to directory to which must be saved only SVG-images if they are encountered during saving of document as HTML. If parameter is empty or null then SVG files(if any) wil be saved together with other image-files (near to output file) or in special folder for images (if it specified in SpecialImagesFolderIfAny option). It does not affect anything if CustomImageSavingStrategy property was successfully used to process relevant image file.', 'This attribute sets minimal width of graphic path line. If thickness of line is less than 1px Adobe Acrobat rounds it to this value. So this attribute can be used to emulate this behavior for HTML browsers.', 'This attribute switch on the mode when text glyphs will not be grouped into words and strings This mode allows to keep maximum precision during positioning of glyphs on the page and it can be used for conversion documents with music notes or glyphs that should be placed separately each other. This parameter will be applied to document only when the value of FixedLayout attribute is true.', 'Pdf can contain texts that are shadowed by another elements (f.e. by images) but can be selected to clipboard in Acrobat Reader (usually it happen when document contains images and OCRed texts extracted from it). This settings tells to converter whether we need save such texts as transparent selectable texts in result HTML to mimic behaviour of Acrobat Reader (othervise such texts are usually saved as hidden, not available for copying to clipboard).', 'The document folder.', 'If attribute ConvertMarkedContentToLayers set to true then an all elements inside a PDF marked content (layer) will be put into an HTML div with ""data-pdflayer"" attribute specifying a layer name. This layer name will be extracted from optional properties of PDF marked content. If this attribute is false (by default) then no any layers will be created from PDF marked content.', 'This attribute specifies full width paragraph text for Flow mode, FixedLayout = false.', 'Defines font saving mode that will be used during saving of PDF to desirable format.', 'Converted PDF can contain raster images This parameter defines how they should be handled during conversion of PDF to HTML.', 'Pdf can contain transparent texts that can be selected to clipboard (usually it happen when document contains images and OCRed texts extracted from it). This settings tells to converter whether we need save such texts as transparent selectable texts in result HTML.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToDoc,,Convert,[{}],"[{'参数名': ['format', 'storage', 'addReturnToLineEnd', 'maxDistanceBetweenTextLines', 'imageResolutionY', 'recognizeBullets', 'folder', 'imageResolutionX', 'mode', 'relativeHorizontalProximity'], '参数类型': ['STRING', 'STRING', 'BOOLEAN', 'NUMBER', 'NUMBER', 'BOOLEAN', 'STRING', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['Allows to specify .doc or .docx file format.', 'The document storage.', 'Add return to line end.', 'Max distance between text lines.', 'Image resolution Y.', 'Recognize bullets.', 'The document folder.', 'Image resolution X.', 'Allows to control how a PDF document is converted into a word processing document.', 'Relative horizontal proximity.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetEpubInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutImageInStorageToPdf,ImageTemplatesRequestImage templates,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetLaTeXInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToXml,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToSvg,,Convert,[{}],"[{'参数名': ['storage', 'folder', 'compressOutputToZipArchive'], '参数类型': ['STRING', 'STRING', 'BOOLEAN'], '参数注意事项': ['The document storage.', 'The document folder.', 'Specifies whether output will be created as one zip-archive.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutWebInStorageToPdf,,Convert,[{}],"[{'参数名': ['height', 'marginBottom', 'storage', 'marginTop', 'marginLeft', 'width', 'dstFolder', 'isLandscape', 'marginRight'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'BOOLEAN', 'NUMBER'], '参数注意事项': ['Page height', 'Page margin bottom', 'The document storage.', 'Page margin top', 'Page margin left', 'Page width', 'The destination document folder.', 'Is page landscaped', 'Page margin right']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToXlsx,,Convert,[{}],"[{'参数名': ['storage', 'insertBlankColumnAtFirst', 'minimizeTheNumberOfWorksheets', 'scaleFactor', 'uniformWorksheets', 'folder'], '参数类型': ['STRING', 'BOOLEAN', 'BOOLEAN', 'NUMBER', 'BOOLEAN', 'STRING'], '参数注意事项': ['The document storage.', 'Insert blank column at first', 'Minimize the number of worksheets', 'Scale factor', 'Uniform worksheets', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetXfaPdfInStorageToAcroForm,,Convert,[{}],"[{'参数名': ['storage', 'folder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetXslFoInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPclInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dstFolder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutLaTeXInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dstFolder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetMarkdownInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage'], '参数类型': ['STRING'], '参数注意事项': ['The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutEpubInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The destination document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToXls,,Convert,[{}],"[{'参数名': ['scaleFactor', 'insertBlankColumnAtFirst', 'folder', 'storage', 'uniformWorksheets', 'minimizeTheNumberOfWorksheets'], '参数类型': ['NUMBER', 'BOOLEAN', 'STRING', 'STRING', 'BOOLEAN', 'BOOLEAN'], '参数注意事项': ['Scale factor', 'Insert blank column at first', 'The document folder.', 'The document storage.', 'Uniform worksheets', 'Minimize the number of worksheets']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToTiff,,Convert,[{}],"[{'参数名': ['folder', 'yResolution', 'brightness', 'compression', 'height', 'storage', 'pageCount', 'pageIndex', 'topMargin', 'leftMargin', 'rightMargin', 'xResolution', 'colorDepth', 'skipBlankPages', 'bottomMargin', 'orientation', 'width'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'BOOLEAN', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['The document folder.', 'Vertical resolution.', 'Image brightness.', 'Tiff compression. Possible values are: LZW, CCITT4, CCITT3, RLE, None.', 'Image height.', 'The document storage.', 'Number of pages to export.', 'Start page to export.', 'Top image margin.', 'Left image margin.', 'Right image margin.', 'Horizontal resolution.', 'Image color depth. Possible valuse are: Default, Format8bpp, Format4bpp, Format1bpp.', 'Skip blank pages flag.', 'Bottom image margin.', 'Image orientation. Possible values are: None, Landscape, Portait.', 'Image width.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutMarkdownInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dstFolder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInRequestToXml,,Convert,[{}],[{}]
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutXpsInStorageToPdf,,Convert,[{}],"[{'参数名': ['dstFolder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The destination document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToPdfA,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetSvgInStorageToPdf,,Convert,[{}],"[{'参数名': ['marginTop', 'height', 'marginBottom', 'width', 'storage', 'marginRight', 'isLandscape', 'adjustPageSize', 'marginLeft'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'BOOLEAN', 'BOOLEAN', 'NUMBER'], '参数注意事项': ['Page margin top', 'Page height', 'Page margin bottom', 'Page width', 'The document storage.', 'Page margin right', 'Is page landscaped', 'Adjust page size', 'Page margin left']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToLaTeX,,Convert,[{}],"[{'参数名': ['folder', 'storage'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document folder.', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToXlsx,,Convert,[{}],"[{'参数名': ['uniformWorksheets', 'scaleFactor', 'insertBlankColumnAtFirst', 'folder', 'minimizeTheNumberOfWorksheets', 'storage'], '参数类型': ['BOOLEAN', 'NUMBER', 'BOOLEAN', 'STRING', 'BOOLEAN', 'STRING'], '参数注意事项': ['Uniform worksheets', 'Scale factor', 'Insert blank column at first', 'The document folder.', 'Minimize the number of worksheets', 'The document storage.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfAInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dontOptimize'], '参数类型': ['STRING', 'BOOLEAN'], '参数注意事项': ['The document storage.', 'If set, document resources will not be optimized.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToEpub,,Convert,[{}],"[{'参数名': ['storage', 'folder', 'contentRecognitionMode'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.', 'Property tunes conversion for this or that desirable method of recognition of content.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutXslFoInStorageToPdf,,Convert,[{}],"[{'参数名': ['storage', 'dstFolder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The destination document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutXfaPdfInStorageToAcroForm,,Convert,[{}],"[{'参数名': ['storage', 'folder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,PUT:PutPdfInStorageToMobiXml,,Convert,[{}],"[{'参数名': ['storage', 'folder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.']}]"
Aspose.PDF Cloud,https://rapidapi.com/asposecloud/api/aspose-pdf-cloud1/,aspose-pdf-cloud1.p.rapidapi.com,GET:GetPdfInStorageToTeX,,Convert,[{}],"[{'参数名': ['storage', 'folder'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The document storage.', 'The document folder.']}]"
