API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Stay Safe: Threat Intel API,https://rapidapi.com/amofficial9192/api/stay-safe-threat-intel-api/,stay-safe-threat-intel-api.p.rapidapi.com,GET:/get_domains,Get a list of malicious domains,,[{}],[{}]
Stay Safe: Threat Intel API,https://rapidapi.com/amofficial9192/api/stay-safe-threat-intel-api/,stay-safe-threat-intel-api.p.rapidapi.com,GET:/get_url,fetches malicious URLs,,[{}],[{}]
Stay Safe: Threat Intel API,https://rapidapi.com/amofficial9192/api/stay-safe-threat-intel-api/,stay-safe-threat-intel-api.p.rapidapi.com,GET:/get_ips,fetches the list of malicious IP's along with geolocation information,,[{}],[{}]
Mact AI,https://rapidapi.com/k3ru/api/mact-ai/,mact-ai.p.rapidapi.com,POST:Generate Mact,Returns the resolution used for the coordinates as well as the coordinates and their corresponding timestamps.,,[{}],[{}]
Rungutan - Fastest Load Tester in the Jungle,https://rapidapi.com/rungutan-rungutan-default/api/rungutan-fastest-load-tester-in-the-jungle/,rungutan-fastest-load-tester-in-the-jungle.p.rapidapi.com,POST:Get Test Details,Get the details of an existing test.,,[{}],[{}]
Rungutan - Fastest Load Tester in the Jungle,https://rapidapi.com/rungutan-rungutan-default/api/rungutan-fastest-load-tester-in-the-jungle/,rungutan-fastest-load-tester-in-the-jungle.p.rapidapi.com,POST:Add Test,Creates a new load test,,[{}],[{}]
DATA Hound,https://rapidapi.com/DATAHound/api/data-hound/,data-hound.p.rapidapi.com,GET:By Username,Fetch by username.,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DATA Hound,https://rapidapi.com/DATAHound/api/data-hound/,data-hound.p.rapidapi.com,GET:By Email Address,Fetch by Email Address.,,"[{'参数名': ['email'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DATA Hound,https://rapidapi.com/DATAHound/api/data-hound/,data-hound.p.rapidapi.com,GET:By Domain Name,Fetch by Domain Name.,,"[{'参数名': ['DomainName'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
DATA Hound,https://rapidapi.com/DATAHound/api/data-hound/,data-hound.p.rapidapi.com,GET:By Password,Fetch by Password.,,"[{'参数名': ['password'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
TES,https://rapidapi.com/musex/api/tes130/,tes130.p.rapidapi.com,GET:hahaha,haha,,[{}],[{}]
TES,https://rapidapi.com/musex/api/tes130/,tes130.p.rapidapi.com,GET:tes,haha,,[{}],[{}]
Sus Guru Malicious Website AI Detector API,https://rapidapi.com/alexandrosmagos/api/sus-guru-malicious-website-ai-detector-api/,sus-guru-malicious-website-ai-detector-api.p.rapidapi.com,GET:/api/report/{report_id},Returns the report details for a given report ID.,api,"[{'参数名': ['report_id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
Sus Guru Malicious Website AI Detector API,https://rapidapi.com/alexandrosmagos/api/sus-guru-malicious-website-ai-detector-api/,sus-guru-malicious-website-ai-detector-api.p.rapidapi.com,POST:/api/scan,Takes a URL parameter and returns if the scan started or if the URL has already been scanned.,api,[{}],[{}]
Sus Guru Malicious Website AI Detector API,https://rapidapi.com/alexandrosmagos/api/sus-guru-malicious-website-ai-detector-api/,sus-guru-malicious-website-ai-detector-api.p.rapidapi.com,GET:/api/queue,Returns whether a site is currently being scanned and the queue size.,api,[{}],[{}]
ZorroSign - Esign,https://rapidapi.com/entrusttitle-entrusttitle-default/api/zorrosign-esign/,zorrosign-esign.p.rapidapi.com,POST:login,Login,IDS Auth Service,[{}],[{}]
ZorroSign - Esign,https://rapidapi.com/entrusttitle-entrusttitle-default/api/zorrosign-esign/,zorrosign-esign.p.rapidapi.com,POST:sign,,Process API,[{}],[{}]
ZorroSign - Esign,https://rapidapi.com/entrusttitle-entrusttitle-default/api/zorrosign-esign/,zorrosign-esign.p.rapidapi.com,POST:initiateWorkflow,,Process API,[{}],[{}]
ZorroSign - Esign,https://rapidapi.com/entrusttitle-entrusttitle-default/api/zorrosign-esign/,zorrosign-esign.p.rapidapi.com,POST:initiateDocumentsUploadWorkflow,,Process API,[{}],[{}]
ZorroSign - Esign,https://rapidapi.com/entrusttitle-entrusttitle-default/api/zorrosign-esign/,zorrosign-esign.p.rapidapi.com,POST:startProcess,,Process API,[{}],[{}]
PawScan,https://rapidapi.com/matteoalvazzi/api/pawscan/,pawscan.p.rapidapi.com,POST:Scan,"Initiates a scan targeting either a domain or an email address. When an email address is provided, the system will send a notification to the specified email upon completion of the scan. If a valid URL is supplied as the hook parameter, the completed scan results will be sent ...",,[{}],[{}]
PawScan,https://rapidapi.com/matteoalvazzi/api/pawscan/,pawscan.p.rapidapi.com,GET:Retrieve Scan,"Fetches the results of a scan job using its unique ID. If the scan is still in progress, the API will return the current status and progress of the job instead of the completed results.",{id},"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:projectSecretList,Lists API secrets,v1 > projectSecrets,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:projectSecretCreate,Creates an API secret,v1 > projectSecrets,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:projectSecretDelete,Deletes API secret,v1 > projectSecrets > {secretID},"[{'参数名': ['secretID'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:authMethodsList,Retrieves possible authentication methods for provided username,v1 > authMethods,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:userAuthLogList,Lists user auth log,v1 > userauthlogs,[{}],"[{'参数名': ['remoteAddress', 'userAgent', 'page', 'filter[]', 'sort', 'pageSize'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER'], '参数注意事项': [""Client's remote address"", ""Client's user agent"", 'Page number', 'Field filtering', 'Field sorting', 'Number of items per page']}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:smsCodeSend,Creates SMS OTP and sends it to given phone number,v1 > smsCodes,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,PUT:smsCodeValidate,Validates SMS OTP,v1 > smsCodes > {smsCodeID} > validate,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:emailLinkSend,Creates email magic link and sends it to given email address,v1 > emailLinks,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:emailLinkGet,Get an email magic link only one time after confirmed,v1 > emailLinks > {emailLinkID},"[{'参数名': ['emailLinkID'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:emailLinkDelete,Deletes an email magic link,v1 > emailLinks > {emailLinkID},"[{'参数名': ['emailLinkID'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,PUT:emailLinkValidate,Validates email magic link token,v1 > emailLinks > {emailLinkID} > validate,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,PUT:validatePhoneNumber,Validates phone number,v1 > validate > phoneNumber,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,PUT:validateEmail,Validates email,v1 > validate > email,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:requestLogsList,Lists request logs for given filters,v1 > requestLogs,[{}],"[{'参数名': ['sort', 'pageSize', 'filter[]', 'remoteAddress', 'userAgent', 'page'], '参数类型': ['STRING', 'NUMBER', 'STRING', 'STRING', 'STRING', 'NUMBER'], '参数注意事项': ['Field sorting', 'Number of items per page', 'Field filtering', ""Client's remote address"", ""Client's user agent"", 'Page number']}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:requestLogGet,"Retrieves request log entry by ID. If multiple requests with the same ID are found, the most recent one is returned",v1 > requestLogs > {requestID},[{}],"[{'参数名': ['userAgent', 'remoteAddress'], '参数类型': ['STRING', 'STRING'], '参数注意事项': [""Client's user agent"", ""Client's remote address""]}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:webhookLogsList,Lists webhook logs for given filters,v1 > webhookLogs,[{}],"[{'参数名': ['page', 'remoteAddress', 'userAgent', 'sort', 'pageSize', 'filter[]'], '参数类型': ['NUMBER', 'STRING', 'STRING', 'STRING', 'NUMBER', 'STRING'], '参数注意事项': ['Page number', ""Client's remote address"", ""Client's user agent"", 'Field sorting', 'Number of items per page', 'Field filtering']}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:userCreate,Creates a new user,v1 > users,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:userList,Lists project users,v1 > users,[{}],"[{'参数名': ['userAgent', 'remoteAddress', 'filter[]', 'pageSize', 'sort', 'page'], '参数类型': ['STRING', 'STRING', 'STRING', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': [""Client's user agent"", ""Client's remote address"", 'Field filtering', 'Number of items per page', 'Field sorting', 'Page number']}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,PUT:userUpdate,Updates a user,v1 > users > {userID},[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:userDelete,Deletes a user,v1 > users > {userID},"[{'参数名': ['userID'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:userGet,Get a user by ID,v1 > users > {userID},[{}],"[{'参数名': ['remoteAddress', 'userAgent'], '参数类型': ['STRING', 'STRING'], '参数注意事项': [""Client's remote address"", ""Client's user agent""]}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:userEmailCreate,Add an email to an existing user,v1 > users > {userID} > emails,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:userEmailDelete,Delete a user's email,v1 > users > {userID} > emails > {emailID},"[{'参数名': ['userID', 'emailID'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:userEmailGet,Get a user's email,v1 > users > {userID} > emails > {emailID},[{}],"[{'参数名': ['userAgent', 'remoteAddress'], '参数类型': ['STRING', 'STRING'], '参数注意事项': [""Client's user agent"", ""Client's remote address""]}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:userPhoneNumberCreate,Add a phone number to an existing user,v1 > users > {userID} > phoneNumbers,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:userPhoneNumberDelete,Delete a user's phone number,v1 > users > {userID} > phoneNumbers > {phoneNumberID},"[{'参数名': ['phoneNumberID', 'userID'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,GET:userPhoneNumberGet,Get a user's phone number,v1 > users > {userID} > phoneNumbers > {phoneNumberID},[{}],"[{'参数名': ['userAgent', 'remoteAddress'], '参数类型': ['STRING', 'STRING'], '参数注意事项': [""Client's user agent"", ""Client's remote address""]}]"
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,POST:userCustomLoginIdentifierCreate,Add a custom login identifier to an existing user,v1 > users > {userID} > customLoginIdentifiers,[{}],[{}]
Corbado,https://rapidapi.com/vdelitz/api/corbado1/,corbado1.p.rapidapi.com,DELETE:userCustomLoginIdentifierDelete,Delete a user's custom login identifier,v1 > users > {userID} > customLoginIdentifiers > {customLoginIdentifierID},"[{'参数名': ['customLoginIdentifierID', 'userID'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
