API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,DELETE:/entries/remove-user/{userId},,Sharing,[{}],"[{'参数名': ['entryIds'], '参数类型': ['ARRAY'], '参数注意事项': ['list of entry IDs to unshare with user']}]"
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,POST:/entries/star,,Starring,[{}],[{}]
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,POST:/entries/unstar,,Starring,[{}],[{}]
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,POST:createShareableLink,,Shareable Links,[{}],[{}]
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,DELETE:deleteShareableLink,,Shareable Links,"[{'参数名': ['linkId'], '参数类型': ['NUMBER'], '参数注意事项': ['ID of the link that needs to be deleted']}]",[{}]
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,PUT:updateShareableLink,,Shareable Links,[{}],[{}]
Storage,https://rapidapi.com/markhah7/api/storage5/,storage5.p.rapidapi.com,GET:getShareableLink,,Shareable Links,"[{'参数名': ['entryId'], '参数类型': ['NUMBER'], '参数注意事项': ['ID or hash of entry for which to get shareable link']}]",[{}]
B3- Generate Signed Url for Secure Download from AWS S3,https://rapidapi.com/ozgurcagdas/api/b3-generate-signed-url-for-secure-download-from-aws-s3/,b3-generate-signed-url-for-secure-download-from-aws-s3.p.rapidapi.com,POST:B3- Generate Signed Url for Secure Download from AWS S3,You need S3 getObject IAM user rights in your AWS credentials.,,[{}],[{}]
File Storage,https://rapidapi.com/falcondevs5/api/file-storage/,file-storage.p.rapidapi.com,POST:getDownloadUrl,Download the uploaded file,,[{}],[{}]
File Storage,https://rapidapi.com/falcondevs5/api/file-storage/,file-storage.p.rapidapi.com,POST:Upload,Endpoint to upload file,,[{}],[{}]
B4- Delete Files from Your AWS S3 Bucket,https://rapidapi.com/ozgurcagdas/api/b4-delete-files-from-your-aws-s3-bucket/,b4-delete-files-from-your-aws-s3-bucket.p.rapidapi.com,POST:B4- Delete Multiple Files from Your AWS S3 Bucket,You need AWS IAM user credentials that have delete right.,,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get Products in Category,,Catalog,"[{'参数名': ['category', 'limit', 'skip'], '参数类型': ['STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Create Product,,Catalog,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get Categories,,Catalog,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,DELETE:Delete Product,,Catalog,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get Products,,Catalog,"[{'参数名': ['limit', 'skip'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,DELETE:Delete from Order,,Order,"[{'参数名': ['id', 'productId'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,DELETE:Cancel Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Add to Order,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Get User Orders,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Create Order,,Order,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Place Order,,Order,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Login,,Authentication,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,POST:Create User (Sign Up),,Authentication,[{}],[{}]
👋 Demo Project,https://rapidapi.com/Zorden85/api/demo-project16039/,demo-project16039.p.rapidapi.com,GET:Me,,Authentication,[{}],[{}]
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,GET:Get files,Get all the files that are related to your storage container.,,[{}],[{}]
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,GET:Generate video gif,This endpoint generates gif image from a video file. You can pass start and end in the query to specify where you want your gif to start and end.,,[{}],"[{'参数名': ['start', 'end'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Where you want your gif to start (secs)', 'Where you want your gif to end (secs)']}]"
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,GET:Get video thumbnail,This endpoint generates a thumbnail from a video file. It will only work for video files. The start and end values in the query lets you specify where you want to screenshot your video.,,[{}],"[{'参数名': ['start', 'end'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Where you want your the image to be shot from. E.g 10 for 10 secs.', 'The section of the video to take the shot from will be from start to end where start is what you provide in the start query and end is what you put here.']}]"
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,GET:Get File progressive download url,"A GET request that allows you to download a file from your storage container that has your files. The file can be an image, video, or any other file type. In order to access the endpoint, you need to pass an ""apikey"" header in the request headers.",,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,GET:Get file metadata,"This endpoint returns metadata about a particular file. The metadata includes the name, _id, url, gif and poster. The latter 2 are useful for videos since they are endpoints to generate gifs and image thumbnails from videos. For non video files, this endpoints will be not usef...",,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,POST:Upload a file,"This API endpoint enables users to upload a single file at a time. To use this endpoint, you will need to provide an API key in the apikey header of the request. The API key must be valid and obtained from the /generate-api-key endpoint.",,[{}],[{}]
Veestream,https://rapidapi.com/kariukiamschel9/api/veestream2/,veestream2.p.rapidapi.com,POST:Generate API key,The /generate-api-key endpoint is a POST method that generates an API key for a user by accepting their email and password in the request body. This endpoint is used to authenticate the user and generate a unique API key that will be used to authorize all subsequent requests m...,,[{}],[{}]
IoT data,https://rapidapi.com/oeysteinhansen/api/iot-data/,iot-data.p.rapidapi.com,POST:IoT Data - Set,"Set IoT data from included body, with topic as key. Data needs to be formatted as JSON.",,[{}],[{}]
IoT data,https://rapidapi.com/oeysteinhansen/api/iot-data/,iot-data.p.rapidapi.com,GET:IoT Data - Get,"Retrieve data previously stored as JSON, with topic as key.",,"[{'参数名': ['topic'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
URL Archiver,https://rapidapi.com/fcojaviermu/api/url-archiver/,url-archiver.p.rapidapi.com,POST:archive_page,,api,[{}],[{}]
URL Archiver,https://rapidapi.com/fcojaviermu/api/url-archiver/,url-archiver.p.rapidapi.com,GET:archivewrapper_api_v1_task_status,,api,"[{'参数名': ['task_id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
capp,https://rapidapi.com/imad.solui23/api/capp/,capp.p.rapidapi.com,GET:gfjgfj,hiiiiii,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteDroplet,Delete a Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:renameDroplet,Rename a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:resizeDroplet,Resize a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:addDropletToFirewall,Assign a Droplet to a Cloud Firewall.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:addDropletsToLoadBalancer,Assign a Droplet to a Load Balancer instance.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:addForwardingRulesToLoadBalancer,Add an additional forwarding rule to a Load Balancer instance.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:addRulesToFirewall,Add additional access rules to a Cloud Firewall.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:addTagsToFirewall,Assign a Tag representing a group of Droplets to a Cloud Firewall.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:assignFloatingIpToDroplet,Assign a Floating IP to a Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:attachVolumeToDropletByName,Attach a Block Storage volume to a Droplet using its name.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:attachVolumeToDroplet,Attach a Block Storage volume to a Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:changeDropletKernel,Change the kernel of a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:convertImageToSnapshot,"Convert an image, for example, a backup to a snapshot.",,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createCertificate,Upload a new SSL certificate,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createDomain,Create a new domain.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createDomainRecord,Create an existing record.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createDroplet,Create a new Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createFirewall,Create a new Cloud Firewall.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createFloatingIp,"On creation, a Floating IP must be either assigned to a Droplet or reserved to a region.",,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createLoadBalancer,Create a new Load Balancer instance.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createLoadBalancerWithTag,Create a new Load Balancer instance.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createMultiplyDroplets,Create a new Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createRegionFloatingIp,"On creation, a Floating IP must be either assigned to a Droplet or reserved to a region.",,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createSshKey,Add a new SSH public key to your DigitalOcean account.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createTag,Create new tag.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createVolume,Create new volume,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:createVolumeSnapshot,Create a snapshot from a volume,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteCertificate,Delete a specific certificate.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteDomain,Delete a domain.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteDomainRecord,Retrieve a specific domain record.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteDropletByTag,Delete Droplets by a tag.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteFirewall,Delete a Cloud Firewall.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteFloatingIp,Delete Floating IP.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteImage,Delete single image.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteLoadBalancer,Delete a Load Balancer instance.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteSingleSnapshot,Delete a snapshot.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteSshKey,Destroy a public SSH key that you have in your account.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteTag,A Tag can be deleted.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteVolume,Delete single volume,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:deleteVolumeByName,Delete single volume by name,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:disableBackups,Disable backups on an existing Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletPasswordReset,Reset the password for a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletPowerCycle,Power off and then back on.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletPowerOff,Power off a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletRestore,Restore a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletShutdown,Shutdown a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:dropletSnapshot,Snapshot a Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:enableBackups,Enable backups on an existing Droplet.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:enableIPv6ToDroplet,Enable IPv6 networking on an existing Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:enablePrivateNetworkingToDroplet,Enable private networking on an existing Droplet,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:getActionsList,To list all of the actions that have been executed on the current account.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:getAllApplicationImages,Retrieve only application images.,,[{}],[{}]
DigitalOcean,https://rapidapi.com/zakutynsky/api/DigitalOcean/,DigitalOceanzakutynskyV1.p.rapidapi.com,POST:getAllBalancers,List all of the Load Balancer instances on your account.,,[{}],[{}]
