API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
SnapChat Profile Scraper API,https://rapidapi.com/bloomautomation-bloomautomation-default/api/snapchat-profile-scraper-api/,snapchat-profile-scraper-api.p.rapidapi.com,GET:Profile API,Send a request to https://snapchat-profile-scraper-api.p.rapidapi.com/profile/?username=YOUR_SNAPCHAT_USERNAME with your correct authentication headers. Nothing more! Quick & Easy,,"[{'参数名': ['username'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Webit News Search,https://rapidapi.com/webit/api/webit-news-search/,webit-news-search.p.rapidapi.com,GET:Trending,"Get a continuously updated, rich feed of articles finely picked by a sophisticated A.I.",,[{}],"[{'参数名': ['language', 'number', 'offset', 'has_image', 'category', 'from_sources', 'exclude_sources'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'BOOLEAN', 'ENUM', 'STRING', 'STRING'], '参数注意事项': [""Supported languages (ISO 639-1 codes):\nSupported languages (ISO 639-1 codes):\nStable: 'en', 'bg', 'de', 'es', 'fr', 'fi', 'it', 'ja', 'nl', 'pl', 'pt', 'ro', 'ru', 'zh';\nBeta: 'ar', 'ca', 'ko', 'nb', 'sv', 'tr', 'uk';\nAlpha: 'be', 'ca', 'da', 'el', 'et', 'fa', 'ga', 'gl', 'he', 'hi', 'hr', 'hu', 'id', 'lv', 'no', 'om', 'sk', 'sr', 'tt', 'vi'."", 'Number of articles to retrieve with a single request.\nMaximum allowed results number per request:\n10 results for Free/Basic plan;\n50 results for Pro plan;\n50 results for Ultra plan;\n100 results for Mega plan.\nFor requesting any customized quota, please contact our support team.', 'Offset to start getting results from.\nFor example, if you search 10 articles at a time (number=10), then you should set offset=0 for page 1, offset=10 for page 2, offset=20 for page 3 and so on.', 'Set this to \\""True\\"" in order to get only articles having an image associated to. Default is \\""False\\"".', '[COMING SOON (APRIL 2021) - It is currently ignored] Category to restrict articles by.', '[PREMIUM - PRO+ plans only] Comma separated list of sources hosts to pick news from. For instance: \\""nytimes.com, digitaltrends.com, …\\"", etc. This will exclude any other source.', '[PREMIUM - PRO+ plans only] Comma separated list of sources hosts to exclude from the results. For instance: \\""nytimes.com, digitaltrends.com, …\\"", etc.']}]"
Webit News Search,https://rapidapi.com/webit/api/webit-news-search/,webit-news-search.p.rapidapi.com,GET:Search,Search in a continuously updated database containing millions of articles finely crawled minute by minute from sources selected by a sophisticated A.I.,,[{}],"[{'参数名': ['language', 'number', 'offset', 'has_image', 'category', 'from_sources', 'exclude_sources'], '参数类型': ['STRING', 'NUMBER', 'NUMBER', 'BOOLEAN', 'ENUM', 'STRING', 'STRING'], '参数注意事项': [""Language to search articles for.\nSupported languages (ISO 639-1 codes):\nStable: 'en', 'bg', 'de', 'es', 'fr', 'fi', 'it', 'ja', 'nl', 'pl', 'pt', 'ro', 'ru', 'zh';\nBeta: 'ar', 'ca', 'ko', 'nb', 'sv', 'tr', 'uk';\nAlpha: 'be', 'ca', 'da', 'el', 'et', 'fa', 'ga', 'gl', 'he', 'hi', 'hr', 'hu', 'id', 'lv', 'no', 'om', 'sk', 'sr', 'tt', 'vi'."", 'Number of articles to retrieve with a single request.\nMaximum allowed results number per request:\n10 results for Free/Basic plan;\n50 results for Pro plan;\n50 results for Ultra plan;\n100 results for Mega plan.\nFor requesting any customized quota, please contact our support team.', 'Offset to start getting results from.\nFor example, if you search 10 articles at a time (number=10), then you should set offset=0 for page 1, offset=10 for page 2, offset=20 for page 3 and so on.', 'Set this to \\""True\\"" in order to get only articles having an image associated to. Default is \\""False\\"".', '[COMING SOON (APRIL 2021) - It is currently ignored] Category to restrict articles by.', '[PREMIUM - PRO+ plans only] Comma separated list of sources hosts to pick news from. For instance: \\""nytimes.com, digitaltrends.com, …\\"", etc. This will exclude any other source.', '[PREMIUM - PRO+ plans only] Comma separated list of sources hosts to exclude from the results. For instance: \\""nytimes.com, digitaltrends.com, …\\"", etc.']}]"
NewsX,https://rapidapi.com/machaao-inc-machaao-inc-default/api/newsx/,newsx.p.rapidapi.com,GET:/search/,Search or Get Latest News with AI Powered Summaries,,[{}],"[{'参数名': ['q', 'limit', 'skip'], '参数类型': ['STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]"
NewsX,https://rapidapi.com/machaao-inc-machaao-inc-default/api/newsx/,newsx.p.rapidapi.com,GET:/search,Search or Get Latest News with AI Powered Summaries,,[{}],"[{'参数名': ['q', 'limit', 'skip'], '参数类型': ['STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '']}]"
Anime News Net,https://rapidapi.com/sanchezballesterospablo/api/anime-news-net/,anime-news-net.p.rapidapi.com,GET:Get anime news list,Get the most up-to-date anime list up to date and in real time,,[{}],[{}]
Anime News Net,https://rapidapi.com/sanchezballesterospablo/api/anime-news-net/,anime-news-net.p.rapidapi.com,GET:Get details of a news item,"Get the details of each news item, such as the title, an image and the body of the news item, in addition to other properties",,"[{'参数名': ['id', 'title', 'date'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
NewsomaticAPI,https://rapidapi.com/caddytzitzy/api/newsomaticapi/,newsomaticapi.p.rapidapi.com,GET:Top Worldwide News,Get most popular worldwide news info returned in JSON format.,,[{}],"[{'参数名': ['q', 'qInTitle', 'sources', 'domains', 'excludeDomains', 'from', 'to', 'language', 'country', 'category', 'sortBy', 'pageSize', 'page'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'ENUM', 'ENUM', 'NUMBER', 'NUMBER'], '参数注意事项': ['Keywords or phrases to search for in the article title and body. Advanced search is supported here:\nSurround phrases with quotes (“) for exact match.\nPrepend words or phrases that must appear with a + symbol. Eg: +bitcoin\nPrepend words that must not appear with a – symbol. Eg: -bitcoin\nThe complete value for q must be URL-encoded.\nKeywords or phrases to search for in the article title only.\nAdvanced search is supported here:\nSurround phrases with quotes (“) for exact match.\nPrepend words or phrases that must appear with a + symbol. Eg: +bitcoin\nPrepend words that must not appear with a – symbol. Eg: -bitcoin', 'Search query, limited only to article title (similar to the q parameter).', 'A comma separated string of identifiers (maximum 10) for the news sources or blogs you want headlines from. Use the /sources endpoint to locate these programmatically or look at the sources index.', 'A comma separated string of domains (eg bbc.co.uk, techcrunch.com, engadget.com) to restrict the search to.', 'A comma separated string of domains (eg bbc.co.uk, techcrunch.com, engadget.com) to remove from the results.', 'A date and optional time for the oldest article allowed. This should be in ISO 8601 format (e.g. 2021-04-11 or 2021-04-11T19:40:08)\nDefault: the oldest according to your plan.', 'A date and optional time for the newest article allowed. This should be in ISO 8601 format (e.g. 2021-04-11 or 2021-04-11T19:40:08)\nDefault: the newest according to your plan.', 'The 2-letter ISO-639-1 code of the language you want to get headlines for. Possible options: ar bg cr cz de en es fr gr hd he hu id it jp kr lt lv nl no pl pt ro rs ru se si sk sx th tr ua ud zh\nDefault: all languages returned.', 'The 2-letter ISO-639-1 code of the country you want to get headlines for. Possible options: ae ar at au be bg cr ca ch co cu cz de eg en es fr gb gr hk hu id ie in is it jp kr lt lv ma mx my ng nl np nz pe ph pk pl pt ro rs ru sa se sg si sk th tr tt tw ua uk us ve za zh\nDefault: all countries returned.', 'Find sources that display news of this category. Possible options: business entertainment general health science sports technology. Default: all categories.', 'The order to sort the articles in. Possible options: relevancy, popularity, publishedAt, random.\nrelevancy = articles more closely related to q come first.\npopularity = articles from popular sources and publishers come first.\npublishedAt = newest articles come first.\nrandom = random articles.\nDefault: publishedAt', 'The number of results to return per page.\nDefault: 100. Maximum: 100.', 'Use this to page through the results.\nDefault: 1.']}]"
NewsomaticAPI,https://rapidapi.com/caddytzitzy/api/newsomaticapi/,newsomaticapi.p.rapidapi.com,GET:Sources List,This endpoint returns the subset of news publishers that top headlines are available from. It’s mainly a convenience endpoint that you can use to keep track of the publishers available on the API.,,[{}],[{}]
NewsomaticAPI,https://rapidapi.com/caddytzitzy/api/newsomaticapi/,newsomaticapi.p.rapidapi.com,GET:All Worldwide News,Get worldwide news info returned in JSON format.,,[{}],"[{'参数名': ['q', 'qInTitle', 'sources', 'domains', 'excludeDomains', 'from', 'to', 'language', 'country', 'category', 'sortBy', 'pageSize', 'page'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'ENUM', 'ENUM', 'NUMBER', 'NUMBER'], '参数注意事项': ['Keywords or phrases to search for in the article title and body. Advanced search is supported here:\nSurround phrases with quotes (“) for exact match.\nPrepend words or phrases that must appear with a + symbol. Eg: +bitcoin\nPrepend words that must not appear with a – symbol. Eg: -bitcoin\nThe complete value for q must be URL-encoded.\nKeywords or phrases to search for in the article title only.\nAdvanced search is supported here:\nSurround phrases with quotes (“) for exact match.\nPrepend words or phrases that must appear with a + symbol. Eg: +bitcoin\nPrepend words that must not appear with a – symbol. Eg: -bitcoin', 'Search query, limited only to article title (similar to the q parameter).', 'A comma separated string of identifiers (maximum 10) for the news sources or blogs you want headlines from. Use the /sources endpoint to locate these programmatically or look at the sources index.', 'A comma separated string of domains (eg bbc.co.uk, techcrunch.com, engadget.com) to restrict the search to.', 'A comma separated string of domains (eg bbc.co.uk, techcrunch.com, engadget.com) to remove from the results.', 'A date and optional time for the oldest article allowed. This should be in ISO 8601 format (e.g. 2021-04-11 or 2021-04-11T19:40:08)\nDefault: the oldest according to your plan.', 'A date and optional time for the newest article allowed. This should be in ISO 8601 format (e.g. 2021-04-11 or 2021-04-11T19:40:08)\nDefault: the newest according to your plan.', 'The 2-letter ISO-639-1 code of the language you want to get headlines for. Possible options: ar bg cr cz de en es fr gr hd he hu id it jp kr lt lv nl no pl pt ro rs ru se si sk sx th tr ua ud zh\nDefault: all languages returned.', 'The 2-letter ISO-639-1 code of the country you want to get headlines for. Possible options: ae ar at au be bg cr ca ch co cu cz de eg en es fr gb gr hk hu id ie in is it jp kr lt lv ma mx my ng nl np nz pe ph pk pl pt ro rs ru sa se sg si sk th tr tt tw ua uk us ve za zh\nDefault: all countries returned.', 'Find sources that display news of this category. Possible options: business entertainment general health science sports technology. Default: all categories.', 'The order to sort the articles in. Possible options: relevancy, popularity, publishedAt, random.\nrelevancy = articles more closely related to q come first.\npopularity = articles from popular sources and publishers come first.\npublishedAt = newest articles come first.\nrandom = random articles.\nDefault: publishedAt', 'The number of results to return per page.\nDefault: 100. Maximum: 100.', 'Use this to page through the results.\nDefault: 1.']}]"
Climate News Feed,https://rapidapi.com/TheTellusProject/api/climate-news-feed/,climate-news-feed.p.rapidapi.com,GET:Article page,Get articles in pages,,[{}],"[{'参数名': ['limit'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]"
Climate News Feed,https://rapidapi.com/TheTellusProject/api/climate-news-feed/,climate-news-feed.p.rapidapi.com,GET:Get all publications,Get the name of all publications this API delivers news from.,,[{}],[{}]
Climate News Feed,https://rapidapi.com/TheTellusProject/api/climate-news-feed/,climate-news-feed.p.rapidapi.com,GET:Get Articles,Gets all articles.,,[{}],"[{'参数名': ['source', 'limit', 'exclude'], '参数类型': ['STRING', 'NUMBER', 'STRING'], '参数注意事项': ['', '', '']}]"
Newsi api,https://rapidapi.com/opteka-opteka-default/api/newsi-api/,newsi-api.p.rapidapi.com,GET:Category news,"Get news by category:
Sport news
World news
Business news
Economy news
Science news
technology news
Health news
education news
Art news
Entertainment news
Travel news",,[{}],"[{'参数名': ['sort', 'page', 'limit'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]"
Newsi api,https://rapidapi.com/opteka-opteka-default/api/newsi-api/,newsi-api.p.rapidapi.com,GET:Local news,"Get local news by country:
US news
UK news
Nigeria news
Egypt news
Saudi Arabia news
United Arab Emirates news
Canada news
Mexico news
Italy news
Germany news
Argentina news
Spain news
Japan news",,[{}],"[{'参数名': ['sort', 'page', 'limit'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]"
Newsi api,https://rapidapi.com/opteka-opteka-default/api/newsi-api/,newsi-api.p.rapidapi.com,GET:Supported language and countries,Supported languages and countries,,[{}],[{}]
Horoscope,https://rapidapi.com/tango-api-tango-api-default/api/horoscope34/,horoscope34.p.rapidapi.com,GET:Horoscope For Today,Get today's horoscope for all horoscope signs.,,[{}],[{}]
Horoscope,https://rapidapi.com/tango-api-tango-api-default/api/horoscope34/,horoscope34.p.rapidapi.com,GET:Horoscope By Date,Get horoscope for all horoscope sign for given date,,"[{'参数名': ['date'], '参数类型': ['STRING'], '参数注意事项': ['Date in YYYY-MM-DD format, month starts from 01. So for January month use 01, February 02, and so on.']}]",[{}]
Horoscope,https://rapidapi.com/tango-api-tango-api-default/api/horoscope34/,horoscope34.p.rapidapi.com,GET:Horoscope Signs,Returns list of all horoscope astrological signs and their respective images,,[{}],[{}]
Bing News Search,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/bing-news-search1/,bing-news-search1.p.rapidapi.com,GET:News Category,Returns news for a provided category.,,[{}],"[{'参数名': ['count', 'offset', 'originalImg', 'category', 'cc', 'headlineCount', 'mkt', 'setLang', 'textDecorations', 'safeSearch', 'textFormat'], '参数类型': ['NUMBER', 'NUMBER', 'BOOLEAN', 'STRING', 'STRING', 'NUMBER', 'STRING', 'STRING', 'BOOLEAN', 'STRING', 'STRING'], '参数注意事项': ['The number of news articles to return in the response. The actual number delivered may be less than requested. The default is 10 and the maximum value is 100. The actual number delivered may be less than requested.You may use this parameter along with the offset parameter to page results. For example, if your user interface displays 20 articles per page, set count to 20 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 20 (for example, 0, 20, 40). It is possible for multiple pages to include some overlap in results. If you do not specify the category parameter, Bing ignores this parameter.', 'The zero-based offset that indicates the number of news to skip before returning news. The default is 0. The offset should be less than (totalEstimatedMatches - count). Use this parameter along with the count parameter to page results. For example, if your user interface displays 20 news per page, set count to 20 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 20 (for example, 0, 20, 40). It is possible for multiple pages to include some overlap in results. If you do not specify the category parameter, Bing ignores this parameter.', ""A Boolean value that determines whether the image's contentUrl contains a URL that points to a thumbnail of the original article's image or the image itself. If the article includes an image, and this parameter is set to true, the image's contentUrl property contains a URL that you may use to download the original image from the publisher's website. Otherwise, if this parameter is false, the image's contentUrl and thumbnailUrl URLs both point to the same thumbnail image. Use this parameter only with the News Search API or News Category API. Trending Topics API ignore this parameter."", ""The category of articles to return. For example, Sports articles or Entertainment articles. For a list of possible categories, see News Categories by Market. Use this parameter only with News Category API. If you do not specify this parameter, the response includes both: Headline articles typically published in the last 24 hours from any category and articles from each parent category (up to four articles). If the article is a headline, the article's headline field is set to true. By default, the response includes up to 12 headline articles. To specify the number of headline articles to return, set the headlineCount query parameter."", 'A 2-character country code of the country where the results come from. This API supports only the United States market. If you specify this query parameter, it must be set to us. If you set this parameter, you must also specify the Accept-Language header. Bing uses the first supported language it finds from the languages list, and combine that language with the country code that you specify to determine the market to return results for. If the languages list does not include a supported language, Bing finds the closest language and market that supports the request, or it may use an aggregated or default market for the results instead of a specified one. You should use this query parameter and the Accept-Language query parameter only if you specify multiple languages; otherwise, you should use the mkt and setLang query parameters. This parameter and the mkt query parameter are mutually exclusive—do not specify both.', 'The number of headline articles to return in the response. The default is 12. Specify this parameter only if you do not specify the category parameter.', 'The market where the results come from. Typically, mkt is the country where the user is making the request from. However, it could be a different country if the user is not located in a country where Bing delivers results. The market must be in the form -. For example, en-US. The string is case insensitive. For a list of possible market values, see Market Codes. NOTE: If known, you are encouraged to always specify the market. Specifying the market helps Bing route the request and return an appropriate and optimal response. If you specify a market that is not listed in Market Codes, Bing uses a best fit market code based on an internal mapping that is subject to change. This parameter and the cc query parameter are mutually exclusive—do not specify both.', ""The language to use for user interface strings. Specify the language using the ISO 639-1 2-letter language code. For example, the language code for English is EN. The default is EN (English). Although optional, you should always specify the language. Typically, you set setLang to the same language specified by mkt unless the user wants the user interface strings displayed in a different language. This parameter and the Accept-Language header are mutually exclusive; do not specify both. A user interface string is a string that's used as a label in a user interface. There are few user interface strings in the JSON response objects. Also, any links to Bing.com properties in the response objects apply the specified language."", 'A Boolean value that determines whether display strings contain decoration markers such as hit highlighting characters. If true, the strings may include markers. The default is false. To specify whether to use Unicode characters or HTML tags as the markers, see the textFormat query parameter. For information about hit highlighting, see Hit Highlighting.', ""Filter news for adult content. The following are the possible filter values. Off: Return news articles with adult text, images, or videos. Moderate: Return news articles with adult text but not adult images or videos. Strict: Do not return news articles with adult text, images, or videos. If the request comes from a market that Bing's adult policy requires that safeSearch is set to Strict, Bing ignores the safeSearch value and uses Strict. If you use the site: query operator, there is the chance that the response may contain adult content regardless of what the safeSearch query parameter is set to. Use site: only if you are aware of the content on the site and your scenario supports the possibility of adult content."", 'The type of markers to use for text decorations (see the textDecorations query parameter). Possible values are Raw—Use Unicode characters to mark content that needs special formatting. The Unicode characters are in the range E000 through E019. For example, Bing uses E000 and E001 to mark the beginning and end of query terms for hit highlighting. HTML—Use HTML tags to mark content that needs special formatting. For example, use tags to highlight query terms in display strings. The default is Raw. For display strings that contain escapable HTML characters such as <, >, and &, if textFormat is set to HTML, Bing escapes the characters as appropriate (for example, < is escaped to <).']}]"
Bing News Search,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/bing-news-search1/,bing-news-search1.p.rapidapi.com,GET:News Search,Get news articles relevant for a given query.,,[{}],"[{'参数名': ['count', 'textDecorations', 'sortBy', 'setLang', 'cc', 'mkt', 'freshness', 'originalImg', 'textFormat', 'offset', 'safeSearch'], '参数类型': ['NUMBER', 'BOOLEAN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'BOOLEAN', 'STRING', 'NUMBER', 'STRING'], '参数注意事项': ['The number of news articles to return in the response. The actual number delivered may be less than requested. The default is 10 and the maximum value is 100. The actual number delivered may be less than requested.You may use this parameter along with the offset parameter to page results. For example, if your user interface displays 20 articles per page, set count to 20 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 20 (for example, 0, 20, 40). It is possible for multiple pages to include some overlap in results.', 'A Boolean value that determines whether display strings contain decoration markers such as hit highlighting characters. If true, the strings may include markers. The default is false. To specify whether to use Unicode characters or HTML tags as the markers, see the textFormat query parameter. For information about hit highlighting, see Hit Highlighting.', 'The order to return the news in. The following are the possible case-insensitive values. Date: If the request is through the News Search API, the response returns news articles sorted by date from the most recent to the oldest. If the request is through the News Trending Topics API, the response returns trending topics sorted by date from the most recent to the oldest.', ""The language to use for user interface strings. Specify the language using the ISO 639-1 2-letter language code. For example, the language code for English is EN. The default is EN (English). Although optional, you should always specify the language. Typically, you set setLang to the same language specified by mkt unless the user wants the user interface strings displayed in a different language. This parameter and the Accept-Language header are mutually exclusive; do not specify both. A user interface string is a string that's used as a label in a user interface. There are few user interface strings in the JSON response objects. Also, any links to Bing.com properties in the response objects apply the specified language."", 'A 2-character country code of the country where the results come from. This API supports only the United States market. If you specify this query parameter, it must be set to us. If you set this parameter, you must also specify the Accept-Language header. Bing uses the first supported language it finds from the languages list, and combine that language with the country code that you specify to determine the market to return results for. If the languages list does not include a supported language, Bing finds the closest language and market that supports the request, or it may use an aggregated or default market for the results instead of a specified one. You should use this query parameter and the Accept-Language query parameter only if you specify multiple languages; otherwise, you should use the mkt and setLang query parameters. This parameter and the mkt query parameter are mutually exclusive—do not specify both.', 'The market where the results come from. Typically, mkt is the country where the user is making the request from. However, it could be a different country if the user is not located in a country where Bing delivers results. The market must be in the form -. For example, en-US. The string is case insensitive. For a list of possible market values, see Market Codes. NOTE: If known, you are encouraged to always specify the market. Specifying the market helps Bing route the request and return an appropriate and optimal response. If you specify a market that is not listed in Market Codes, Bing uses a best fit market code based on an internal mapping that is subject to change. This parameter and the cc query parameter are mutually exclusive—do not specify both.', 'Filter news by the date and time that Bing discovered the news. The following are the possible filter values. Day: Return news discovered within the last 24 hours. Week: Return news discovered within the last 7 days. Month: Return news discovered within the last 30 days. Use this parameter only with the News Search API. Do not specify this parameter when calling the News Category API or the Trending Topics API.', ""A Boolean value that determines whether the image's contentUrl contains a URL that points to a thumbnail of the original article's image or the image itself. If the article includes an image, and this parameter is set to true, the image's contentUrl property contains a URL that you may use to download the original image from the publisher's website. Otherwise, if this parameter is false, the image's contentUrl and thumbnailUrl URLs both point to the same thumbnail image. Use this parameter only with the News Search API. Do not specify this parameter when calling the Trending Topics API or News Category API."", 'The type of markers to use for text decorations (see the textDecorations query parameter). Possible values are Raw—Use Unicode characters to mark content that needs special formatting. The Unicode characters are in the range E000 through E019. For example, Bing uses E000 and E001 to mark the beginning and end of query terms for hit highlighting. HTML—Use HTML tags to mark content that needs special formatting. For example, use tags to highlight query terms in display strings. The default is Raw. For display strings that contain escapable HTML characters such as <, >, and &, if textFormat is set to HTML, Bing escapes the characters as appropriate (for example, < is escaped to <).', 'The zero-based offset that indicates the number of news to skip before returning news. The default is 0. The offset should be less than (totalEstimatedMatches - count). Use this parameter along with the count parameter to page results. For example, if your user interface displays 20 news per page, set count to 20 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 20 (for example, 0, 20, 40). It is possible for multiple pages to include some overlap in results.', ""Filter news for adult content. The following are the possible filter values. Off: Return news articles with adult text, images, or videos. Moderate: Return news articles with adult text but not adult images or videos. Strict: Do not return news articles with adult text, images, or videos. If the request comes from a market that Bing's adult policy requires that safeSearch is set to Strict, Bing ignores the safeSearch value and uses Strict. If you use the site: query operator, there is the chance that the response may contain adult content regardless of what the safeSearch query parameter is set to. Use site: only if you are aware of the content on the site and your scenario supports the possibility of adult content.""]}]"
