API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,GET:Languages,Gets the set of languages currently supported by other operations of the Translator Text API.,Languages,[{}],"[{'参数名': ['scope'], '参数类型': ['STRING'], '参数注意事项': ['A comma-separated list of names defining the group of languages to return. Allowed group names are- translation, transliteration and dictionary. If no scope is given, then all groups are returned, which is equivalent to passing scope=translation,transliteration,dictionary. To decide which set of supported languages is appropriate for your scenario, see the description of the response object.']}]"
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Translate,Translates text into one or more languages.,Translate,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Break Sentence,Identifies the position of sentence boundaries in a piece of text.,Break Sentence,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Detect,Identifies the language of a string of text.,Detect,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Lookup,Provides alternative translations for a word and a small number of idiomatic phrases. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The Dictionary E...,Dictionary Lookup,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Examples,Provides examples that show how terms in the dictionary are used in context. This operation is used in tandem with Dictionary lookup.,Dictionary Examples,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Break Sentence,Identifies the position of sentence boundaries in a piece of text.,Break Sentence,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Detect,Identifies the language of a string of text.,Detect,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Lookup,Provides alternative translations for a word and a small number of idiomatic phrases. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The Dictionary E...,Dictionary Lookup,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Examples,Provides examples that show how terms in the dictionary are used in context. This operation is used in tandem with Dictionary lookup.,Dictionary Examples,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Break Sentence,Identifies the position of sentence boundaries in a piece of text.,Break Sentence,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Detect,Identifies the language of a string of text.,Detect,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Lookup,Provides alternative translations for a word and a small number of idiomatic phrases. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The Dictionary E...,Dictionary Lookup,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Examples,Provides examples that show how terms in the dictionary are used in context. This operation is used in tandem with Dictionary lookup.,Dictionary Examples,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,GET:Languages,Gets the set of languages currently supported by other operations of the Translator Text API.,Languages,[{}],"[{'参数名': ['scope'], '参数类型': ['STRING'], '参数注意事项': ['A comma-separated list of names defining the group of languages to return. Allowed group names are- translation, transliteration and dictionary. If no scope is given, then all groups are returned, which is equivalent to passing scope=translation,transliteration,dictionary. To decide which set of supported languages is appropriate for your scenario, see the description of the response object.']}]"
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Translate,Translates text into one or more languages.,Translate,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Break Sentence,Identifies the position of sentence boundaries in a piece of text.,Break Sentence,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Detect,Identifies the language of a string of text.,Detect,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Lookup,Provides alternative translations for a word and a small number of idiomatic phrases. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The Dictionary E...,Dictionary Lookup,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Examples,Provides examples that show how terms in the dictionary are used in context. This operation is used in tandem with Dictionary lookup.,Dictionary Examples,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,GET:Languages,Gets the set of languages currently supported by other operations of the Translator Text API.,Languages,[{}],"[{'参数名': ['scope'], '参数类型': ['STRING'], '参数注意事项': ['A comma-separated list of names defining the group of languages to return. Allowed group names are- translation, transliteration and dictionary. If no scope is given, then all groups are returned, which is equivalent to passing scope=translation,transliteration,dictionary. To decide which set of supported languages is appropriate for your scenario, see the description of the response object.']}]"
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Translate,Translates text into one or more languages.,Translate,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Break Sentence,Identifies the position of sentence boundaries in a piece of text.,Break Sentence,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Detect,Identifies the language of a string of text.,Detect,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Lookup,Provides alternative translations for a word and a small number of idiomatic phrases. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The Dictionary E...,Dictionary Lookup,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Dictionary Examples,Provides examples that show how terms in the dictionary are used in context. This operation is used in tandem with Dictionary lookup.,Dictionary Examples,[{}],[{}]
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,GET:Languages,Gets the set of languages currently supported by other operations of the Translator Text API.,Languages,[{}],"[{'参数名': ['scope'], '参数类型': ['STRING'], '参数注意事项': ['A comma-separated list of names defining the group of languages to return. Allowed group names are- translation, transliteration and dictionary. If no scope is given, then all groups are returned, which is equivalent to passing scope=translation,transliteration,dictionary. To decide which set of supported languages is appropriate for your scenario, see the description of the response object.']}]"
Microsoft Translator Text,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/microsoft-translator-text/,microsoft-translator-text.p.rapidapi.com,POST:Translate,Translates text into one or more languages.,Translate,[{}],[{}]
Translate,https://rapidapi.com/mrcodar7/api/translate281/,translate281.p.rapidapi.com,POST:Translate,Translates text into one or more languages.,,[{}],[{}]
Lecto Translation,https://rapidapi.com/lecto-lecto-default/api/lecto-translation/,lecto-translation.p.rapidapi.com,POST:Translate Texts,Batch translate array of texts into multiple target languages.,,[{}],[{}]
Lecto Translation,https://rapidapi.com/lecto-lecto-default/api/lecto-translation/,lecto-translation.p.rapidapi.com,POST:Translate JSON Payload,"Translate JSON values from JSON formatted strings into multiple target languages, with protected keys feature available.",,[{}],[{}]
Lecto Translation,https://rapidapi.com/lecto-lecto-default/api/lecto-translation/,lecto-translation.p.rapidapi.com,POST:Detect Language,Send array of source texts in request body and receive JSON response with the detected language codes.,,[{}],[{}]
Lecto Translation,https://rapidapi.com/lecto-lecto-default/api/lecto-translation/,lecto-translation.p.rapidapi.com,GET:List Languages,"Get a list of supported languages for translation in ISO-639-1, ISO-639-2 or BCP-47 formats.",,[{}],[{}]
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,POST:translate,Translates text,,[{}],[{}]
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,GET:languages,"List of languages available for translation, transliteration or term context",,[{}],"[{'参数名': ['filter'], '参数类型': ['STRING'], '参数注意事项': ['translation OR transliteration OR dictionary (term context)']}]"
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,POST:detect,Detects the language of a piece of text.,,[{}],[{}]
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,POST:transliterate,Converts text in one language from one script to another script,,[{}],[{}]
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,POST:context,Provides alternative translations for a word. Each translation has a part-of-speech and a list of back-translations. The back-translations enable a user to understand the translation in context. The /context/examples endpoint allows you to see example uses of each...,,[{}],[{}]
Unlimited Language,https://rapidapi.com/opensorted/api/unlimited-language/,unlimited-language.p.rapidapi.com,POST:context/examples,Provides examples that show how words are used in context.,,[{}],[{}]
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,GET:Translate,Return Translated Text and the source language if it wasn't specified,Translate,[{}],"[{'参数名': ['src'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,POST:Translate,Return Translated Text and the source language if it wasn't specified,Translate,[{}],[{}]
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,POST:Fast Language Detection,This endpoint will return the Language of the Text,Detect,[{}],[{}]
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,GET:Fast Language Detection,This endpoint will return the Language of the Text,Detect,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,POST:Accurate Language Detection,This endpoint will return the Language of the Text,Detect,[{}],[{}]
Translate,https://rapidapi.com/omarmhaimdat/api/translate287/,translate287.p.rapidapi.com,GET:Accurate Language Detection,This endpoint will return the Language of the Text,Detect,"[{'参数名': ['text'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
G Translate,https://rapidapi.com/datascraper/api/g-translate1/,g-translate1.p.rapidapi.com,GET:Get Supported Languages,Get Supported Languages,,[{}],[{}]
G Translate,https://rapidapi.com/datascraper/api/g-translate1/,g-translate1.p.rapidapi.com,POST:Translate Text with POST,Translate Text with POST method,,[{}],[{}]
G Translate,https://rapidapi.com/datascraper/api/g-translate1/,g-translate1.p.rapidapi.com,GET:Translate Text,Translate Text,,[{}],"[{'参数名': ['sl'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Word translation word to word,https://rapidapi.com/admobsteelindia/api/word-translation-word-to-word/,word-translation-word-to-word.p.rapidapi.com,POST:Translate word to word,"Translate word to word from given list of languages to target language.
Either of from or to language must include English",,[{}],[{}]
Fairslator,https://rapidapi.com/lexiconista/api/fairslator/,fairslator.p.rapidapi.com,POST:/rewrite,Rewrite a text into a different gender or form of address.,,[{}],[{}]
Fairslator,https://rapidapi.com/lexiconista/api/fairslator/,fairslator.p.rapidapi.com,POST:/analyze,Find out the gender and form of address of people mentioned in the text.,,[{}],[{}]
speech-dubbing,https://rapidapi.com/Thomcle/api/speech-dubbing/,speech-dubbing.p.rapidapi.com,POST:/get_timestamp,"This endpoint returns a json file which is required to use the ""/dubbing"" endpoint. The json file contains the timestamp and general information about the video to be dubbed.
To do this, you'll need to send an audio file in "".wav"" format, indicate the language in which y...",,[{}],[{}]
speech-dubbing,https://rapidapi.com/Thomcle/api/speech-dubbing/,speech-dubbing.p.rapidapi.com,POST:/dubbing,"Get the dubbed audio from the timestamp on the ""/dubbing"" endpoint. To do this, simply post the .json file received from the ""/get_timestamp"" endpoint. In return, you'll get audio in the form of binary data.",,[{}],[{}]
Text translation - Multilingual/bilingual,https://rapidapi.com/admobsteelindia/api/text-translation-multilingual-bilingual/,text-translation-multilingual-bilingual.p.rapidapi.com,POST:translatetexttotext,Translate text from one language to other,,[{}],[{}]
Webit Translator,https://rapidapi.com/webit/api/webit-translator/,webit-translator.p.rapidapi.com,POST:Translate,Perform Neural Translation in 100+ languages.,,[{}],[{}]
Webit Translator,https://rapidapi.com/webit/api/webit-translator/,webit-translator.p.rapidapi.com,POST:Break Sentence,Perform Neural Machine sentence breaking on a long text. Sentences are break in respect of grammar and phrases meaning.,,[{}],[{}]
Webit Translator,https://rapidapi.com/webit/api/webit-translator/,webit-translator.p.rapidapi.com,POST:Detect,Perform Neural Language Detection on any text. Supporting 100+ languages.,,[{}],[{}]
Webit Translator,https://rapidapi.com/webit/api/webit-translator/,webit-translator.p.rapidapi.com,POST:Key Phrases,Key Phrases,,[{}],[{}]
JoJ Translate,https://rapidapi.com/jojapi/api/joj-translate/,joj-translate.p.rapidapi.com,GET:Translate,Translate,,[{}],"[{'参数名': ['source'], '参数类型': ['STRING'], '参数注意事项': ['Language of the text source (default: auto)']}]"
JoJ Translate,https://rapidapi.com/jojapi/api/joj-translate/,joj-translate.p.rapidapi.com,POST:Batch Translate,Batch Translate (FAST),,[{}],[{}]
DeepL API,https://rapidapi.com/zfcsoftware/api/deepl-api5/,deepl-api5.p.rapidapi.com,POST:Translate,"When you post the language and text to the api, it returns the translated version",,[{}],[{}]
English synonyms,https://rapidapi.com/ericmorvax-2YHUl-ynmUD/api/english-synonyms/,english-synonyms.p.rapidapi.com,GET:Get Synonyms,Get all synonyms from a given english word,,"[{'参数名': ['word'], '参数类型': ['STRING'], '参数注意事项': ['An english word']}]",[{}]
Text to emoji - API,https://rapidapi.com/LuSrodri/api/text-to-emoji-api/,text-to-emoji-api.p.rapidapi.com,POST:/text-to-emoji,Insert a input with text and transform it into a sequence of emojis.,,[{}],[{}]
Translate Language,https://rapidapi.com/ntd119/api/translate-language/,translate-language.p.rapidapi.com,POST:Translate,Translate,,[{}],[{}]
Translate Language,https://rapidapi.com/ntd119/api/translate-language/,translate-language.p.rapidapi.com,POST:Detect Language,Detect Language,,[{}],[{}]
Translate Language,https://rapidapi.com/ntd119/api/translate-language/,translate-language.p.rapidapi.com,GET:Supported Languages,Supported Languages,,[{}],[{}]
Translate Plus,https://rapidapi.com/nextbaseapp/api/translate-plus1/,translate-plus1.p.rapidapi.com,GET:translate,https://cloud.google.com/translate/docs/languages,,"[{'参数名': ['text', 'target_lang'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', 'enter language code of target language ( you can get language code here : https://cloud.google.com/translate/docs/languages)']}]",[{}]
