API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Webit Image Search,https://rapidapi.com/webit/api/webit-image-search/,webit-image-search.p.rapidapi.com,GET:Reverse (Search by Image),Reverse search by Image between billion of images.,,[{}],"[{'参数名': ['number'], '参数类型': ['NUMBER'], '参数注意事项': ['']}]"
Webit Image Search,https://rapidapi.com/webit/api/webit-image-search/,webit-image-search.p.rapidapi.com,POST:Reverse (Search by Image - POST),Reverse search by Image between billion of images.,,[{}],[{}]
DuckDuckGo,https://rapidapi.com/epctex-epctex-default/api/duckduckgo10/,duckduckgo10.p.rapidapi.com,GET:getSearchResults,Returns a list of URLs from the search results with pagination.,URL,[{}],"[{'参数名': ['offset'], '参数类型': ['NUMBER'], '参数注意事项': ['The number to offset the search results.']}]"
DuckDuckGo,https://rapidapi.com/epctex-epctex-default/api/duckduckgo10/,duckduckgo10.p.rapidapi.com,GET:getImageSearchResults,Returns a list of images from the search results with pagination.,Image,[{}],"[{'参数名': ['offset'], '参数类型': ['NUMBER'], '参数注意事项': ['The number to offset the search results.']}]"
DuckDuckGo,https://rapidapi.com/epctex-epctex-default/api/duckduckgo10/,duckduckgo10.p.rapidapi.com,GET:getVideoSearchResults,Returns a list of videos from the search results with pagination.,Video,[{}],"[{'参数名': ['offset'], '参数类型': ['NUMBER'], '参数注意事项': ['The number to offset the search results.']}]"
DuckDuckGo,https://rapidapi.com/epctex-epctex-default/api/duckduckgo10/,duckduckgo10.p.rapidapi.com,GET:getNewsSearchResults,Returns a list of news from the search results with pagination.,News,[{}],"[{'参数名': ['offset'], '参数类型': ['NUMBER'], '参数注意事项': ['The number to offset the search results.']}]"
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,GET:Currencies,Get list of Currency,,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,GET:Languages,Get list of language,,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,POST:Typeahead,"Autocomplete search functionality provides real-time suggestions and predictions as you type, streamlining your search process and making it more efficient.",,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,POST:Search,Search tourist attraction,,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,POST:Detail,Get detail of tourist attraction,,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,POST:Photos,Get photos of tourist attraction,,[{}],[{}]
Tourist Attraction,https://rapidapi.com/ptwebsolution/api/tourist-attraction/,tourist-attraction.p.rapidapi.com,POST:Reviews,Get reviews of tourist attraction,,[{}],[{}]
YouTube Search API,https://rapidapi.com/elisbushaj2/api/youtube-search-api/,youtube-search-api.p.rapidapi.com,POST:MP3,Download Youtube audio.,,[{}],[{}]
YouTube Search API,https://rapidapi.com/elisbushaj2/api/youtube-search-api/,youtube-search-api.p.rapidapi.com,POST:Video,"Get Video Info, Formats and Related Videos.",,[{}],[{}]
YouTube Search API,https://rapidapi.com/elisbushaj2/api/youtube-search-api/,youtube-search-api.p.rapidapi.com,POST:Search,Search YouTube Videos.,,[{}],[{}]
Web Search,https://rapidapi.com/herosAPI/api/web-search24/,web-search24.p.rapidapi.com,GET:Web Search,Get Web Search Results,,[{}],"[{'参数名': ['limit', 'related_keywords'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Max results number. Max recommended value is 300.', 'Shows related keywords. Default: false\nEntering true, increases API latency']}]"
Web Typeahead,https://rapidapi.com/searchapis/api/web-typeahead/,web-typeahead.p.rapidapi.com,GET:search,Typeahead. Autocomplete.,,[{}],"[{'参数名': ['count', 'cc', 'setLang'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', 'country_code', 'language code']}]"
Google Search,https://rapidapi.com/herosAPI/api/google-search74/,google-search74.p.rapidapi.com,GET:search,search,,[{}],"[{'参数名': ['limit', 'related_keywords'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Max results number. Max recommended value is 300', 'Shows related keywords. Default: false\nEntering true, increases API latency']}]"
Web Search,https://rapidapi.com/Glavier/api/web-search30/,web-search30.p.rapidapi.com,GET:Web Search,Web Search,,[{}],"[{'参数名': ['limit'], '参数类型': ['NUMBER'], '参数注意事项': ['Results Limit']}]"
VIN decoder,https://rapidapi.com/dominonet-lTpEE6zONeS/api/vin-decoder19/,vin-decoder19.p.rapidapi.com,GET:VIN Decoder@Basic,Get 22 items,,"[{'参数名': ['vin'], '参数类型': ['STRING'], '参数注意事项': ['The VIN must be 17 characters']}]",[{}]
VIN decoder,https://rapidapi.com/dominonet-lTpEE6zONeS/api/vin-decoder19/,vin-decoder19.p.rapidapi.com,GET:VIN Decoder@Standard,Get 123 items,,"[{'参数名': ['vin'], '参数类型': ['STRING'], '参数注意事项': ['The VIN must be 17 characters']}]",[{}]
VIN decoder,https://rapidapi.com/dominonet-lTpEE6zONeS/api/vin-decoder19/,vin-decoder19.p.rapidapi.com,GET:VIN Decoder@Lite,Get 7 items,,"[{'参数名': ['vin'], '参数类型': ['STRING'], '参数注意事项': ['The VIN must be 17 characters']}]",[{}]
VIN decoder,https://rapidapi.com/dominonet-lTpEE6zONeS/api/vin-decoder19/,vin-decoder19.p.rapidapi.com,GET:VIN Decoder@Extended,Get 168 items,,"[{'参数名': ['vin'], '参数类型': ['STRING'], '参数注意事项': ['The VIN must be 17 characters']}]",[{}]
VIN decoder,https://rapidapi.com/dominonet-lTpEE6zONeS/api/vin-decoder19/,vin-decoder19.p.rapidapi.com,GET:US License Plate to VIN,Get the vin by license plate number.,,"[{'参数名': ['license_plate', 'state_code'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', 'Run a License Plate Search By State\nAL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY']}]",[{}]
Google Reviews Scraper,https://rapidapi.com/dodocr7/api/google-reviews-scraper/,google-reviews-scraper.p.rapidapi.com,GET:SearchBusiness,with this endpoint you can search the business you want to get their reviews and ratings,,"[{'参数名': ['keyword'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Google Reviews Scraper,https://rapidapi.com/dodocr7/api/google-reviews-scraper/,google-reviews-scraper.p.rapidapi.com,GET:GetFullReviews,this endpoint get all the reviews in one request,,"[{'参数名': ['fullid', 'fullsort'], '参数类型': ['STRING', 'ENUM'], '参数注意事项': ['', '']}]",[{}]
Google Reviews Scraper,https://rapidapi.com/dodocr7/api/google-reviews-scraper/,google-reviews-scraper.p.rapidapi.com,GET:GetReviews,with this endpoint you can all reviews for any business searched with pagination,,"[{'参数名': ['id', 'sort', 'nextpage'], '参数类型': ['STRING', 'ENUM', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
License Plate Lookup,https://rapidapi.com/dominonet-lTpEE6zONeS/api/license-plate-lookup2/,license-plate-lookup2.p.rapidapi.com,GET:License Plate Lookup,License Plate Lookup,,"[{'参数名': ['license_plate', 'state_code'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', 'Run a License Plate Search By State\nAL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY']}]",[{}]
Keyword Autosuggest,https://rapidapi.com/apinov/api/keyword-autosuggest/,keyword-autosuggest.p.rapidapi.com,GET:autosuggest,autosuggest and find related keywords for a given keyword. SEO-friendly,api,[{}],"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Neo Google Search,https://rapidapi.com/neoscrap-net/api/neo-google-search/,neo-google-search.p.rapidapi.com,GET:Web Search,This endpoint is used for web searches,,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return.']}]"
Neo Google Search,https://rapidapi.com/neoscrap-net/api/neo-google-search/,neo-google-search.p.rapidapi.com,GET:Image Search,This endpoint is used for image searches,,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return.']}]"
YouTube Search Results,https://rapidapi.com/marindelija/api/youtube-search-results/,youtube-search-results.p.rapidapi.com,GET:YouTubeSearchResults,Get all the YouTube Search Results Items and their Information! No limits and no Google API Key needed!,Search,[{}],"[{'参数名': ['next'], '参数类型': ['STRING'], '参数注意事项': ['Leave empty if you want the results from the first page.\nUse the value from [nextpageRef] from the previous request (for example first page) to get the next page (for example 2nd page)\nMUST BE URL ENCODED']}]"
Google Search,https://rapidapi.com/neoscrap-net/api/google-search72/,google-search72.p.rapidapi.com,GET:Web Search,This endpoint is used for web searches,SEARCH,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value.', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return.']}]"
Google Search,https://rapidapi.com/neoscrap-net/api/google-search72/,google-search72.p.rapidapi.com,GET:Image Search,This endpoint is used for image searches,SEARCH,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value.', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return.']}]"
Google Trends,https://rapidapi.com/neoscrap-net/api/google-trends8/,google-trends8.p.rapidapi.com,GET:trendings,The endpoint used to display some of the trending search keywords on Google in a specific region and on a specific date.,,[{}],"[{'参数名': ['hl'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Google Trends,https://rapidapi.com/neoscrap-net/api/google-trends8/,google-trends8.p.rapidapi.com,GET:regions,The endpoint to retrieve a list of supported regions,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,GET:Currencies,List of Currency,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,GET:Languages,List of language,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,POST:Typeahead,Location Autocomplete,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,POST:Search,Search Restaurants,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,POST:Detail,Restaurant Detail,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,POST:Photos,Restaurant Photos,,[{}],[{}]
Restaurants,https://rapidapi.com/ptwebsolution/api/restaurants222/,restaurants222.p.rapidapi.com,POST:Reviews,Restaurant Reviews,,[{}],[{}]
check address,https://rapidapi.com/kakavander/api/check-address/,check-address.p.rapidapi.com,POST:checkAddress,,default,[{}],[{}]
check address,https://rapidapi.com/kakavander/api/check-address/,check-address.p.rapidapi.com,POST:checkFullAddress,,default,[{}],[{}]
Google Search JSON,https://rapidapi.com/bfd-id/api/google-search-json/,google-search-json.p.rapidapi.com,GET:/search/web,"This endpoint is used to perform text search on the web using the Google Search JSON API. You can send a request with various parameters such as q (search query), num (desired number of results), start (starting index of resul...",,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value.', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return']}]"
Google Search JSON,https://rapidapi.com/bfd-id/api/google-search-json/,google-search-json.p.rapidapi.com,GET:/search/image,"This endpoint is used to perform image search using the Google Search JSON API. You can send a request with parameters like q (search query), num (desired number of images), start (starting index of results), and others. The r...",,[{}],"[{'参数名': ['gl', 'lr', 'num', 'start'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'NUMBER'], '参数注意事项': ['The gl parameter value is a two-letter country code. The gl parameter boosts search results whose country of origin matches the parameter value.', 'Restricts the search to documents written in a particular language', 'Number of search results to return.\nValid values are integers between 1 and 20, inclusive', 'The index of the first result to return']}]"
Search Engine API,https://rapidapi.com/g4m3r0/api/search-engine-api/,search-engine-api.p.rapidapi.com,GET:/SearchGateway/basic-search,This API endpoint executes a basic search against selected search engines with the specified parameters.,SearchGateway,[{}],"[{'参数名': ['language', 'timeRange', 'safeSearch', 'engines', 'page'], '参数类型': ['STRING', 'STRING', 'NUMBER', 'STRING', 'NUMBER'], '参数注意事项': [""Optional language for the search. Options include 'all', 'en', 'en-US', 'de', 'it-IT', 'fr', 'fr-BE'. Default is 'all'."", ""Optional time range for the search results. Options include 'day', 'week', 'month', 'year'."", 'Optional level of safe search filtering. Options include 0 (None, default), 1 (Moderate), 2 (Strict).', ""Optional comma-separated list of search engines to use. Options include 'bing', 'duckduckgo', 'google', 'mojeek', 'qwant', 'startpage', 'yahoo'. An empty list defaults to all engines."", 'Optional page number of the search results to return. Default is 1.']}]"
DuckDuckGo,https://rapidapi.com/Glavier/api/duckduckgo8/,duckduckgo8.p.rapidapi.com,GET:Search,DuckDuckGo Search,,[{}],"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['Search Query\nYou can use DuckDuckGo search parameters.']}]"
Bing Entity Search,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/bing-entity-search/,bing-entity-search.p.rapidapi.com,GET:Entities Search,Get entities and places results for a given query.,,[{}],"[{'参数名': ['mkt', 'SafeSearch', 'ResponseFilter', 'ResponseFormat', 'SetLang', 'cc'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['The market where the results come from. You are strongly encouraged to always specify the market, if known. Specifying the market helps Bing route the request and return an appropriate and optimal response. This parameter and the cc query parameter are mutually exclusive—do not specify both.', ""A filter used to filter adult content. Off: Return webpages with adult text, images, or videos. Moderate: Return webpages with adult text, but not adult images or videos. Strict: Do not return webpages with adult text, images, or videos. The default is Moderate. If the request comes from a market that Bing's adult policy requires that safeSearch is set to Strict, Bing ignores the safeSearch value and uses Strict. If you use the site: query operator, there is the chance that the response may contain adult content regardless of what the safeSearch query parameter is set to. Use site: only if you are aware of the content on the site and your scenario supports the possibility of adult content."", ""A comma-delimited list of answers to include in the response. If you do not specify this parameter, the response includes all search answers for which there's relevant data."", 'The media type to use for the response. The following are the possible case-insensitive values: JSON, JSONLD. The default is JSON. If you specify JSONLD, the response body includes JSON-LD objects that contain the search results.', ""The language to use for user interface strings. Specify the language using the ISO 639-1 2-letter language code. For example, the language code for English is EN. The default is EN (English). Although optional, you should always specify the language. Typically, you set setLang to the same language specified by mkt unless the user wants the user interface strings displayed in a different language. This parameter and the Accept-Language header are mutually exclusive; do not specify both. A user interface string is a string that's used as a label in a user interface. There are few user interface strings in the JSON response objects. Also, any links to Bing.com properties in the response objects apply the specified language."", 'A 2-character country code of the country where the results come from. This API supports only the United States market. If you specify this query parameter, it must be set to us. If you set this parameter, you must also specify the Accept-Language header. Bing uses the first supported language it finds from the languages list, and combine that language with the country code that you specify to determine the market to return results for. If the languages list does not include a supported language, Bing finds the closest language and market that supports the request, or it may use an aggregated or default market for the results instead of a specified one. You should use this query parameter and the Accept-Language query parameter only if you specify multiple languages; otherwise, you should use the mkt and setLang query parameters. This parameter and the mkt query parameter are mutually exclusive—do not specify both.']}]"
JoJ Image Search,https://rapidapi.com/jojapi/api/joj-image-search/,joj-image-search.p.rapidapi.com,GET:Search V2 (recommended),Image Search (V2),,[{}],"[{'参数名': ['hl', 'suggestion_query', 'cursor', 'safe', 'tbs', 'nfpr', 'filter'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Language code for search. Default: en', 'Suggestion query (must be taken from response suggestions).', 'Cursor for next results.', 'If you want safe search, set it to active', 'Search filters.', '', '']}]"
JoJ Image Search,https://rapidapi.com/jojapi/api/joj-image-search/,joj-image-search.p.rapidapi.com,GET:Search,Image Search,,"[{'参数名': ['keyword', 'max'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Bing Web Search,https://rapidapi.com/microsoft-azure-org-microsoft-cognitive-services/api/bing-web-search1/,bing-web-search1.p.rapidapi.com,GET:Web Search,"The Bing Web Search API enables you to integrate Bing's search capabilities in your applications. By sending search queries with the API, you can get relevant webpages, images, videos, news and more.",WebSearch,[{}],"[{'参数名': ['responseFilter', 'cc', 'mkt', 'promote', 'textDecorations', 'setLang', 'count', 'safeSearch', 'textFormat', 'offset', 'answerCount', 'freshness'], '参数类型': ['ARRAY', 'STRING', 'STRING', 'ARRAY', 'BOOLEAN', 'STRING', 'NUMBER', 'STRING', 'STRING', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': [""A comma-delimited list of answers to include in the response. If you do not specify this parameter, the response includes all search answers for which there's relevant data. Possible filter values are Computation, Images, News, RelatedSearches, SpellSuggestions, TimeZone, Videos, Webpages. Although you may use this filter to get a single answer, you should instead use the answer-specific endpoint in order to get richer results. For example, to receive only images, send the request to one of the Image Search API endpoints. The RelatedSearches and SpellSuggestions answers do not support a separate endpoint like the Image Search API does (only the Web Search API returns them). To include answers that would otherwise be excluded because of ranking, see the promote query parameter."", 'A 2-character country code of the country where the results come from. This API supports only the United States market. If you specify this query parameter, it must be set to us. If you set this parameter, you must also specify the Accept-Language header. Bing uses the first supported language it finds from the languages list, and combine that language with the country code that you specify to determine the market to return results for. If the languages list does not include a supported language, Bing finds the closest language and market that supports the request, or it may use an aggregated or default market for the results instead of a specified one. You should use this query parameter and the Accept-Language query parameter only if you specify multiple languages; otherwise, you should use the mkt and setLang query parameters. This parameter and the mkt query parameter are mutually exclusive—do not specify both.', 'The market where the results come from. Typically, mkt is the country where the user is making the request from. However, it could be a different country if the user is not located in a country where Bing delivers results. The market must be in the form -. For example, en-US. The string is case insensitive. If known, you are encouraged to always specify the market. Specifying the market helps Bing route the request and return an appropriate and optimal response. If you specify a market that is not listed in Market Codes, Bing uses a best fit market code based on an internal mapping that is subject to change. This parameter and the cc query parameter are mutually exclusive—do not specify both.', ""A comma-delimited list of answers that you want the response to include regardless of their ranking. For example, if you set answerCount) to two (2) so Bing returns the top two ranked answers, but you also want the response to include news, you'd set promote to news. If the top ranked answers are webpages, images, videos, and relatedSearches, the response includes webpages and images because news is not a ranked answer. But if you set promote to video, Bing would promote the video answer into the response and return webpages, images, and videos. The answers that you want to promote do not count against the answerCount limit. For example, if the ranked answers are news, images, and videos, and you set answerCount to 1 and promote to news, the response contains news and images. Or, if the ranked answers are videos, images, and news, the response contains videos and news. Possible values are Computation, Images, News, RelatedSearches, SpellSuggestions, TimeZone, Videos, Webpages. Use only if you specify answerCount."", 'A Boolean value that determines whether display strings should contain decoration markers such as hit highlighting characters. If true, the strings may include markers. The default is false. To specify whether to use Unicode characters or HTML tags as the markers, see the textFormat query parameter.', ""The language to use for user interface strings. Specify the language using the ISO 639-1 2-letter language code. For example, the language code for English is EN. The default is EN (English). Although optional, you should always specify the language. Typically, you set setLang to the same language specified by mkt unless the user wants the user interface strings displayed in a different language. This parameter and the Accept-Language header are mutually exclusive; do not specify both. A user interface string is a string that's used as a label in a user interface. There are few user interface strings in the JSON response objects. Also, any links to Bing.com properties in the response objects apply the specified language."", 'The number of search results to return in the response. The default is 10 and the maximum value is 50. The actual number delivered may be less than requested.Use this parameter along with the offset parameter to page results.For example, if your user interface displays 10 search results per page, set count to 10 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 10 (for example, 0, 10, 20). It is possible for multiple pages to include some overlap in results.', ""A filter used to filter adult content. Off: Return webpages with adult text, images, or videos. Moderate: Return webpages with adult text, but not adult images or videos. Strict: Do not return webpages with adult text, images, or videos. The default is Moderate. If the request comes from a market that Bing's adult policy requires that safeSearch is set to Strict, Bing ignores the safeSearch value and uses Strict. If you use the site: query operator, there is the chance that the response may contain adult content regardless of what the safeSearch query parameter is set to. Use site: only if you are aware of the content on the site and your scenario supports the possibility of adult content."", 'The type of markers to use for text decorations (see the textDecorations query parameter). Possible values are Raw—Use Unicode characters to mark content that needs special formatting. The Unicode characters are in the range E000 through E019. For example, Bing uses E000 and E001 to mark the beginning and end of query terms for hit highlighting. HTML—Use HTML tags to mark content that needs special formatting. For example, use tags to highlight query terms in display strings. The default is Raw. For display strings that contain escapable HTML characters such as <, >, and &, if textFormat is set to HTML, Bing escapes the characters as appropriate (for example, < is escaped to <).', 'The zero-based offset that indicates the number of search results to skip before returning results. The default is 0. The offset should be less than (totalEstimatedMatches - count). Use this parameter along with the count parameter to page results. For example, if your user interface displays 10 search results per page, set count to 10 and offset to 0 to get the first page of results. For each subsequent page, increment offset by 10 (for example, 0, 10, 20). it is possible for multiple pages to include some overlap in results.', 'The number of answers that you want the response to include. The answers that Bing returns are based on ranking. For example, if Bing returns webpages, images, videos, and relatedSearches for a request and you set this parameter to two (2), the response includes webpages and images.If you included the responseFilter query parameter in the same request and set it to webpages and news, the response would include only webpages.', 'Filter search results by the following age values: Day—Return webpages that Bing discovered within the last 24 hours. Week—Return webpages that Bing discovered within the last 7 days. Month—Return webpages that discovered within the last 30 days. This filter applies only to webpage results and not to the other results such as news and images.']}]"
