API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:Filter by category,Filter by Cocktail Category,Filter,[{}],"[{'参数名': ['c'], '参数类型': ['STRING'], '参数注意事项': ['Values: (Cocktail, Ordinary_Drink)']}]"
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:Filter by alcoholic,Filter by alcoholic or non-alcoholic cocktail,Filter,[{}],"[{'参数名': ['a'], '参数类型': ['STRING'], '参数注意事项': ['Values: (Alcoholic, Non-Alcoholic)']}]"
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:Filter by Glass,Filter by Cocktail Glass,Filter,[{}],"[{'参数名': ['c'], '参数类型': ['STRING'], '参数注意事项': ['Values: (Cocktail_glass, Champagne_flute)']}]"
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:Filter by multi-ingredient,Filter by multi-ingredient,Filter,"[{'参数名': ['i'], '参数类型': ['STRING'], '参数注意事项': ['Values: list delimited ingredients']}]",[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List the ingredients,Get a list of the ingredients,List,[{}],[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List the alcoholic filters,Get a list of all the alcoholic filters,List,[{}],[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List the categories,Get a list of all the categories,List,[{}],[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List the categories,Get a list of all the categories,List,[{}],[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List Popular cocktails,List Popular cocktails,List,[{}],[{}]
The Cocktail DB,https://rapidapi.com/thecocktaildb/api/the-cocktail-db/,the-cocktail-db.p.rapidapi.com,GET:List most latest cocktails,List most latest cocktails,List,[{}],[{}]
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:feeds/auto-complete,"Get auto complete suggestions by name or ingredients, etc…",,"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['Food name or ingredient']}]",[{}]
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:feeds/search,Search for recipes by name and option filters,,[{}],"[{'参数名': ['VITA_IUMax', 'VITCMax', 'KMax', 'meatyMax', 'FASATMax', 'piquantMax', 'sweetMin', 'maxTotalTimeInSeconds', 'q', 'piquantMin', 'FATMax', 'sweetMax', 'FEMax', 'sourMin', 'NAMax', 'meatyMin', 'CAMax', 'FIBTGMax', 'CHOLEMax', 'allowedAttribute', 'sourMax', 'ENERC_KCALMax', 'CHOCDFMax', 'saltyMin', 'SUGARMax', 'FAT_KCALMax', 'PROCNTMax', 'saltyMax'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', 'How much meaty the meal is, such as 0.8 (0 to 1)', 'Range from 0 to 50', 'How much piquant the meal is, such as 0.8 (0 to 1)', 'How much sweet the meal is, such as 0.8 (0 to 1)', 'the time (in seconds) it takes to complete the dish', 'Food name or ingredient', 'How much piquant the meal is, such as 0.8 (0 to 1)', '', 'How much sweet the meal is, such as 0.8 (0 to 1)', '', 'How much sour the meal is, such as 0.8 (0 to 1)', '', 'How much meaty the meal is, such as 0.2 (0 to 1)', '', '', 'Range from 0 to 1', 'The value of id field returned in tags/list (separated by comma for multiple value)', 'How much sour the meal is, such as 0.8 (0 to 1)', 'Range from 0 to 1000', 'Range from 0 to 100', 'How much salty the meal is, such as 0.8 (0 to 1)', '', 'Range from 0 to 1000', '', 'How much salty the meal is, such as 0.8 (0 to 1)']}]"
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:feeds/list,List feeds by category,,[{}],"[{'参数名': ['tag'], '参数类型': ['STRING'], '参数注意事项': ['The value of browse-categories/display/tag returned in categories/list API']}]"
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:feeds/list-similarities,List similar recipes by name and author,,[{}],"[{'参数名': ['apiFeedType', 'authorId'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['The value of apiFeedType field returned in feeds/list and feeds/search API', 'The value of authorId field returned in feeds/list and feeds/search API']}]"
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:tags/list,List all tags in which recipes are group together,,[{}],[{}]
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:categories/list,List all categories of recipes,,[{}],[{}]
Yummly,https://rapidapi.com/apidojo/api/yummly2/,yummly2.p.rapidapi.com,GET:reviews/list,"List reviews, feedback from other users",,"[{'参数名': ['offset', 'globalId', 'limit'], '参数类型': ['NUMBER', 'STRING', 'NUMBER'], '参数注意事项': ['The offset of items to be ignored in response for paging', 'The value of globalId field returned in feeds/list and feeds/search API', 'Number of items returned per response']}]",[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:recipes/auto-complete,Get auto complete suggestions by name or ingredients,,"[{'参数名': ['prefix'], '参数类型': ['STRING'], '参数注意事项': ['Food name or ingredient']}]",[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:recipes/list,List recipes by option filters or name,,[{}],"[{'参数名': ['tags', 'q', 'sort'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['Get suitable values from /tags/list API', 'Name of food or, ingredients to search by', 'Leave empty to sort by popular as default OR one of the following : approved_at:desc|approved_at:asc']}]"
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:recipes/list-similarities,List similar recipes by specific recipe id,,"[{'参数名': ['recipe_id'], '参数类型': ['NUMBER'], '参数注意事项': ['The id value of any recipe returned in recipes/list API']}]",[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:recipes/get-more-info,"Get more information of recipe if available, such as : ingredients, nutrition info, preparation, etc… This endpoint returns 404 status code, it means there is no more information to obtain.",,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['The id value of any recipe returned in recipes/list API']}]",[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:tips/list,This endpoint is used to load tips (reviews),,[{}],"[{'参数名': ['from', 'size'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['The offset of items to be ignored in response for paging', 'Number of items returned per response']}]"
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:tags/list,List supported tags name for filtering in recipes/list API,,[{}],[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:feeds/list,"List latest feeds about new food, recipes,etc…",,"[{'参数名': ['size', 'timezone', 'vegetarian', 'from'], '参数类型': ['NUMBER', 'STRING', 'BOOLEAN', 'NUMBER'], '参数注意事项': ['Number of items returned per response', 'The timezone of your location in format of +/- hhmm', 'List vegetarian food only', 'The offset of items to be ignored in response for paging']}]",[{}]
Tasty,https://rapidapi.com/apidojo/api/tasty/,tasty.p.rapidapi.com,GET:recipes/detail (Deprecated),"Get more information of recipe if available, such as : ingredients, nutrition info, preparation, etc…",,"[{'参数名': ['id'], '参数类型': ['NUMBER'], '参数注意事项': ['The id value of any recipe returned in recipes/list API']}]",[{}]
