API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/fvetroo5ri/api/sivapi/, 3 months ago , fvetroo5ri ,SIVAPI,SIVAPI,8.9,"8,291 ms",99%
https://rapidapi.com/snldnc-kpCtDKbxo_F/api/forbes-worlds-billionaires-list/, a year ago , senol dinc ,Forbes worlds billionaires list,This api can get Forbes worlds billionaires list by year. You can search and filter by country.,8.6,"47,570 ms",100%
https://rapidapi.com/vehicle-databases-vehicle-databases-default/api/vehicle-database/, 24 days ago , Vehicle Databases ,vehicle database,"Build Automotive Solutions of Tomorrow. Use our robust vehicle data APIs to create innovative applications for companies & consumers. Our Restful APIs integrate smoothly into any system software, website, application or tools",9.0,"6,861 ms",92%
https://rapidapi.com/tom-VlOpEjPtv/api/built-on-wordpress/, a month ago , PLM API ,Built on Wordpress,Check if a webiste is built on Wordpress,8.7,512 ms,100%
https://rapidapi.com/szdq7oot6m/api/cloudsystem-v1-5/, 3 months ago , szdq7oot6m ,CloudSystem v1.5,Última actualización de CloudSystem v1.5,8.8,"13,330 ms",96%
https://rapidapi.com/jakobgreenfeld/api/website-categorization-api/, a year ago , Jakob Greenfeld ,Website Categorization API,Identifies the top 3 categories for any website or text,9.0,"3,902 ms",100%
https://rapidapi.com/ndigiorgio/api/signfree-api-s/, 2 months ago , ndigiorgio ,SignFree API's,Integrate E-Signature in your app just 10 minutes See the tutorial: https://www.youtube.com/watch?v=9Ti3H73YhWs,9.0,"37,533 ms",82%
https://rapidapi.com/appaio/api/israel-company-data/, 10 months ago , appaio ,Israel Company Data,Access the official Israeli Government company register via this API. Ideal for KYB purposes,8.7,538 ms,100%
https://rapidapi.com/Ziff/api/ziff/, a day ago , Ziff ,Ziff,"An API Service that enables you to retrieve Live Exchange Rates which are accurate and up to date. All World Currencies, Many Cryptocurrencies, Precious Metals + More! Free & Paid.",9.3,734 ms,90%
https://rapidapi.com/UnlimitedAPI/api/business-name-generator/, a year ago , UnlimitedAPI ,Business Name Generator,Business Name Generator API,9.4,832 ms,100%
https://rapidapi.com/pathx-pathx-default/api/skill-extraction/, 2 years ago , PathX ,Skill Extraction,Extract skills from job descriptions,9.4,"1,832 ms",100%
https://rapidapi.com/klicat-sas-klicat-sas-default/api/eqrito1/, a year ago , Klicat.com ,eQRito,"Create beautiful customized, colored, QR Code in svg, pdf, png, jpeg, webp format.",8.7,626 ms,100%
https://rapidapi.com/integral2u/api/integral2uinventory1/, 6 days ago , Integral2u ,Integral2uInventory,Integral2u Inventory ERP Tools. Provides inventory management enterprise resource planning tools to aid in planning and achieving optimal inventory. Great for determining and forcasting inventory requirements. Algorithmic Best Case Per SKU profiling. Recommended ordering advice planned.,8.6,673 ms,96%
https://rapidapi.com/geoapify-gmbh-geoapify/api/maps-for-app-and-website/, 2 years ago , Geoapify GmbH ,Maps for app and website,"OSM-based basemaps for Leaflet, MapLibre GL, OpenLayers, QGIS, and other libraries and GIS.",9.3,222 ms,100%
https://rapidapi.com/rabahdjebbes6-VpFXFzqdF1R/api/project-gutenberg-api/, 5 months ago , Rabah Djebbes ,Project Gutenberg API,"This is a stable and reliable unofficial API for Project Gutenberg, allowing you to download ebooks as well as get information about a certain book (title, author, language, copyrights and publish date).",9.4,"2,691 ms",92%
https://rapidapi.com/XPLOR/api/florida-realty-api1/, 8 months ago , Markus ,Florida Realty API,Find condos and townhouses in Florida (USA) and get access to the original listing service MLS with thousands of properties.,9.4,"2,521 ms",100%
https://rapidapi.com/sparrtsmlgm/api/dmv-open-data-texas/, 3 months ago , SilentGaze ,DMV Open Data Texas,Access to DMV Open Data (Key required),9.4,"3,666 ms",98%
https://rapidapi.com/geoapify-gmbh-geoapify/api/route-planner/, 2 years ago , Geoapify GmbH ,Route planner,"Find optimal route between stops. Supports driving, cycling, walking and public transportation modes.",9.0,447 ms,100%
https://rapidapi.com/tumbgantamoxyp/api/wisconsin-vehicle-data-api/, 3 months ago , Madison Tech ,Wisconsin Vehicle Data API,License Plate Renewal - Search via API,9.1,"4,485 ms",100%
https://rapidapi.com/quitigencimip/api/automotive-decoder/, 3 months ago , Auto Geek ,Automotive Decoder,A Decoder API for for US Vehicles,9.2,"3,904 ms",98%
https://rapidapi.com/sparior/api/real-estate12/, 2 days ago , API Datacenter ,Real Estate,Real Estate and commercial property for sale and for rent in the United States,9.4,"4,255 ms",100%
https://rapidapi.com/standingapi-standingapi-default/api/web-scraping-and-proxy/, 2 years ago , StandingAPI ,Web scraping and proxy,"Scrape and extract data from any website, with powerful options like proxy / browser customization, CAPTCHA handling, ad blocking, and more.",9.2,740 ms,100%
https://rapidapi.com/standingapi-standingapi-default/api/vat-validation-and-tax-rates/, 2 years ago , StandingAPI ,VAT validation and tax rates,"Stay compliant with our simple, reliable, and powerful API for all your domestic and cross-border sales. The VAT Validation and Rates API makes it easy to stay compliant with VAT laws Reliable and up-to-date VAT data",9.0,999 ms,100%
https://rapidapi.com/epctex-epctex-default/api/app-store12/, a month ago , epctex ,App Store,"Get iTunes and App Store for millions of apps, movies, podcasts, reviews, and more. Retrieve any media type with images, ISBN, author, description, title, language, and all other information that it provides. User scores and reviews focused on countries. Extremely fast!",9.4,"2,077 ms",100%
https://rapidapi.com/standingapi-standingapi-default/api/abuse-ip-check/, a year ago , StandingAPI ,Abuse IP Check,"Abuse IP Check is a project dedicated to helping combat the spread of hackers, spammers, and abusive activity on the internet. Our mission is to help make Web safer by providing a central blacklist for webmasters, system administrators, and other interested parties to report and find IP addresses that have been associated with malicious activity online. You can report an IP address associated with malicious activity, or check to see if an IP address has been reported, by using the search bo...",9.1,276 ms,100%
https://rapidapi.com/geoapify-gmbh-geoapify/api/address-and-zip-lookup/, 2 years ago , Geoapify GmbH ,Address and ZIP lookup,"Get postal code, location and normalized address details.",9.4,"1,703 ms",100%
https://rapidapi.com/gueshebakunx/api/florida-dmv/, 3 months ago , Florida Auto Devs ,Florida DMV,Florida direct access DMV,9.0,"4,812 ms",98%
https://rapidapi.com/idfy-idfy-default/api/mca-corporate-verifications/, 2 years ago , IDfy ,MCA Corporate Verifications,"Make your onboarding process safer, faster, and smarter by verifying if your merchants are registered with the Registrar of Companies, and are registered with the same details that you expect. With the MCA Verification API, you can now confidently onboard merchants knowing that they are authorized and registered with the RoC.",9.0,105 ms,64%
https://rapidapi.com/ddg76r7a1t/api/api-dedomenon-ellinikoy-aytokinitoy/, 3 months ago , EIX ,API δεδομένων ελληνικού αυτοκινήτου,Λάβετε δεδομένα για ελληνικά αυτοκίνητα,8.9,"2,360 ms",100%
https://rapidapi.com/natioskar500010/api/naticctests/, 3 months ago , natioskar500010 ,NatiCCTests,NatiCCTests,,,
https://rapidapi.com/m7rrb0b8me/api/numura-zimes-meklesana/, 3 months ago , Pavel ,Numura zīmes meklēšana,"Meklējiet informāciju par transportlīdzekļiem, pamatojoties uz numura zīmēm",9.0,"2,161 ms",99%
https://rapidapi.com/sametstalker/api/linkedin-public-search/, a day ago , Samet ,Linkedin Public Search,"You can make profile searches with stable, highly maintained API",9.1,"18,904 ms",97%
https://rapidapi.com/pw8m3w7hdw/api/kypriako-ohima/, 3 months ago , Peter ,Κυπριακό όχημα,API αναζήτησης οχημάτων Κύπρου,8.7,"3,248 ms",100%
https://rapidapi.com/lundysolutions/api/price-generator/, 16 days ago , LUNDY SOLUTIONS LTD ,Price Generator,Calculate the price you need to charge customers to recoup percentage and/or fixed fees.,8.7,120 ms,33%
https://rapidapi.com/sankalpbhatia20/api/altapi1/, 4 months ago , Sankalp ,AltAPI,Elevate Business Intelligence by using Alternative Data in your market and investment research analysis.,8.6,"1,288 ms",100%
https://rapidapi.com/kodevit-kodevit-default/api/uid-checker/, a month ago , kodevit ,UID Checker,simple API to validate UID's from EU countries.,8.7,570 ms,92%
https://rapidapi.com/sorowerhossan01/api/yelp-business-api/, 3 months ago , ONEAPI ,Yelp Business API,"This is a fast scraper Yelp API, which gives real-time data from yelp.com; Ip Rotation; Occasional Changes are handled- backend",9.0,"9,862 ms",100%
https://rapidapi.com/mariano1colombo/api/dolarapi/, 3 months ago , Mariano Colombo ,DolarAPI,Todas las cotizaciones actuales del Dolar en Argentina,9.3,"1,103 ms",96%
https://rapidapi.com/disvonatewi/api/kjennemerke-oppslag/, 3 months ago , Gunnar ,kjennemerke oppslag,kjennemerke oppslag,8.7,306 ms,100%
https://rapidapi.com/certiapi-certiapi-default/api/real-estate-property-api/, a year ago , CertiApi ,Real Estate Property API,"This api covers over 180+ Million properties in the US and Canada. Our API is fast and easy to use, making it a valuable tool for anyone looking to create a real estate service.",8.6,579 ms,100%
https://rapidapi.com/epctex-epctex-default/api/google-play9/, a month ago , epctex ,Google Play,"This is an API that retrieves information from Google API. You can search for applications, retrieve the information from developers, get reviews, retrieve permissions any many more different things directly from the API.",9.4,"1,626 ms",100%
https://rapidapi.com/Implisense/api/business-e-mail-resolution/, 2 months ago , Implisense ,Business E-Mail Resolution,Unlock valuable data and make informed business decisions with just an email address.,8.7,"6,207 ms",100%
https://rapidapi.com/vuesdata/api/realtor-data-api-for-real-estate/, 8 months ago , Vues Data ,Realtor Data API for Real Estate,"Data API for Realtor USA You can use this API to get all the Realtor Property data, Realtor Agents data and Realtor School data. Currently it is from Realtor USA only. Contact me at: vuesdata@gmail.com or visit https://www.vuesdata.com for building custom spiders or custom requests.",9.3,"2,309 ms",100%
https://rapidapi.com/integral2u/api/integral2umoney/, 10 days ago , Integral2u ,Integral2uMoney,"Integral2u Sales ERP Tools. Provides enterprise resource planning tools for planing prices, costs, markups and dealing with money. Re-price Quotes by value. Planned Pro+ Customer discount planner to achive margin based on sales",8.9,781 ms,100%
https://rapidapi.com/idfy-idfy-default/api/import-export-verification/, 2 years ago , IDfy ,Import Export Verification,"Make your onboarding process safer, faster, and smarter by verifying the legitimacy of your merchants by using their import export certification. With the Import Export verification API, you can now confidently onboard merchants knowing that they are a genuine entity, registered under the Registrar of Companies, and are authorized to partake in the import and export of products.",8.8,103 ms,100%
https://rapidapi.com/Thawtarlamin/api/playtvs/, 16 days ago , Kyaw Minn Khant ,PlayTVs,playtv,8.9,"1,492 ms",98%
https://rapidapi.com/backmaratise/api/canada-plate-service/, 3 months ago , backmaratise ,Canada plate service,A web service for canadian drivers.,9.1,"5,694 ms",99%
https://rapidapi.com/LohiSoft/api/eu-vat-number-checker/, 10 months ago , LohiSoft ,EU VAT Number Checker,"The EU VAT Number Validation API verifies the format and validity of EU VAT numbers and retrieves company information such as name, address, country code and VAT number. It returns a detailed response.",8.7,"1,438 ms",100%
https://rapidapi.com/arielherrera/api/us-housing-market-data/, a year ago , AnalyticsAriel ,US Housing Market Data,"Get instant access to US Housing Market Data from Redfin, Census, and Federal Reserve Economic Data (FRED).",9.4,"2,839 ms",98%
https://rapidapi.com/propensterapi-propensterapi-default/api/business-and-company-name-api/, a year ago , PropensterAPI ,Business and company name API,"Use this Know-Your-Business Process (KYB) API to validate registered companies and business names recognised by the Corporate Affairs Commission (CAC). You have enpoints to search, validate name availability and validate and fetch business and company registration numbers.",9.0,"10,086 ms",100%
https://rapidapi.com/jakobgreenfeld/api/job-title-categorization/, a year ago , Jakob Greenfeld ,Job Title Categorization,"Accurately classify any job title. Our machine-learning API sorts job titles into two categories: department (sales, finance,...) and level (director, manager, intern...) so you can prioritize the ones you're interested in.",8.7,"1,290 ms",100%
https://rapidapi.com/nemanjajanjic3/api/zip2tax-usa-simplify-tax-rate-lookup/, 2 months ago , nemanja janjic ,Zip2Tax USA: Simplify Tax Rate Lookup,"Powerful and user-friendly tool designed to streamline the process of obtaining accurate tax rates for specific ZIP codes across the United States. With this API, users can input a ZIP code and receive instant access to the corresponding tax rate information, ensuring compliance with local and state tax regulations.",8.5,155 ms,100%
https://rapidapi.com/ibanchecker/api/iban-decoder/, a month ago , ibanchecker ,IBAN Decoder,"IBAN Decoder is a software designed to validate an International Bank Account Number (IBAN) and identify the bank owning this account, BIC code, address and sepa reachability",8.9,36 ms,100%
https://rapidapi.com/zilinskivan/api/american-company-business-data/, a month ago , IZI ,American Company Business Data,"Enrich your CRM / MAS / ERP system with data about all companies listed in the United States. The US Company Data API lets you obtain detailed data about US companies currently or previously listed in the United States. You can use this information to enrich your Customer Relationship Management (CRM) system or other B2B systems you have in use. A matching with your own data is possible through the powerful lookup mechanism. In addition, this API allows you to search and filter on the index o...",8.8,"1,094 ms",100%
https://rapidapi.com/ixartz/api/scrape-phone-email-social-media-account-company-address/, 2 years ago , ixartz ,Scrape Phone Email Social Media Account Company Address,"Get business information : - Phone number - Contact Email address - Social media account (facebook, instagram, linkedIn, twitter) - Company postal address",9.1,"1,753 ms",100%
https://rapidapi.com/dowtzentzehnsimen/api/eesti-soidukite-andmed/, 3 months ago , Vegesna ,Eesti Sõidukite andmed,Eesti Sõidukite andmed,8.7,"5,593 ms",100%
https://rapidapi.com/WRT/api/email-scraper/, 8 months ago , WRT ,Email Scraper,AI-powered email scraper for business lead generation. Ideal for marketers and individuals looking for contact emails from thousands of websites,9.3,"13,370 ms",98%
https://rapidapi.com/standingapi-standingapi-default/api/email-validation-and-verification4/, 2 years ago , StandingAPI ,Email Validation and Verification,Improve your delivery rate and clean your email lists with our industry-leading email verification API,9.0,966 ms,100%
https://rapidapi.com/nicholasbudiharsa/api/email-finder8/, a year ago , Nicholas ,Email finder,"Find email of anyone from their first name, last name, and domain",8.9,"13,874 ms",100%
https://rapidapi.com/zuerowssignsubtnen/api/drive-optimal-api/, 3 months ago , Drive Optimal ,Drive Optimal API,A VIN decoder API,9.1,"4,337 ms",99%
