API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/ochiengotieno304/api/feedpulse2/, 3 months ago , ochiengotieno304 ,FeedPulse,"FeedPulse is a news aggregation API that provides developers with access to a wide range of news articles from various sources. It allows users to retrieve news items based on parameters such as page number, number of items per page, and country code. With FeedPulse, developers can integrate up-to-date news content into their applications or websites effortlessly.",8.5,"13,285 ms",70%
https://rapidapi.com/maniax67/api/climate-change-live452/, 5 months ago , Bir Kedi İki Deli ,Climate Change Live,An API shows all the latest climate change news around the world.,9.1,"7,590 ms",85%
https://rapidapi.com/jaypat87/api/specrom-news-api/, 7 months ago , jaypat87 ,Specrom News API,"A comprehensive news API that contains near real time news from over 100,000 news sources across the world",9.2,"4,339 ms",98%
https://rapidapi.com/bryandel/api/philippine-news/, 7 months ago , bryandel ,Philippine News,An unofficial API to find the latest and top Philippine stories and news.,9.3,411 ms,97%
https://rapidapi.com/fxcoinapi/api/news-search4/, 3 years ago , fcs api ,News Search,Collect data from different source of news sites and channels.,8.7,"1,706 ms",100%
https://rapidapi.com/gov-clipping-gov-clipping-default/api/govclipping/, 2 months ago , govclipping ,GovClipping,Clipping de referencia de fuentes oficiales del Estado Español,9.1,"1,865 ms",100%
https://rapidapi.com/ruamazi/api/arabic-news-api/, 11 days ago , ruamazi ,Arabic news API,"this API gets you headlins and links to the latest news from the most famous arabic news websites such as Aljazeera, BBC Arabic, CNN Arabic, Alarabiya. and more. هذا الاي بي آي يسترجع آخر الأخبار من أبرز المواقع الإخبارية العربية، يتم تحديث البيانات واضافة مصادر بشكل مستمر",9.3,"4,732 ms",98%
https://rapidapi.com/ai-box-ai-box-default/api/ai-news-global/, 3 years ago , AI Box ,AI News - Global,Global News produced by AI,9.4,"2,354 ms",100%
https://rapidapi.com/ai-box-ai-box-default/api/news-network/, 3 years ago , AI Box ,News Network,Global network of news.,9.3,"2,307 ms",100%
https://rapidapi.com/nixes/api/news-article-extractor1/, 18 days ago , Krea API ,News article extractor,The News Article Extractor API is a generalised news article extractor. Uses a proprietary algorithm to find and extract the main textual content (and some useful metadata) of an article. Works on many (even very unpopular) news sites in any language.,9.3,"1,501 ms",100%
https://rapidapi.com/johnjames28/api/indian-news1/, a month ago , john dev james ,Indian News,Highlights of News related to India,8.7,437 ms,100%
https://rapidapi.com/toumirttv/api/whatsapp-checker/, 10 months ago , ZIGZAG.MA ,Whatsapp Checker,This API enables you to check whether a number has WhatsApp or not,9.2,285 ms,100%
https://rapidapi.com/osamarizk20/api/crypto-latest-news/, 4 months ago , Osama Rizk ,Crypto Latest News,"get the latest cryptocurrency news, updates, values, prices, and more from several newspapers and websites",8.8,"5,742 ms",100%
https://rapidapi.com/opensorted/api/news-search9/, 4 months ago , opensorted ,News Search,Search news articles from all sources. Unlimited lifetime access: https://searchapi.gumroad.com/l/fbydba?wanted=true,9.0,"1,052 ms",100%
https://rapidapi.com/StolenThunda/api/guitar-haven/, 2 years ago , Antonio Moses ,Guitar Haven,Guitar News Aggregator - AcousticGuitar.com - GuitarPlayer.com - GuitarWorld.com - GuitarGirlMag.com,8.5,7 ms,100%
https://rapidapi.com/WorldNewsAPI/api/world-news3/, a month ago , WorldNewsAPI ,World News,"World News, semantically tagged in over 50 languages and 150 countries.",9.3,"1,591 ms",100%
https://rapidapi.com/mbzkrm/api/world-news4/, 3 months ago , Manwil Zaki ,World News,LIVE news feed from over 680 trusted sources worldwide.,9.0,688 ms,100%
https://rapidapi.com/SmartableAI/api/election2020-smartable/, 3 years ago , Smartable AI Developer Program ,Election2020 Smartable,"The Election API offers the 2020 U.S. election news, events, important people, FAQs, and other information. The data is tagged with democratic voice and republican voice, so it's up to the user to decide which opinion to follow.",9.2,166 ms,100%
https://rapidapi.com/albertoshp/api/top-sports-news/, a month ago , albertoshp ,Top Sports News,This API gets the top news from the most important sports websites,9.1,"117,559 ms",83%
https://rapidapi.com/jaypat87/api/news-article-extraction/, 2 years ago , jaypat87 ,News Article Extraction,"Extract fulltext, author, date etc. from an url containing a news article",8.6,"4,139 ms",100%
https://rapidapi.com/uchihahamada/api/moka-news/, 6 days ago , Uchiha HAMADA ,Moka News,A scrapper / scraper API to get latest news every minute from more than 30 sources all over the world as a start ( sources will be increased with time to be hundreds of different sources of live news ),9.4,523 ms,98%
https://rapidapi.com/zenark/api/zenark-newsapi/, a month ago , zenark ,ZENARK NewsAPI,"The ZENARK News API provides a reliable data feed of news, press releases and postings from thousands of aggregated Internet sources. Access real-time and historical news with our easily integrated and robust news API. Our API is based on a RESTful implementation with structured JSON responses. By using the ZENARK API in your application or project you can easily integrate news into your business flow.",9.0,624 ms,100%
https://rapidapi.com/tuananh9801-HL-UE61e_/api/hot-breaking-news-latest-news/, 3 years ago , All News API ,Hot Breaking News - Latest News,Hot Breaking News - Latest News by country and topic,8.9,"1,298 ms",100%
https://rapidapi.com/pranshujain0111/api/india-today-unofficial/, 6 months ago , PRANSHU JAIN ,India Today Unofficial,"The India Today Unofficial API is a third-party web service that provides access to news content from the India Today platform. It allows developers to retrieve articles, videos, images, and other information related to various topics. Please note that it is not an official API provided by India Today.",9.0,"47,533 ms",96%
https://rapidapi.com/arnaizaitor/api/ny-times-news-titles-and-urls/, 5 months ago , Aitor Arnaiz ,NY Times News Titles and URLs,API that gets all the news titles and urls currently appearing on The New York Times (NYT) web.,9.2,11 ms,100%
https://rapidapi.com/strataconsultingllc/api/newsapi90/, 2 months ago , Strata Consulting LLC ,newsAPI,Google News API with additional features,9.3,"1,512 ms",100%
https://rapidapi.com/Hooleymass/api/live-tv-api1/, 2 months ago , Hooleymass ,LIVE TV API,An API that has all live tv stations in Kenya and uganda **NOTE for educational purposes only**,8.8,696 ms,100%
https://rapidapi.com/trw-trw-default/api/trw-news/, 8 months ago , TRAWLINGWEB DATA ,TRW - news,"Get millions of news and articles from media sources around the world and in multiple languages in real time. Download news documents with: headlines, dates, authors, media, audiences, advertising value, sentiment and content.",9.1,"1,256 ms",100%
https://rapidapi.com/SmartableAI/api/a-i-smartable/, 3 years ago , Smartable AI Developer Program ,A.I. Smartable,"The A.I. Smartable API offers the artificial intelligence news, learning resources, companies, influencers, events and other information.",9.2,147 ms,100%
https://rapidapi.com/brandmobil/api/german-police-and-crime-news-live/, a year ago , Sebastian Brand ,German Police and Crime News Live,"An API showing all the latest Police, Crime, Accident etc. News in Germany",8.8,"38,461 ms",33%
https://rapidapi.com/42atlas/api/lgbtq-world-news-live/, 5 months ago , 42atlas ,LGBTQ World News Live,API showing all the latest LGBTQ+ News around the World,8.8,"16,551 ms",86%
https://rapidapi.com/youssefboulalq-tfIG9f8ALpe/api/programming-posts/, 10 months ago , Youssef Boulal ,Programming Posts,This a simple programming-related posts api.,8.5,10 ms,100%
https://rapidapi.com/ramcharangoodboy-rd27go0ww30/api/targeted-keyword-trend/, 3 months ago , Charan ,Targeted Keyword trend,Google Trends and Search count. Wonder what the world is searching from past to now ( (present time )? Try our simple API Friends....,9.4,"22,778 ms",89%
https://rapidapi.com/givansot-9FJ_nMxdX9i/api/kenyan-news-api/, 5 months ago , Givans OT ,Kenyan News Api,,8.8,"15,219 ms",100%
https://rapidapi.com/ai-box-ai-box-default/api/malaysia-kini/, 3 years ago , AI Box ,Malaysia Kini,Live News by Malaysia Kini,9.1,"2,600 ms",34%
https://rapidapi.com/ioto-international-ioto-international-default/api/goverlytics1/, 16 hours ago , IOTO International ,Goverlytics,The Goverlytics API.,8.9,"10,931 ms",56%
https://rapidapi.com/sparenua-yjWFlQ4eKS/api/sri-lanka-latest-news/, 6 months ago , Shanker Nadarajah ,Sri Lanka latest news,Sri Lanka news,8.7,"6,692 ms",100%
https://rapidapi.com/echave98alexander/api/climate-change-lv/, 2 months ago , Alexander Cristian Beltran Echave ,Climate Change lv,API - Showing all latest Climate Changes News around the world,9.0,336 ms,98%
https://rapidapi.com/spekulatius/api/article-page-content-extractor-for-seo/, 3 years ago , Peter Thaleikis ,Article/Page Content Extractor for SEO,An API endpoint to extract the content from an article,8.5,999 ms,100%
https://rapidapi.com/iwootten/api/article-text1/, 2 months ago , iwootten ,Article Text,"Returns the main text from an article on the web as text/JSON. You provide the url, the service provides the content within.",9.0,"1,646 ms",99%
https://rapidapi.com/eszandrow73/api/pac-api/, 6 months ago , eszandrow73 ,PAC API,An API for collecting political articles for Biden and Trump,9.1,"1,574 ms",100%
https://rapidapi.com/magar33alson/api/covid-news5/, 5 days ago , Alson Magar ,Covid news,"News about Covid 19 from different sources including WHO, guardian, CNN, etc",8.6,"19,346 ms",100%
https://rapidapi.com/KegenGuyll/api/kubric-the-comprehensive-movie-news-api/, 6 months ago , KegenGuyll ,Kubric: The Comprehensive Movie News API,"Stay up-to-date with Kubric, your ultimate movie news API. Access top sources, search by title or keyword, and experience visually engaging cinema updates and insights.",9.4,521 ms,86%
https://rapidapi.com/cavsn/api/all-crypto-news-feed/, 2 months ago , cavsn ,ALL Crypto News Feed,"All news about crypto. Tweets, listing news, .gov announcements, blogs etc.",8.8,"1,276 ms",100%
https://rapidapi.com/trw-trw-default/api/pharma-industry-data-collection/, 8 months ago , TRAWLINGWEB DATA ,Pharma Industry Data Collection,"ENG: Our Pharma Industry Data Collection provides access to millions of news, articles, opinions and reports from media and blogs sources around the world, all in real time. With this comprehensive resource, you can stay up-to-date on a wide range of topics related to the pharmaceutical industry, including information on companies, brands, products, medicines, consumer opinions, legislation, and industry news, among others. Plus, our data collection is available in multiple languages, making...",9.4,"5,567 ms",100%
https://rapidapi.com/joseph-mpo/api/news175/, 2 years ago , joseph-mpo ,News,News Scrapper,9.1,10 ms,100%
https://rapidapi.com/lobzangyenten1/api/top-stories-of-kuensel1/, 9 months ago , Lobzang Yonten ,Top Stories of Kuensel,Generates top stories of Kuensel,9.4,291 ms,100%
https://rapidapi.com/christopherkormpos/api/ieee-spectrum-api/, 3 months ago , Christopher Kormpos ,IEEE Spectrum API,"The IEEE Spectrum News API is a simple HTTP-based API that allows developers and students to access the latest news and articles from the IEEE Spectrum website as well as integrate them as data into their own websites web applications or mobile apps. The API uses ""REST-Like"" operations over HTTP GET requests with parameters Header encoded into the request and its response encoded in JSON format.This API has been created for bringing the latest technology news provided by the IEEE Spectrum Ne...",8.7,"9,839 ms",100%
https://rapidapi.com/nusantaracode1-nusantaracode-default/api/indonesia-news/, 4 months ago , nusantaracode ,Indonesia News,We are focused on delivering data from major news websites in Indonesia.,9.2,234 ms,100%
https://rapidapi.com/albertoescobar/api/political-bias-database/, a year ago , Alberto Escobar ,Political Bias Database,A database containing data allsides.com and mediabiasfactcheck.com.,8.8,413 ms,100%
https://rapidapi.com/sawtoothridge13/api/climate-change-live485/, a month ago , Doug Andrews ,Climate Change Live,API showing all the latest Climate Change News around the world,8.8,478 ms,93%
https://rapidapi.com/sittravellsivanthi/api/ar-vr-news2/, 7 months ago , Sittravell Sivanthi ,AR VR News,Get the latest news on Augmented Reality and Virtual Reality.,9.0,"1,145 ms",100%
https://rapidapi.com/shashankbhatgs/api/dev-to-api1/, a year ago , Shashank Bhat G S ,dev-to-api,API that fetches the latest blogs from dev.to website,9.3,"1,077 ms",100%
https://rapidapi.com/ibrahim.shaban.1996/api/football-api7/, 3 years ago , Ibrahim Shaban ,Football-API,Football-API,8.7,"1,147 ms",100%
https://rapidapi.com/healthytechguy/api/vegan-news/, 3 years ago , Healthy Tech ,vegan news,"Returns a list of the latest vegan related news articles, updated every 4 hours",8.4,"2,241 ms",100%
https://rapidapi.com/sk-global-sk-global-default/api/metube-one-get-link-download-videos-and-subtitles/, a year ago , TheOpenAPI ,metube.one | Get link download videos and subtitles,Get links to downloadable of video and subtitles from youtube.com,,,
https://rapidapi.com/Iconik/api/cyber-security-news/, 2 years ago , Iconik ,Cyber Security News,An API showing Cyber Security Around the World,,,
https://rapidapi.com/cristianferreira/api/noticias-sobre-el-cambio-climatico1/, a month ago , Cristian Ferreira ,Noticias sobre el cambio climatico,API sobre noticias de periodicos en inglés y español acerca del cambio climatico alrededor del mundo.,8.0,"5,664 ms",100%
https://rapidapi.com/bikku97-bikku97-default/api/tech-news-live1/, 6 months ago , bikku97 ,Tech News Live,API Showing all the latest technology related news.,8.2,"35,258 ms",100%
https://rapidapi.com/VanessaAz/api/ai-news3/, 10 months ago , VanessaAz ,AI News,"This handy tool allows you to access the latest news about artificial intelligence from around the world, all in one place. Whether you're a business interested in keeping up with the latest trends, or just curious about what's going on, the AI news API is perfect for you.",,,
https://rapidapi.com/jaikumarmnnit-yPXFOFGARJF/api/all-in-one-news-live/, 3 months ago , Jai Kumar ,All-in-one News Live,API exposes so much data for the news around the globe with advanced search available.,8.2,"1,644 ms",100%
https://rapidapi.com/AshfaqKabir/api/climate-news-api5/, 4 months ago , AshfaqKabir ,Climate-News-API,"Stay up-to-date with the latest environmental updates from renowned sources like The Guardian, The Telegraph, and many more. Our API enables you to effortlessly access and retrieve comprehensive climate news articles, ensuring you never miss a crucial development. With our SEO-friendly solution, you can boost your website's ranking by offering fresh and relevant content on climate-related topics. Gain a competitive edge in the digital landscape while keeping your audience informed about the ...",,,
https://rapidapi.com/betoalien/api/narco-in-mexico/, 2 years ago , betoalien ,Narco in Mexico,Narco in Mexico News,8.2,24 ms,100%
https://rapidapi.com/aksh024/api/climate-change-live473/, 3 months ago , AkShAt ___ ,Climate Change Live,An API showing all the latest climate change news around the world.,,,
https://rapidapi.com/downtack-downtack-default/api/major-us-lotteries/, a year ago , Downtack ,Major US lotteries,Powerball and MegaMillions results,,,
https://rapidapi.com/hexhandsman/api/finishstudio/, 3 months ago , Hex Hands ,finishSTUDIO,Finish the description of a studio using AI!,,,
https://rapidapi.com/mheshan27/api/sri-lanka-news-api/, 6 months ago , B.D Heshan Madhuranga ,Sri Lanka News Api,A simple API that allows you to obtain the most recent news from Sri Lankan media sites in Sinhala. ,8.3,"225,615 ms",100%
https://rapidapi.com/soralapps/api/google-top-news-api/, 4 months ago , SoralApps ,Google Top News API,"With this API, you can get Google Top Stories News based on country. The data will be updated as new news is added.",,,
https://rapidapi.com/Toshir/api/eu-press-releases/, 4 months ago , Toshir ,EU Press Releases,Returns the European Union's latest press releases.,8.3,"2,526 ms",100%
https://rapidapi.com/miss3persin/api/live-climate-change22/, 3 months ago , miss3persin ,Live Climate Change,An API that shows all the latest climate change news all around the world,,,
https://rapidapi.com/contactousapp-oO8YC-PlBj/api/haro-query-search/, 2 years ago , Contactous ,HARO Query Search,"Find all active queries in HARO database with a specific deadline. It finds the queries from journalists and bloggers for which the deadline has not elapsed and returns the results complete with Media Outlet name, HARO's defined category, Email to respond and the details of the query.",8.3,847 ms,100%
https://rapidapi.com/sontran1001/api/financial_news/, 2 years ago , tn.son ,Financial_News,API to automatically extract key information from financial news,,,
https://rapidapi.com/multimediaproductioncreator/api/klimawandel-live1/, 10 months ago , Brenda ,Klimawandel Live,Diese API zeigt die aktuellsten Klimawandel-News von diversen Schweizer Medien.,8.2,"2,489 ms",50%
https://rapidapi.com/xevriltd/api/arabic-sport-news-api/, 7 months ago , Ahmed ,Arabic Sport News API,"200,000+ Arabic Sport News Articles & Videos from 50+ News Sources upadated every hour",,,
https://rapidapi.com/newz-api-newz-api-default/api/newzapi/, 2 years ago , Newz API ,NewzAPI,"Media Intelligence Tool - Integrate, Collate & Analyse data from any source globally",,,
https://rapidapi.com/kingname/api/gnepro/, 3 months ago , kingname ,GnePro,Extract articles/news detail from a url.,,,
https://rapidapi.com/businessangelsunited/api/tech-love-links/, 4 months ago , Life Coach Ray ,Tech Love Links,"Introducing the **Tech News, Love Calculator, URL Shortener, and Email Validator API** – a powerful and versatile Node.js application designed to cater to a wide range of needs with its diverse functionalities. This meticulously crafted API offers an incredible suite of services, making it an ideal tool for developers, businesses, and enthusiasts alike. Stay up-to-date with the latest technology trends by effortlessly accessing the freshest tech news from renowned sources with our **Tech New...",,,
https://rapidapi.com/jaypat87/api/latest-news1/, a year ago , jaypat87 ,Latest News,"search and fetch latest news articles from 20,000 news sources.",8.1,"19,644 ms",100%
https://rapidapi.com/cavsn/api/artifact-api-new-project-by-instagrams-founders/, a month ago , cavsn ,Artifact API | New Project by Instagram's Founders,Artifact Mobile API | New Project by Instagram's Founders,8.4,"1,117 ms",100%
https://rapidapi.com/fabiopohl/api/natural-gas-news-germany/, a year ago , fabiopohl ,Natural Gas News Germany,Natural Gas News API collects news articles about natural gas from reputable news companies in Germany. Either all articles from today can be queried or articles from a specific source.,,,
https://rapidapi.com/albertoshp/api/espn-article-and-news-scraping/, 5 months ago , albertoshp ,ESPN article and news scraping,API which returns news and most important info from ESPN articles (with a valid ESPN Url),,,
https://rapidapi.com/evanpaludetwd/api/games-news-api/, 3 months ago , Evan Paludet ,Games News API,Api showing all latest Video Games news and all this nerd stuff :),8.4,161 ms,100%
https://rapidapi.com/piyushkdas25/api/climate-change-api37/, 3 months ago , Piyush Kumar Das ,climate-change-api,Give Updates and News on Climate Change around India and World,8.2,"5,806 ms",100%
https://rapidapi.com/aleph0-aleph0-default/api/arachn-io/, 8 months ago , aleph0 ,arachn.io,Scrape news articles and other media automatically.,8.4,"10,347 ms",100%
https://rapidapi.com/trw-trw-default/api/artificial-intelligence-news-data-collection/, 8 months ago , TRAWLINGWEB DATA ,Artificial Intelligence news data collection,"Get millions of news and articles about Artificial Intelligence (AI) data collection from media sources around the world and in multiple languages in real time. AI, Machine Learning, PLN",8.4,895 ms,100%
https://rapidapi.com/aryanchaurasia348-D-e9g9-G_m/api/article-parser-and-summary-free-1000-requests/, a year ago , Arya ,Article Parser and Summary Free 1000 Requests,"This API can parse any article and provide summary be it news article, blog post, or any other article. It will parse it and return its title, top image, authors, publish date, text, summary,videos. NLP Keywords.",8.3,"7,669 ms",100%
https://rapidapi.com/marko958m-aqr2hMBTi/api/climate-change-news138/, 3 months ago , Marko Peng ,Climate change news,Reporting up-to-date climate change news from news website sources,,,
https://rapidapi.com/acanymn/api/coindesk-news-api1/, 3 months ago , acanymn ,CoinDesk News API,"This code sets up a web server that, upon receiving a GET request with an exchange name and page range, scrapes CoinDesk for cryptocurrency exchange data within that range and returns the extracted data which is CoinDesk News as a JSON response.",,,
https://rapidapi.com/justinlfchan/api/climate-change-live469/, 4 months ago , Ling Fung Chan ,Climate Change Live,An API shows all the latest Climate Change News around the world.,,,
